水揚日,荷主コード,荷主名,分類コード,分類名,魚種コード,魚種名,規格コード,規格名,仕切個数,仕切数量,仕切単価区分名,仕切税抜金額
20130520,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.2-2K,3,6,キロ,3060
20130520,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.4-2.3K,3,6.8,キロ,3672
20130520,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.7-2.6K,2,5.1,キロ,3060
20130520,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.9-2.8K,3,8.3,キロ,5229
20130520,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.1-3K,3,8.9,キロ,6497
20130520,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.3K,1,3.2,キロ,2624
20130520,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.5-3.4K,3,10,キロ,8600
20130520,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.6K,1,3.4,キロ,3230
20130520,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.8K,1,3.6,キロ,3816
20130520,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,4.3K,1,4.1,キロ,4510
20130520,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,1,7,キロ,420
20130520,54079,ツガイナカ中村漁場　１号,2,ます,202,あおます,0,,1,1.1,キロ,110
20130520,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,1,1,キロ,100
20130520,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,135,中キズ,1,1.5,キロ,300
20130520,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,3,2.4,キロ,612
20130520,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,10,15.5,キロ,5503
20130520,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,62,キズ　　,1,2.4,キロ,840
20130520,54079,ツガイナカ中村漁場　１号,27,その他魚類,2730,はも,0,,1,0.2,キロ,100
20130520,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,2,8.5,キロ,2550
20130520,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,2,4,キロ,160
20130520,54079,ツガイナカ中村漁場　１号,11,かれい,1106,かわがれい,0,,1,0.3,キロ,30
20130520,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,1,4,キロ,40
20130520,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,2,0.4,キロ,60
20130521,54079,ツガイナカ中村漁場　１号,27,その他魚類,2722,はっかく,0,,0,0.3,キロ,120
20130521,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,7.5,キロ,3000
20130521,54079,ツガイナカ中村漁場　１号,15,さめ,1502,もかざめ,0,,1,150,キロ,300
20130521,54079,ツガイナカ中村漁場　１号,15,さめ,1502,もかざめ,0,,1,50,キロ,1250
20130521,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,1,2.3,キロ,1265
20130521,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,2,14,キロ,840
20130521,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,2,キロ,20
20130521,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,0,5,キロ,200
20130521,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,2,3.3,キロ,1023
20130521,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,0,0.2,キロ,40
20130522,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2K,1,2.1,キロ,840
20130522,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.6-2.5K,2,4.9,キロ,2720
20130522,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,1,2.5,キロ,1300
20130522,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,11,キロ,4400
20130522,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,9,86,キロ,5160
20130522,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.1-3K,2,5.9,キロ,4160
20130523,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,,1,3.6,キロ,3600
20130523,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,64,パンダ　,3,1.2,キロ,360
20130523,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,7,２小　　,1,0.4,キロ,80
20130523,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,1,0.1,キロ,10
20130523,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,33,419,キロ,29330
20130523,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,2,4.8,キロ,2520
20130523,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,5,キロ,200
20130523,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,1,0.3,キロ,36
20130523,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,3,3.4,キロ,731
20130523,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,5,7.8,キロ,2457
20130523,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,4,大　　　,1,1,キロ,250
20130523,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,6.5,キロ,2535
20130523,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,2,キロ,320
20130523,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,2,キロ,560
20130524,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.4K,1,2.3,キロ,1334
20130524,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.8-2.6K,3,8,キロ,4880
20130524,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.1-3K,2,5.9,キロ,4655
20130524,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.5-3.3K,5,16.1,キロ,13685
20130524,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.8K,1,3.6,キロ,3240
20130524,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,1,2.6,キロ,1378
20130524,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,37,435,キロ,34365
20130524,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,1,0.5,キロ,100
20130524,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,7,キロ,280
20130524,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,1,2,キロ,100
20130524,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,4.8K,1,4.8,キロ,7440
20130524,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2,キロ,320
20130524,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,1,2,キロ,20
20130524,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,34,４ｋ台　,2,8,キロ,2160
20130526,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.5-2.3K,4,9.5,キロ,5225
20130526,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,1,2.8,キロ,1540
20130526,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.2-3K,3,9,キロ,6840
20130526,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.4-3.3K,5,16,キロ,13120
20130526,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.6-3.5K,2,6.7,キロ,5829
20130526,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.8-3.7K,3,10.7,キロ,9630
20130526,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,4K,1,3.8,キロ,4522
20130526,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,4.3K,1,4.1,キロ,5986
20130526,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,4.7K,1,4.5,キロ,6795
20130526,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,5.6K,1,5.4,キロ,9180
20130526,54079,ツガイナカ中村漁場　１号,27,その他魚類,2712,とらふぐ,0,,2,2.6,キロ,3900
20130526,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,57,740,キロ,76220
20130526,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,4,大　　　,2,2.7,キロ,675
20130526,54079,ツガイナカ中村漁場　１号,2,ます,202,あおます,6,小　　　,1,0.9,キロ,90
20130526,54079,ツガイナカ中村漁場　１号,2,ます,202,あおます,5,中　　　,1,1.3,キロ,260
20130526,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,4,4.4,キロ,1100
20130526,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.9-2.7K,3,8,キロ,4880
20130526,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,62,キズ　　5K,1,5,キロ,1000
20130526,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2,キロ,220
20130526,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,34,４ｋ台　,1,4,キロ,1000
20130526,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,12-5K,2,17,キロ,5100
20130526,54079,ツガイナカ中村漁場　１号,16,かすぺ,1601,まかすぺ,0,,1,4,キロ,320
20130526,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,1,12,キロ,600
20130526,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,1,0.2,キロ,40
20130526,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,1,3,キロ,30
20130526,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,0,4,キロ,80
20130526,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,19,キロ,760
20130526,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,1,1.5,キロ,450
20130526,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,2,キロ,560
20130527,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,12-6K,4,28,キロ,10640
20130527,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,1,1.5,キロ,473
20130527,54079,ツガイナカ中村漁場　１号,2,ます,202,あおます,5,中　　　,2,3.2,キロ,352
20130527,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,0,3,キロ,240
20130527,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,0,1.2,キロ,48
20130527,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,14,160,キロ,14080
20130527,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,1,0.6,キロ,300
20130527,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,1,1.2,キロ,360
20130527,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,2,キロ,20
20130527,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,1,2.7,キロ,1445
20130527,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2,キロ,220
20130527,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,31,１Ｋ台　,1,1.5,キロ,75
20130527,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,0.5K,1,0.5,キロ,5
20130527,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,4.5K,1,4.3,キロ,6235
20130527,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.5K,2,6.7,キロ,5829
20130527,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.1-3K,2,5.9,キロ,4425
20130527,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.6-2.5K,2,4.9,キロ,2769
20130527,54079,ツガイナカ中村漁場　１号,21,たこ,2101,活だこ,4,大　　　,1,13,キロ,6760
20130528,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,4K,2,7.7,キロ,10857
20130528,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,4.1K,2,7.9,キロ,11929
20130528,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,4.4K,1,4.2,キロ,6762
20130528,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,3,4.5,キロ,1418
20130528,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3K,2,5.8,キロ,4988
20130528,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.6-3.5K,3,10.1,キロ,10201
20130528,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.4K,1,2.3,キロ,1518
20130528,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.8K,1,2.7,キロ,1998
20130528,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.2-3.1K,3,9.1,キロ,8008
20130528,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.4K,1,3.2,キロ,3008
20130528,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.8K,1,3.6,キロ,3744
20130528,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,1,2.7,キロ,1445
20130528,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,6,55,キロ,4455
20130528,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,7,２小　　,10,150,キロ,18900
20130528,54079,ツガイナカ中村漁場　１号,27,その他魚類,2712,とらふぐ,0,,1,1,キロ,1500
20130528,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,1,0.7,キロ,151
20130528,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,1,1.6,キロ,400
20130528,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,2,5,キロ,250
20130528,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,6,キロ,240
20130528,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,4,大　　　,2,28,キロ,7000
20130528,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,6,55,キロ,12100
20130528,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,6,小　　　,6,90,キロ,13500
20130528,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,33,３Ｋ台　,2,6,キロ,1080
20130528,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,34,４ｋ台　,1,4,キロ,1040
20130528,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,40,１０ｋ台,1,10,キロ,3800
20130528,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2,キロ,160
20130529,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.4K,1,2.3,キロ,1380
20130529,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.7K,1,2.6,キロ,1716
20130529,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.9K,1,3.7,キロ,4440
20130529,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,4.3K,1,4.1,キロ,5576
20130529,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,5.1K,1,4.9,キロ,8085
20130529,54079,ツガイナカ中村漁場　１号,27,その他魚類,2730,はも,0,,1,0.3,キロ,150
20130529,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,1,0.4,キロ,40
20130529,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,1,0.6,キロ,132
20130529,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,4,5.2,キロ,1664
20130529,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,1,2.2,キロ,1166
20130529,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,3,大大　　,1,3.3,キロ,2475
20130529,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.3K,1,2.2,キロ,1320
20130529,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2,キロ,100
20130529,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,3,11,キロ,550
20130529,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,4,4,キロ,160
20130529,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,2,1.5,キロ,30
20130529,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,4,大　　　,2,1.4,キロ,350
20130529,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,1,3,キロ,600
20130529,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,6,小　　　,1,1,キロ,100
20130529,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,7,70,キロ,5600
20130529,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,1,0.3,キロ,90
20130529,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,2,キロ,20
20130529,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,15K,1,15,キロ,5250
20130530,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,4,6.7,キロ,2211
20130530,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,3,6.9,キロ,4037
20130530,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,4K,1,3.8,キロ,5772
20130530,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,1,8,キロ,400
20130530,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,2,4,キロ,200
20130530,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,1,0.6,キロ,132
20130530,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.1K,1,3,キロ,3777
20130530,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,10,105,キロ,8925
20130530,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.4K,1,2.3,キロ,1907
20130530,54079,ツガイナカ中村漁場　１号,12,ひらめ,1201,ひらめ,0,,2,3.2,キロ,1760
20130530,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,1,3.5,キロ,350
20130530,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,3,大大　　,1,3,キロ,2310
20130530,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,3,4,キロ,160
20130530,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,37,７ｋ台　,1,7,キロ,2450
20130530,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,7,キロ,1960
20130531,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,4,大　　　,3,6.8,キロ,680
20130531,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,5,47,キロ,3290
20130531,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,135,中キズ,1,2,キロ,80
20130531,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,62,キズ　　８K,1,8,キロ,2400
20130531,54079,ツガイナカ中村漁場　１号,12,ひらめ,1201,ひらめ,0,,1,2,キロ,1000
20130531,54079,ツガイナカ中村漁場　１号,12,ひらめ,1201,ひらめ,0,,1,1.2,キロ,480
20130531,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,1,3,キロ,150
20130531,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,10,キロ,400
20130531,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,2.9K,1,2.8,キロ,3640
20130531,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,1,1.5,キロ,525
20130531,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,34,４ｋ台　,1,4,キロ,840
20130531,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,35,５ｋ台　,1,5,キロ,1750
20130531,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,33,３Ｋ台　,1,3.5,キロ,455
20130531,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2.5,キロ,175
20130531,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,31,１Ｋ台　,1,1.5,キロ,30
20130531,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,3,キロ,840
20130602,54079,ツガイナカ中村漁場　１号,27,その他魚類,2712,とらふぐ,31,１Ｋ台　,2,2,キロ,2400
20130602,54079,ツガイナカ中村漁場　１号,27,その他魚類,2712,とらふぐ,0,,1,0.4,キロ,160
20130602,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,2,0.4,キロ,80
20130602,54079,ツガイナカ中村漁場　１号,27,その他魚類,2730,はも,0,,1,0.4,キロ,280
20130602,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,1,0.5,キロ,100
20130602,54079,ツガイナカ中村漁場　１号,11,かれい,1104,いしがれい,0,,1,0.4,キロ,60
20130602,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,4,38,キロ,3040
20130602,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,6,小　　　,1,0.6,キロ,180
20130602,54079,ツガイナカ中村漁場　１号,12,ひらめ,1201,ひらめ,0,,1,1.6,キロ,960
20130602,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,1,1.2,キロ,240
20130602,54079,ツガイナカ中村漁場　１号,20,いか,2001,するめいか,6,小　　　,4,25,キロ,2500
20130602,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,33,３Ｋ台　,1,3,キロ,390
20130602,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,1,1,キロ,10
20130602,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,15Ｋ,1,14.5,キロ,2900
20130602,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,34,４ｋ台　,1,4,キロ,840
20130602,54079,ツガイナカ中村漁場　１号,5,いわし,501,いわし,0,,1,7,キロ,210
20130602,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,1,6,キロ,300
20130602,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,1,2,キロ,100
20130602,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,12,キロ,480
20130603,54079,ツガイナカ中村漁場　１号,27,その他魚類,2712,とらふぐ,0,,2,1.2,キロ,840
20130603,54079,ツガイナカ中村漁場　１号,2,ます,299,その他ます,3,大大　　,1,3.4,キロ,2720
20130603,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,34,４ｋ台　,1,3.8,キロ,6118
20130603,54079,ツガイナカ中村漁場　１号,2,ます,204,ますのすけ,0,8.4K,1,8.1,キロ,25920
20130603,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,1,0.3,キロ,90
20130603,54079,ツガイナカ中村漁場　１号,2,ます,202,あおます,0,,2,2,キロ,200
20130603,54079,ツガイナカ中村漁場　１号,2,ます,299,その他ます,5,中　　　,4,5.8,キロ,2494
20130603,54079,ツガイナカ中村漁場　１号,20,いか,2001,するめいか,6,小　　　,2,12,キロ,1200
20130603,54079,ツガイナカ中村漁場　１号,2,ます,299,その他ます,4,大　　　,3,7.2,キロ,4536
20130603,54079,ツガイナカ中村漁場　１号,27,その他魚類,2712,とらふぐ,0,,1,0.8,キロ,880
20130603,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3.8-3.7K,2,7.1,キロ,10721
20130603,54079,ツガイナカ中村漁場　１号,27,その他魚類,2712,とらふぐ,0,,2,3,キロ,4800
20130603,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,53,５～６Ｋ,2,11,キロ,3850
20130603,54079,ツガイナカ中村漁場　１号,16,かすぺ,1601,まかすぺ,0,,1,3,キロ,150
20130603,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,2,9,キロ,720
20130603,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,23K,1,22,キロ,3300
20130603,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,33,３Ｋ台　,1,3,キロ,390
20130603,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,2,0.8,キロ,8
20130603,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,4,大　　　,1,0.7,キロ,175
