水揚日,荷主コード,荷主名,分類コード,分類名,魚種コード,魚種名,規格コード,規格名,仕切個数,仕切数量,仕切単価区分名,仕切税抜金額
20170425,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,69,58.7,キロ,46667
20170425,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,7,2.9,キロ,1015
20170425,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,3,2.6,キロ,780
20170425,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,137,２小キズ,2,0.9,キロ,135
20170425,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,33,３Ｋ台　,1,3.4,キロ,13600
20170425,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.7,キロ,8340
20170425,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,32,２Ｋ台　,1,1.9,キロ,3838
20170425,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,31,１Ｋ台　,1,1.8,キロ,3204
20170425,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,4,大　　　,0,5,キロ,5000
20170425,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,0,2.7,キロ,2160
20170425,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,0,7,キロ,840
20170425,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,0,9.5,キロ,1900
20170425,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,0,1.7,キロ,221
20170425,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,8,３小　　,0,0.4,キロ,20
20170425,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,0.8,キロ,280
20170425,54079,ツガイナカ中村漁場　１号,11,かれい,1109,すながれい,0,,0,0.5,キロ,25
20170425,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.3,キロ,30
20170425,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,0.5,キロ,50
20170426,54079,ツガイナカ中村漁場　１号,16,かすぺ,1601,まかすぺ,4,大　　　,0,6,キロ,1020
20170426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,137,２小キズ,1,0.5,キロ,100
20170426,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,0,0.6,キロ,36
20170426,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,0,5,キロ,550
20170426,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,0,6.5,キロ,1170
20170426,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,1,キロ,50
20170426,54079,ツガイナカ中村漁場　１号,11,かれい,1104,いしがれい,0,,0,0.6,キロ,120
20170426,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,活,1,0.3,キロ,150
20170426,54079,ツガイナカ中村漁場　１号,27,その他魚類,2712,とらふぐ,0,活,1,0.5,キロ,300
20170426,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,1,キロ,10
20170426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,5,11,キロ,20900
20170426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,23,32.3,キロ,30685
20170426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,60,51.1,キロ,40880
20170426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,8,3.7,キロ,1480
20170426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,2,1.9,キロ,760
20170426,54079,ツガイナカ中村漁場　１号,10,ほっけ,1004,しまほっけ,0,,0,1,キロ,150
20170427,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,1,0.6,キロ,150
20170427,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,3,1.3,キロ,390
20170427,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,11,9.6,キロ,5760
20170427,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,6,7.3,キロ,5840
20170427,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,2,5.2,キロ,7800
20170427,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,0.5,キロ,10
20170427,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,ぼうずいか,0,0.1,キロ,50
20170427,54079,ツガイナカ中村漁場　１号,20,いか,2010,みずいか,0,,0,0.3,キロ,150
20170427,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,2,キロ,20
20170428,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,20,17.8,キロ,7120
20170428,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,6,7.6,キロ,5320
20170428,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,5,キロ,50
20170428,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中ヤセ　　　,0,3,キロ,150
20170428,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,0,2,キロ,240
20170430,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,1.5,キロ,30
20170430,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,4,キロ,40
20170430,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,0,7,キロ,1050
20170430,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,0,1.5,キロ,150
20170430,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,0,0.8,キロ,1200
20170430,54079,ツガイナカ中村漁場　１号,11,かれい,1104,いしがれい,0,,0,0.7,キロ,280
20170430,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,135,中キズ,0,3,キロ,180
20170430,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,31,１Ｋ台　,1,1.5,キロ,30
20170430,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,0.7,キロ,49
20170430,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,3.8,キロ,760
20170430,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,4,3.3,キロ,1320
20170430,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,6,8.2,キロ,5740
20170430,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.2,キロ,10
20170501,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,4.5,キロ,90
20170501,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.3,キロ,30
20170501,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,0.5,キロ,5
20170501,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,0,2.8,キロ,504
20170501,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2,キロ,100
20170501,54079,ツガイナカ中村漁場　１号,27,その他魚類,2742,ミンク鯨,0,,1,3000,キロ,1500000
20170501,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,0.6,キロ,60
20170501,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,0,0.2,キロ,60
20170501,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,4,大　　　,0,5.4,キロ,4860
20170501,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,5,7.3,キロ,5840
20170501,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.5,キロ,50
20170502,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,ぼうずいか,0,2,キロ,1400
20170502,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.3,キロ,3680
20170502,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.4,キロ,40
20170502,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,0,0.3,キロ,120
20170502,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,1,キロ,10
20170502,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,1.5,キロ,30
20170502,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,8,３小　　,0,0.5,キロ,25
20170502,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,0,1,キロ,100
20170502,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.3,キロ,30
20170502,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,7,２小　　,0,0.9,キロ,135
20170502,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,1.3,キロ,260
20170502,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,2,0.9,キロ,135
20170502,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,4,3.4,キロ,1360
20170502,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,2,2.4,キロ,1512
20170502,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,5,キロ,400
20170507,54079,ツガイナカ中村漁場　１号,21,たこ,2101,活だこ,4,大　　　,1,16.5,キロ,9405
20170507,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,2,4.8,キロ,7680
20170507,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,活,1,0.2,キロ,60
20170507,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,活,1,0.9,キロ,1350
20170507,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,活,1,0.9,キロ,1800
20170507,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,6,小　　　,1,0.4,キロ,240
20170507,54079,ツガイナカ中村漁場　１号,11,かれい,1102,あさばがれい,0,,0,0.3,キロ,15
20170507,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,2,19,キロ,1330
20170507,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,5,中　　　,2,1.4,キロ,700
20170507,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.3,キロ,45
20170507,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,0.8,キロ,240
20170507,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,0,1.5,キロ,90
20170507,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,0,1,キロ,300
20170507,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,7,キロ,70
20170507,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,8,３小　　,0,0.5,キロ,20
20170507,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,0,1.3,キロ,78
20170507,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,0,1.8,キロ,198
20170507,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,0,5,キロ,300
20170507,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,1,1.1,キロ,605
20170507,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,2,3,キロ,3000
20170507,54079,ツガイナカ中村漁場　１号,21,たこ,2101,活だこ,3,大大　　,1,23.5,キロ,13395
20170508,54079,ツガイナカ中村漁場　１号,16,かすぺ,1602,えぞかすぺ,4,大　　　,0,7,キロ,420
20170508,54079,ツガイナカ中村漁場　１号,16,かすぺ,1601,まかすぺ,5,中　　　,0,4,キロ,400
20170508,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,0.9,キロ,270
20170508,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,2,17,キロ,1360
20170508,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,2,キロ,20
20170508,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,0,10.5,キロ,1050
20170508,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中　　　,0,0.4,キロ,200
20170509,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,0.7,キロ,7
20170509,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,0,0.3,キロ,150
20170509,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,0,2.2,キロ,264
20170509,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,0,3.5,キロ,1750
20170509,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,33,３Ｋ台　,1,3,キロ,450
20170509,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,4.5,キロ,360
20170509,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,0,5.5,キロ,990
20170510,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,1,10,キロ,1000
20170510,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2,キロ,200
20170510,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,35,５ｋ台　,1,5,キロ,1250
20170510,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,5,中　　　,1,0.7,キロ,350
20170510,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,0,1,キロ,500
20170510,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.3,キロ,45
20170510,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,34,４ｋ台　,1,3.8,キロ,10640
20170510,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,5,中　　　,0,1.2,キロ,480
20170510,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,0,3,キロ,570
20170510,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,1,0.6,キロ,300
20170510,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.1,キロ,3150
20170510,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,33,３Ｋ台　,2,6.3,キロ,13545
20170510,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,33,３Ｋ台　,2,7.1,キロ,17750
20170510,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,0.6,キロ,150
20170511,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,活,1,0.3,キロ,120
20170511,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,0,0.7,キロ,42
20170511,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,0.3,キロ,6
20170511,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.2,キロ,30
20170511,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,31,１Ｋ台　,2,2.4,キロ,144
20170511,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,2,4.6,キロ,506
20170511,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,33,３Ｋ台　,1,3.6,キロ,7200
20170511,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,34,４ｋ台　,1,4.1,キロ,820
20170511,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,35,５ｋ台　,1,5,キロ,1250
20170511,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,4,キロ,320
20170511,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,1,1.9,キロ,1615
20170511,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,1,2,キロ,2600
20170511,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,33,３Ｋ台　,1,3.2,キロ,480
20170512,54079,ツガイナカ中村漁場　１号,10,ほっけ,1004,しまほっけ,0,,0,0.8,キロ,80
20170512,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,0,2.7,キロ,432
20170512,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,0.6,キロ,12
20170512,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,34,４ｋ台　,1,4.5,キロ,990
20170512,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,31,１Ｋ台　,3,4.2,キロ,252
20170512,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,4,9,キロ,900
20170512,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,33,３Ｋ台　,3,9.2,キロ,1472
20170512,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,7,２小　　,0,1,キロ,200
20170516,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,ぼうずいか,0,0.5,キロ,250
20170516,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,5,10.5,キロ,14700
20170516,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,2.5,キロ,50
20170516,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.1,キロ,5
20170516,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,0,2.3,キロ,460
20170516,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,2,キロ,160
20170516,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,3,大大　　,1,2,キロ,1100
20170516,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台のじ　,2,4.5,キロ,135
20170516,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,33,３Ｋ台のじ　,1,3.5,キロ,140
20170516,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,34,４ｋ台のじ　,1,4,キロ,280
20170516,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2.7,キロ,324
20170516,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.6,キロ,90
20170516,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,7,２小　　,0,2.8,キロ,700
20170516,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,3.4,キロ,1020
20170516,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,135,中キズ,1,1.2,キロ,540
20170516,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,134,大キズ,2,4,キロ,3200
20170516,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,1,0.4,キロ,100
20170516,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,21,18,キロ,10800
20170516,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,23,33.1,キロ,29790
20170516,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,1.5,キロ,15
20170517,54079,ツガイナカ中村漁場　１号,2,ます,204,ますのすけ,33,３Ｋ台キズ　,1,3,キロ,3000
20170517,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,3,キロ,30
20170517,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,0.7,キロ,14
20170517,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,1.3,キロ,104
20170517,54079,ツガイナカ中村漁場　１号,11,かれい,1102,あさばがれい,0,,0,0.2,キロ,10
20170517,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,1,1.2,キロ,960
20170517,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,8,３小　　,0,0.6,キロ,72
20170517,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,0.6,キロ,150
20170517,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,ぼうずいか,0,2,キロ,1000
20170517,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,2,1.6,キロ,800
20170517,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,31,１Ｋ台　,1,1.5,キロ,90
20170518,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,2,キロ,942
20170518,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,8,３小　　,0,0.5,キロ,20
20170518,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,1.5,キロ,15
20170518,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,32,２Ｋ台　,1,2.5,キロ,275
20170518,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,33,３Ｋ台　,1,3.3,キロ,4620
20170518,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,0.9,キロ,135
20170518,54079,ツガイナカ中村漁場　１号,27,その他魚類,2722,はっかく,0,,0,0.2,キロ,40
20170518,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,0,1,キロ,500
20170518,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,1,1.7,キロ,1190
20170518,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,1.5,キロ,30
20170519,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,ぼうずいか,0,0.5,キロ,150
20170519,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,1.5,キロ,15
20170519,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,0.8,キロ,8
20170519,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,1.5,キロ,120
20170519,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,33,３Ｋ台　,1,3,キロ,450
20170519,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1310,がや,0,,0,0.5,キロ,100
20170519,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,7,２小　　,0,0.5,キロ,50
20170519,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,6,小　　　,0,0.7,キロ,105
20170519,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,0,2.5,キロ,1000
20170521,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,2,キロ,1178
20170521,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,36,６ｋ台　,1,6.1,キロ,18300
20170521,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,ぼうずいか,0,0.5,キロ,150
20170521,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,0,1,キロ,300
