水揚日,荷主コード,荷主名,分類コード,分類名,魚種コード,魚種名,規格コード,規格名,仕切個数,仕切数量,仕切単価区分名,仕切税抜金額
20080416,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,2,0.6,キロ,360
20080416,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,7,２小,2,0.6,キロ,180
20080416,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,6,小,1,0.7,キロ,350
20080416,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,37,54.3,キロ,41214
20080416,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.3,キロ,30
20080416,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,52,45,キロ,27900
20080416,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,4.5,キロ,585
20080416,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小,7,3.2,キロ,960
20080416,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大,1,8,キロ,560
20080417,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,35,32,キロ,22720
20080417,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,2,キロ,80
20080417,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,9,20.5,キロ,27265
20080417,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,6,小,1,8,キロ,1440
20080417,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,7,２小,10,130,キロ,2600
20080417,54079,ツガイナカ中村漁場　１号,11,かれい,1108,さめがれい,0,,0,0.3,キロ,120
20080417,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,5.8,キロ,870
20080417,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,1,キロ,110
20080417,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,0,1,キロ,600
20080417,54079,ツガイナカ中村漁場　１号,27,その他魚類,2705,なべかじか,0,,0,2,キロ,160
20080417,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,0.4,キロ,200
20080417,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小,5,2.1,キロ,525
20080417,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,1,1.3,キロ,494
20080417,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小,1,0.4,キロ,40
20080417,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,34,48.5,キロ,39285
20080418,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,7,２小,1,4,キロ,80
20080418,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,6,小,1,4,キロ,720
20080418,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大,1,5,キロ,750
20080418,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,3,大大,1,8,キロ,560
20080418,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,1,1.2,キロ,480
20080418,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小,1,0.4,キロ,120
20080418,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,4,キロ,520
20080418,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,10,14.6,キロ,11972
20080418,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,5,11.5,キロ,15640
20080418,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,1,キロ,10
20080418,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,0.2,キロ,100
20080418,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,0,0.3,キロ,150
20080418,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.8,キロ,80
20080418,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,17,14.2,キロ,9585
20080420,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,7,２小,0,2,キロ,40
20080420,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,1.5,キロ,60
20080420,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,2,2,キロ,600
20080420,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小,4,2.1,キロ,525
20080420,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,10,9.4,キロ,6477
20080420,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,9,12.7,キロ,10020
20080420,54079,ツガイナカ中村漁場　１号,11,かれい,1102,あさばがれい,0,,0,0.8,キロ,120
20080420,54079,ツガイナカ中村漁場　１号,15,さめ,1502,もかざめ,0,,1,110,キロ,13200
20080420,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,0,1.3,キロ,650
20080420,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,4,大,0,1.9,キロ,4180
20080420,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.1,キロ,20
20080420,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,6.5,キロ,975
20080420,54079,ツガイナカ中村漁場　１号,11,かれい,1109,すながれい,0,,0,0.1,キロ,20
20080420,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,4,キロ,120
20080421,54079,ツガイナカ中村漁場　１号,11,かれい,1108,さめがれい,0,,0,0.2,キロ,20
20080421,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,7,２小,1,7,キロ,140
20080421,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,6,小,0,0.4,キロ,60
20080421,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,2,キロ,80
20080421,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小,0,1.2,キロ,60
20080421,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中,0,2,キロ,400
20080421,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大,0,4,キロ,240
20080421,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,1,0.6,キロ,180
20080421,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,1,1.4,キロ,560
20080421,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,12,10.6,キロ,7420
20080421,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,13,19.2,キロ,15360
20080421,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,2,4.8,キロ,5760
20080421,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,2,キロ,20
20080421,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,0.1,キロ,50
20080421,54079,ツガイナカ中村漁場　１号,27,その他魚類,2705,なべかじか,0,,0,0.8,キロ,40
20080421,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,3,キロ,1326
20080421,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.6,キロ,60
20080422,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,5,キロ,100
20080422,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,13,17.7,キロ,14868
20080422,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,16,13.8,キロ,10212
20080422,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,1,1.2,キロ,492
20080422,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,0,,0,2,キロ,340
20080422,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,6,小,1,8,キロ,1200
20080422,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,7,２小,1,7,キロ,140
20080422,54079,ツガイナカ中村漁場　１号,11,かれい,1102,あさばがれい,0,,0,0.1,キロ,10
20080422,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,3.5,キロ,525
20080422,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,2.5,キロ,375
20080422,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,0,,0,0.4,キロ,160
20080422,54079,ツガイナカ中村漁場　１号,11,かれい,1114,まがれい,0,,0,0.2,キロ,60
20080422,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,1.2,キロ,660
20080422,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,4,8.7,キロ,11832
20080423,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中,0,5,キロ,750
20080423,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,3,キロ,300
20080423,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,2,キロ,300
20080423,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,2,キロ,80
20080423,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,5,中,0,0.3,キロ,75
20080423,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,6,小,0,0.2,キロ,20
20080423,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,0.2,キロ,100
20080423,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,1,0.9,キロ,270
20080423,54079,ツガイナカ中村漁場　１号,11,かれい,1114,まがれい,4,大,0,0.9,キロ,540
20080423,54079,ツガイナカ中村漁場　１号,11,かれい,1114,まがれい,6,小,0,0.2,キロ,60
20080423,54079,ツガイナカ中村漁場　１号,15,さめ,1502,もかざめ,0,,0,100,キロ,8600
20080423,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,7,２小,0,2,キロ,40
20080423,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,1,2.5,キロ,3250
20080423,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,4,3.4,キロ,2380
20080424,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,3,2,キロ,600
20080424,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,0,,0,6,キロ,600
20080424,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,7,4.7,キロ,3384
20080424,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,13,18.5,キロ,15725
20080424,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,2,4,キロ,5200
20080424,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,4,キロ,40
20080424,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,6,キロ,2652
20080424,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,0,,1,0.2,キロ,60
20080424,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.4,キロ,80
20080424,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,4,キロ,400
20080424,54079,ツガイナカ中村漁場　１号,11,かれい,1106,かわがれい,0,,0,0.4,キロ,40
20080424,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,0,,0,4,キロ,1000
20080424,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小,0,1,キロ,30
20080424,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,0,,0,10,キロ,600
20080424,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小,2,0.8,キロ,120
20080425,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,3,キロ,30
20080425,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,3,キロ,1326
20080425,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,0,,1,0.4,キロ,160
20080425,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.2,キロ,20
20080425,54079,ツガイナカ中村漁場　１号,11,かれい,1108,さめがれい,0,,0,0.3,キロ,60
20080425,54079,ツガイナカ中村漁場　１号,11,かれい,1102,あさばがれい,0,,0,0.2,キロ,20
20080425,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小,0,1,キロ,40
20080425,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大,1,10,キロ,500
20080425,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,1,0.6,キロ,180
20080425,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,1,1.4,キロ,560
20080425,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,4,3.6,キロ,2448
20080425,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,2,2.9,キロ,2378
20080425,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,3,6.2,キロ,8060
20080427,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,2,キロ,884
20080427,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,1.2,キロ,24
20080427,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.2,キロ,20
20080427,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,3,25,キロ,3000
20080427,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,1,0.6,キロ,180
20080427,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小,0,0.8,キロ,24
20080427,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,0,,0,4,キロ,800
20080428,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,7,キロ,840
20080428,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,0,,0,5,キロ,1000
20080428,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,2,5.2,キロ,6760
20080428,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,5,6.6,キロ,5280
20080428,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,2,1.7,キロ,1190
20080428,54079,ツガイナカ中村漁場　１号,27,その他魚類,2705,なべかじか,0,,0,1.8,キロ,90
20080428,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,1.5,キロ,30
20080428,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,0,0.5,キロ,150
20080428,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.2,キロ,20
20080429,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,1,0.9,キロ,360
20080429,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,10,キロ,1300
20080429,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,3,キロ,60
20080429,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,1,2.6,キロ,3120
20080429,54079,ツガイナカ中村漁場　１号,11,かれい,1106,かわがれい,0,,0,0.3,キロ,30
20080429,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小,0,1,キロ,70
20080429,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,1,0.9,キロ,558
20080429,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,5,中,0,5,キロ,1500
20080429,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,1,1.8,キロ,1404
20080430,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,13,キロ,3900
20080430,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,2,3.2,キロ,2720
20080430,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,1,1.1,キロ,770
20080430,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小,0,1,キロ,50
20080430,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,5,キロ,750
20080430,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,,0,0.5,キロ,250
20080430,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,3,キロ,60
20080430,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,1,2.2,キロ,2860
20080501,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小,0,1,キロ,40
20080501,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,9,13.1,キロ,9825
20080501,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,7,キロ,840
20080501,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,6,5,キロ,2250
20080501,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,0.2,キロ,100
20080501,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,3,2.1,キロ,525
20080501,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,1,キロ,10
20080501,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,2,4.3,キロ,4085
20080501,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,,0,1.2,キロ,600
20080502,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,,0,5,キロ,2500
20080502,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,0.2,キロ,100
20080502,54079,ツガイナカ中村漁場　１号,11,かれい,1106,かわがれい,0,,0,0.3,キロ,30
20080502,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,5,キロ,600
20080502,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,2,キロ,20
20080502,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,2,キロ,60
20080507,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,0,,0,0.4,キロ,120
20080507,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中,0,3,キロ,450
20080507,54079,ツガイナカ中村漁場　１号,27,その他魚類,1401,あぶらこ,0,,0,0.4,キロ,120
20080507,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,63,スレ,1,2,キロ,1200
20080507,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,1,1,キロ,250
20080507,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,,1,3.5,キロ,5250
20080507,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,,0,0.1,キロ,50
20080507,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,2,キロ,300
20080507,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,3,7,キロ,6300
20080507,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,0.2,キロ,100
20080507,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,7,9.7,キロ,5820
20080507,54079,ツガイナカ中村漁場　１号,11,かれい,1106,かわがれい,0,,0,0.1,キロ,10
20080507,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,3,キロ,450
20080507,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,0,,1,1.3,キロ,390
20080507,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,0.5,キロ,5
20080507,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,9,8.9,キロ,4005
20080507,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,0,0.4,キロ,140
20080508,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,4,キロ,800
20080508,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,1,キロ,50
20080508,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,16,キロ,3200
20080508,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,2,キロ,20
20080508,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,2,4.1,キロ,3690
20080508,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,1.5,キロ,180
20080508,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,0,,3,21,キロ,1470
20080508,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,2,2,キロ,800
20080508,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,2,3,キロ,1950
20080508,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,11,キロ,6116
20080509,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,0,,1,8,キロ,560
20080509,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,1,0.7,キロ,280
20080509,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,,1,2.6,キロ,2860
20080509,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,0.2,キロ,100
20080509,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,2,キロ,20
20080509,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,2,キロ,1112
20080509,54079,ツガイナカ中村漁場　１号,20,いか,2099,その他いか,0,,0,0.2,キロ,100
20080509,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,0,0.6,キロ,210
20080509,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,0,,1,0.5,キロ,250
20080509,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,1,キロ,120
20080509,54079,ツガイナカ中村漁場　１号,11,かれい,1106,かわがれい,0,,0,1,キロ,100
20080509,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,0,,0,1,キロ,200
20080509,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,0,,0,2,キロ,200
20080509,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,0,,1,6,キロ,180
20080511,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,0.6,キロ,300
20080511,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,1.5,キロ,150
20080511,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,9,キロ,2520
20080511,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,3,キロ,30
20080511,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,0,,0,1,キロ,250
20080511,54079,ツガイナカ中村漁場　１号,20,いか,2010,みずいか,0,,0,3,キロ,2100
20080511,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,0,0.6,キロ,210
20080511,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,0,,1,0.7,キロ,280
20080511,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,2.5,キロ,300
20080511,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,3,キロ,1668
20080512,54079,ツガイナカ中村漁場　１号,27,その他魚類,1899,その他こなご,0,,0,1.5,キロ,30
20080512,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,3,キロ,30
20080512,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,3,4,キロ,400
20080512,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,1,1.4,キロ,700
20080512,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,1.5,キロ,180
20080513,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,1,6,キロ,720
20080513,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,,1,3.6,キロ,4680
20080513,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,3,キロ,540
20080513,54079,ツガイナカ中村漁場　１号,20,いか,2010,みずいか,0,,1,7,キロ,7000
20080513,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,2,キロ,890
20080514,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,5,キロ,1500
20080514,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,3.5,キロ,700
20080514,54079,ツガイナカ中村漁場　１号,27,その他魚類,2799,その他鮮魚,0,,0,6,キロ,60
20080514,54079,ツガイナカ中村漁場　１号,15,さめ,1502,もかざめ,0,,1,90,キロ,450
20080514,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大,2,4.8,キロ,3504
20080514,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,5,7.2,キロ,3600
20080514,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小,5,4.9,キロ,1960
20080514,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小,1,0.5,キロ,50
20080514,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中,1,1.3,キロ,455
20080514,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,7,２小,0,1,キロ,30
20080514,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,6,小,0,2,キロ,400
20080514,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,0,,0,4,キロ,480
