水揚日,荷主コード,荷主名,分類コード,分類名,魚種コード,魚種名,規格コード,規格名,仕切個数,仕切数量,仕切単価区分名,仕切税抜金額
20150420,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中ヤセ　　　,1,3,キロ,150
20150420,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,1,3.2,キロ,448
20150420,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,4,0.7,キロ,210
20150420,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,1,1.4,キロ,1680
20150420,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,1,135,キロ,5400
20150420,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,5,28,キロ,3080
20150420,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,1,0.4,キロ,160
20150422,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,2,4,キロ,8800
20150422,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,5,7.8,キロ,10920
20150422,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,9,9.3,キロ,8835
20150422,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,2,2,キロ,800
20150422,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,1,135,キロ,5400
20150422,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,2,21.7,キロ,3906
20150422,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,3.2,キロ,416
20150422,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,1,5.2,キロ,260
20150422,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,4,37,キロ,4070
20150422,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,1.5,キロ,150
20150422,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,5,中　　　,1,0.8,キロ,320
20150422,54079,ツガイナカ中村漁場　１号,11,かれい,1104,いしがれい,0,,0,0.2,キロ,20
20150422,54079,ツガイナカ中村漁場　１号,11,かれい,1107,くろがしら,0,,0,0.8,キロ,160
20150422,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.7,キロ,140
20150422,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,1,1.3,キロ,39
20150422,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,135,中キズ,1,1.4,キロ,840
20150423,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,7,9.7,キロ,13095
20150423,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,5,12.8,キロ,30080
20150423,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,4,1.9,キロ,950
20150423,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,2,1.8,キロ,720
20150423,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,3,30,キロ,5400
20150423,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,2,12,キロ,1560
20150423,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,1,2,キロ,160
20150423,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,2,13,キロ,1300
20150423,54079,ツガイナカ中村漁場　１号,11,かれい,1107,くろがしら,0,,1,0.4,キロ,100
20150423,54079,ツガイナカ中村漁場　１号,11,かれい,1104,いしがれい,0,,1,0.2,キロ,20
20150423,54079,ツガイナカ中村漁場　１号,11,かれい,1115,まこがれい,0,,1,0.1,キロ,20
20150423,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,15,165,キロ,7425
20150423,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,2,キロ,608
20150423,54079,ツガイナカ中村漁場　１号,20,いか,2022,あかいか,0,,1,4,キロ,40
20150423,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,8,7.4,キロ,6660
20150426,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,0,7,キロ,700
20150426,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,8,３小　　,0,4,キロ,160
20150426,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,0,5,キロ,300
20150426,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,0,24,キロ,3120
20150426,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,0,40,キロ,7200
20150426,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,0,265,キロ,11925
20150426,54079,ツガイナカ中村漁場　１号,27,その他魚類,2705,なべかじか,0,,0,0.5,キロ,10
20150426,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,0.5,キロ,10
20150426,54079,ツガイナカ中村漁場　１号,11,かれい,1104,いしがれい,0,,0,0.2,キロ,40
20150426,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.7,キロ,175
20150426,54079,ツガイナカ中村漁場　１号,20,いか,2022,あかいか,0,,0,4,キロ,40
20150426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,135,中キズ,7,9.9,キロ,5940
20150426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,2,1.6,キロ,480
20150426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,5,2.8,キロ,1540
20150426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,36,35.9,キロ,34285
20150426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,30,43.6,キロ,56680
20150426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,44,62.9,キロ,78625
20150426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,15,33.2,キロ,72376
20150426,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大3ｋ　　　,5,15.3,キロ,43146
20150426,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,3ｋ,1,3.1,キロ,6448
20150426,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,0,4ｋ,1,4.1,キロ,13665
20150428,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,1,0.6,キロ,42
20150428,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,11,12.2,キロ,10980
20150428,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,1,8,キロ,800
20150428,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,4,45,キロ,2025
20150428,54079,ツガイナカ中村漁場　１号,20,いか,2022,あかいか,0,,1,2,キロ,20
20150428,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,1,0.4,キロ,80
20150428,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,1,0.2,キロ,20
20150428,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,0,2,キロ,20
20150428,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,3,キロ,912
20150428,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,32,45.5,キロ,57330
20150428,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,9,19.4,キロ,38994
20150428,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,5,キロ,650
20150428,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,2,25,キロ,4500
20150428,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,32,２Ｋ台　,4,10.5,キロ,20055
20150428,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,5,25,キロ,4500
20150428,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,2,1.5,キロ,750
20150428,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,7,２小　　,2,1.2,キロ,600
20150428,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,15,キロ,6000
20150429,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,32,２Ｋ台　,1,2.6,キロ,4160
20150429,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,3,7.3,キロ,14600
20150429,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,6,7.6,キロ,9500
20150429,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,5,3.5,キロ,3150
20150429,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,1,6,キロ,1080
20150429,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,5,キロ,650
20150429,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,1,2,キロ,140
20150429,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,1,5,キロ,500
20150429,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,3,30,キロ,1350
20150429,54079,ツガイナカ中村漁場　１号,20,いか,2022,あかいか,0,,1,9,キロ,90
20150429,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,2,11,キロ,1980
20150429,54079,ツガイナカ中村漁場　１号,11,かれい,1109,すながれい,0,,1,0.2,キロ,20
20150429,54079,ツガイナカ中村漁場　１号,11,かれい,1107,くろがしら,0,,1,0.6,キロ,150
20150429,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,1,0.2,キロ,60
20150429,54079,ツガイナカ中村漁場　１号,11,かれい,1104,いしがれい,0,,1,0.3,キロ,30
20150429,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,0,0.3,キロ,60
20150429,54079,ツガイナカ中村漁場　１号,11,かれい,1117,みずくさがれい,0,,1,0.3,キロ,60
20150429,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,7,２小　　,1,0.2,キロ,40
20150429,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,136,小キズ,1,0.6,キロ,240
20150430,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中ヤセ　　　,1,2,キロ,100
20150430,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,14,キロ,1820
20150430,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,6,キロ,3600
20150430,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,1.5,キロ,150
20150430,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,1,4,キロ,400
20150430,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,3,25,キロ,1125
20150430,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,3,キロ,1140
20150430,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,3,36,キロ,6480
20150501,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,1,1,キロ,20
20150501,54079,ツガイナカ中村漁場　１号,11,かれい,1104,いしがれい,0,,1,0.3,キロ,30
20150501,54079,ツガイナカ中村漁場　１号,11,かれい,1114,まがれい,0,,1,0.2,キロ,20
20150501,54079,ツガイナカ中村漁場　１号,20,いか,2022,あかいか,0,,1,4,キロ,200
20150501,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,135,中キズ,1,1.3,キロ,650
20150501,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,2,22,キロ,990
20150501,54079,ツガイナカ中村漁場　１号,1,さけ,103,ときしらず,31,１Ｋ台　,1,1.7,キロ,1700
20150501,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,1,3,キロ,240
20150501,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,8,キロ,1120
20150501,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,135,中キズヤセ,2,6,キロ,180
20150501,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,2,28,キロ,5320
20150501,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,1,1,キロ,500
20150501,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,1,1.4,キロ,1400
20150501,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,1,3,キロ,300
20150506,54079,ツガイナカ中村漁場　１号,27,その他魚類,2705,なべかじか,0,,1,1.2,キロ,36
20150506,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,1,1.2,キロ,480
20150506,54079,ツガイナカ中村漁場　１号,16,かすぺ,1601,まかすぺ,0,,1,1.5,キロ,75
20150506,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,4,42,キロ,1890
20150506,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,1,5,キロ,350
20150506,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,134,大キズ,1,3.2,キロ,4160
20150506,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中ヤセ　　　,1,15,キロ,750
20150506,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,9,86,キロ,16340
20150506,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,134,大キズヤセ,1,7,キロ,350
20150506,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,1,7,キロ,1330
20150506,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,1,0.7,キロ,560
20150506,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,4,35,キロ,4900
20150507,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,1,0.5,キロ,10
20150507,54079,ツガイナカ中村漁場　１号,20,いか,2022,あかいか,0,,1,1,キロ,10
20150507,54079,ツガイナカ中村漁場　１号,9,すけそう,901,すけそう,0,,1,2,キロ,90
20150507,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,1,7,キロ,1050
20150507,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,2,キロ,280
20150507,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,1,3,キロ,570
20150507,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,1,1,キロ,100
20150508,54079,ツガイナカ中村漁場　１号,27,その他魚類,2712,とらふぐ,0,,1,0.8,キロ,160
20150510,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,10,キロ,4360
20150510,54079,ツガイナカ中村漁場　１号,11,かれい,1107,くろがしら,0,,2,0.6,キロ,120
20150510,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,1,6,キロ,1080
20150510,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,1,5,キロ,1500
20150510,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,1,0.6,キロ,36
20150510,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,1,4,キロ,160
20150511,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,2,6,キロ,270
20150511,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,5,キロ,2180
20150512,54079,ツガイナカ中村漁場　１号,20,いか,2022,あかいか,0,,1,2,キロ,20
20150512,54079,ツガイナカ中村漁場　１号,27,その他魚類,2703,とうべつかじか,0,,1,1,キロ,30
20150512,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1310,がや,0,,1,0.2,キロ,30
20150512,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,3,0.5,キロ,150
20150512,54079,ツガイナカ中村漁場　１号,12,ひらめ,1202,活ひらめ,5,中　　　,1,1.9,キロ,2470
20150512,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,1,7,キロ,1260
20150512,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,1,6,キロ,900
20150512,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,7,66,キロ,2640
20150512,54079,ツガイナカ中村漁場　１号,8,たら,806,まだら別,5,中　　　,1,3,キロ,90
20150513,54079,ツガイナカ中村漁場　１号,20,いか,2022,あかいか,0,,1,1,キロ,10
20150513,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,3,キロ,360
20150513,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,1,2.1,キロ,2310
20150513,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,1,12,キロ,2160
20150513,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,7,65,キロ,2600
20150513,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中ヤセ　　　,1,4,キロ,80
20150514,54079,ツガイナカ中村漁場　１号,20,いか,2022,あかいか,0,,1,2,キロ,20
20150514,54079,ツガイナカ中村漁場　１号,16,かすぺ,1601,まかすぺ,0,,1,7,キロ,910
20150514,54079,ツガイナカ中村漁場　１号,11,かれい,1104,いしがれい,0,,1,0.3,キロ,30
20150514,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,1,0.3,キロ,90
20150514,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,6,小　　　,1,0.9,キロ,450
20150514,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中ヤセ　　　,1,3,キロ,60
20150514,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大ヤセ　　　,1,10,キロ,200
20150514,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,10,キロ,1200
20150514,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,3,24,キロ,4320
20150514,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,3,23,キロ,1035
20150517,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,2,0.4,キロ,120
20150517,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,1,3,キロ,120
20150517,54079,ツガイナカ中村漁場　１号,11,かれい,1114,まがれい,0,,1,0.2,キロ,40
20150517,54079,ツガイナカ中村漁場　１号,11,かれい,1106,かわがれい,0,,1,0.8,キロ,160
20150517,54079,ツガイナカ中村漁場　１号,11,かれい,1113,ばばがれい,4,大　　　,1,1.1,キロ,440
20150517,54079,ツガイナカ中村漁場　１号,11,かれい,1116,まつかわがれい,0,,1,1.1,キロ,1100
20150517,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,3,40,キロ,6000
20150517,54079,ツガイナカ中村漁場　１号,8,たら,805,まだらキズ,4,大ヤセ　　　,1,5,キロ,100
20150517,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中ヤセ　　　,1,13,キロ,260
20150517,54079,ツガイナカ中村漁場　１号,8,たら,806,まだら別,5,中　　　,2,15,キロ,300
20150517,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,7,２小　　,1,4,キロ,320
20150517,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,5,65,キロ,8450
20150517,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,26,320,キロ,54400
20150517,54079,ツガイナカ中村漁場　１号,8,たら,805,まだらキズ,6,小　　　,1,3,キロ,60
20150518,54079,ツガイナカ中村漁場　１号,20,いか,2022,あかいか,0,,0,1,キロ,10
20150518,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,1,0.1,キロ,10
20150518,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,1,0.1,キロ,20
20150518,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,1,3,キロ,150
20150518,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,1,4,キロ,600
20150518,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大ヤセ　　　,1,8,キロ,240
20150518,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,4,キロ,520
20150518,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,2,18,キロ,3060
20150518,54079,ツガイナカ中村漁場　１号,8,たら,806,まだら別,5,中ヤセ　　　,1,5,キロ,150
20150520,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,0,2,キロ,640
20150520,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小ヤセ　　　,1,1,キロ,30
20150520,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中ヤセ　　　,1,2,キロ,60
20150520,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大ヤセ　　　,1,6,キロ,600
20150520,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,2,2,キロ,240
20150520,54079,ツガイナカ中村漁場　１号,27,その他魚類,2712,とらふぐ,0,,1,0.6,キロ,300
20150520,54079,ツガイナカ中村漁場　１号,27,その他魚類,2726,かわはぎ,0,,2,0.8,キロ,80
20150520,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,1,9,キロ,450
20150520,54079,ツガイナカ中村漁場　１号,11,かれい,1111,なめたがれい,0,,1,0.6,キロ,120
20150520,54079,ツガイナカ中村漁場　１号,12,ひらめ,1201,ひらめ,6,小　　　,1,0.5,キロ,150
20150520,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,2,6,キロ,1020
20150521,54079,ツガイナカ中村漁場　１号,21,たこ,2101,活だこ,4,大　　　,1,18.7,キロ,11407
20150521,54079,ツガイナカ中村漁場　１号,27,その他魚類,2726,かわはぎ,0,,2,0.2,キロ,10
20150521,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,2,10,キロ,500
20150521,54079,ツガイナカ中村漁場　１号,13,そい・めぬき,1307,ながら,0,,1,1.2,キロ,360
20150521,54079,ツガイナカ中村漁場　１号,27,その他魚類,2712,とらふぐ,0,,1,0.6,キロ,300
20150521,54079,ツガイナカ中村漁場　１号,10,ほっけ,1001,ほっけ,4,大　　　,2,2,キロ,1000
20150521,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小ヤセ　　　,1,1.5,キロ,45
20150521,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中ヤセ　　　,1,7,キロ,210
20150521,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,13,キロ,3900
20150521,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,1,4,キロ,400
20150521,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,3,23,キロ,3450
20150521,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,2,7,キロ,840
20150522,54079,ツガイナカ中村漁場　１号,18,あんこう,2708,あんこう,0,,1,3,キロ,600
20150522,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,4,大　　　,2,30,キロ,3900
20150522,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,5,中　　　,4,46,キロ,7360
20150522,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,6,小　　　,2,14,キロ,1400
20150522,54079,ツガイナカ中村漁場　１号,8,たら,801,まだら,8,３小　　,1,2,キロ,50
20150522,54079,ツガイナカ中村漁場　１号,27,その他魚類,2735,にしん,0,,1,8,キロ,2400
20150522,54079,ツガイナカ中村漁場　１号,21,たこ,2101,活だこ,3,大大　　,2,60,キロ,35400
20150522,54079,ツガイナカ中村漁場　１号,27,その他魚類,2726,かわはぎ,0,,1,0.1,キロ,5
20150522,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,5,中　　　,1,1.5,キロ,1140
20150522,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,2,10,キロ,500
20150522,54079,ツガイナカ中村漁場　１号,11,かれい,1102,あさばがれい,0,,1,0.6,キロ,90
20150522,54161,ツガイナカ中村漁場　２号,1,さけ,103,ときしらず,0,,1,2.3,キロ,3450
20150522,54161,ツガイナカ中村漁場　２号,8,たら,801,まだら,4,大　　　,3,29,キロ,3770
20150522,54161,ツガイナカ中村漁場　２号,8,たら,801,まだら,5,中　　　,4,43,キロ,6880
20150522,54161,ツガイナカ中村漁場　２号,8,たら,801,まだら,6,小　　　,1,11,キロ,1100
20150522,54161,ツガイナカ中村漁場　２号,8,たら,801,まだら,134,大キズ,1,8,キロ,400
20150522,54161,ツガイナカ中村漁場　２号,8,たら,806,まだら別,10,大中　　,1,6,キロ,120
20150524,54079,ツガイナカ中村漁場　１号,21,たこ,2104,柳だこ,0,,7,7,キロ,2240
20150524,54079,ツガイナカ中村漁場　１号,2,ます,201,さくらます,4,大　　　,1,3.2,キロ,4160
20150524,54079,ツガイナカ中村漁場　１号,27,その他魚類,2705,なべかじか,0,,1,0.6,キロ,12
20150524,54079,ツガイナカ中村漁場　１号,27,その他魚類,2726,かわはぎ,0,,1,0.2,キロ,10
20150524,54079,ツガイナカ中村漁場　１号,20,いか,2022,あかいか,0,,1,1,キロ,10
20150524,54079,ツガイナカ中村漁場　１号,16,かすぺ,1601,まかすぺ,0,,1,5,キロ,600
20150524,54079,ツガイナカ中村漁場　１号,11,かれい,1110,そうはち,65,込　　　,1,6,キロ,300
