市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
牡鹿,ヒラメ累計,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2014/01/07,12.7,23220,4,2300,400,1375,,
牡鹿,ミズダコ,冷凍,せん漁業,動力船１トン以上３トン未満,0,2014/01/28,9.4,2350,1,250,250,250,,
牡鹿,マダコ,冷凍,せん漁業,動力船１０トン以上２０トン未満,0,2014/01/28,17.2,6880,1,400,400,400,,
牡鹿,マダコ,冷凍,せん漁業,動力船３トン以上５トン未満,0,2014/01/28,9.2,3680,1,400,400,400,,
牡鹿,マダコ,冷凍,せん漁業,動力船１トン以上３トン未満,0,2014/01/28,11.2,4480,1,400,400,400,,
牡鹿,ケムシカジカ,冷凍,刺網全漁法,動力船３トン以上５トン未満,0,2014/01/28,1.8,180,1,100,100,100,,
牡鹿,ケムシカジカ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2014/01/28,3.7,370,2,100,100,100,,
牡鹿,ケムシカジカ,冷凍,せん漁業,動力船３トン以上５トン未満,0,2014/01/28,5,500,1,100,100,100,,
牡鹿,ケムシカジカ,冷凍,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2014/01/28,5.8,580,1,100,100,100,,
牡鹿,ババガレイ,冷凍,刺網全漁法,動力船３トン以上５トン未満,0,2014/01/28,1.8,2160,1,1200,1200,1200,,
牡鹿,ババガレイ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2014/01/28,3,3600,1,1200,1200,1200,,
牡鹿,その他のそい類,冷凍,刺網全漁法,動力船１トン未満,0,2014/01/28,2.2,660,2,300,300,300,,
牡鹿,その他のそい類,冷凍,せん漁業,動力船１０トン以上２０トン未満,0,2014/01/28,0.5,150,1,300,300,300,,
牡鹿,その他のそい類,冷凍,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2014/01/28,0.4,120,1,300,300,300,,
牡鹿,ムシガレイ,冷凍,刺網全漁法,動力船１トン未満,0,2014/01/28,1.2,480,1,400,400,400,,
牡鹿,ミズダコ,冷凍,せん漁業,動力船３トン以上５トン未満,0,2014/01/28,31,10850,1,350,350,350,,
牡鹿,ミズダコ,冷凍,せん漁業,動力船１トン以上３トン未満,0,2014/01/28,27.8,9730,1,350,350,350,,
牡鹿,ミズダコ,冷凍,せん漁業,動力船１０トン以上２０トン未満,0,2014/01/28,17.2,10320,1,600,600,600,,
牡鹿,ミズダコ,冷凍,せん漁業,動力船１トン以上３トン未満,0,2014/01/28,10.2,6120,1,600,600,600,,
牡鹿,ミズダコ,冷凍,せん漁業,動力船１０トン以上２０トン未満,0,2014/01/28,7.6,1900,1,250,250,250,,
牡鹿,ババガレイ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2014/01/28,1.6,1120,1,700,700,700,,
牡鹿,マダラ累計,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2014/01/06,16,4880,2,500,200,305,,
牡鹿,マダラ累計,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2014/01/07,21.6,4968,1,330,130,230,,
牡鹿,マダラ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2014/01/08,41.8,6414,1,330,100,153,,
牡鹿,マダラ累計,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2014/01/08,37.4,7562,2,330,100,202,,
牡鹿,マダラ累計,冷凍,刺網全漁法,動力船３トン以上５トン未満,0,2014/01/08,20.6,6798,1,330,330,330,,
牡鹿,ババガレイ,冷凍,刺網全漁法,動力船３トン以上５トン未満,0,2014/01/20,3.4,2720,1,800,800,800,,
牡鹿,ババガレイ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2014/01/20,1,800,1,800,800,800,,
牡鹿,ババガレイ,冷凍,刺網全漁法,動力船１トン未満,0,2014/01/20,3.2,2560,1,800,800,800,,
牡鹿,ババガレイ,冷凍,せん漁業,動力船１トン以上３トン未満,0,2014/01/20,1.4,1120,1,800,800,800,,
牡鹿,マコガレイ,生鮮,刺網全漁法,不明,0,2014/01/20,13,1300,1,100,100,100,,
牡鹿,マコガレイ,冷凍,刺網全漁法,動力船３トン以上５トン未満,0,2014/01/20,3.2,320,1,100,100,100,,
牡鹿,マコガレイ,冷凍,刺網全漁法,動力船１トン以上３トン未満,0,2014/01/20,8.4,840,1,100,100,100,,
牡鹿,マコガレイ,冷凍,刺網全漁法,動力船１トン未満,0,2014/01/20,12.2,1220,1,100,100,100,,
牡鹿,アイナメ,冷凍,せん漁業,動力船３トン以上５トン未満,0,2014/01/20,28,16800,1,600,600,600,,
