市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
塩釜市,まぐろ,生鮮,まぐろ延縄･近海,全階層,0,2017/11/09,120,300000,1,2500,2500,2500,0000351,0004
塩釜市,まぐろ,生鮮,その他漁業種,全階層,0,2017/11/09,31,68200,1,2200,2200,2200,0000351,0053
塩釜市,きめじ,生鮮,まぐろ延縄･近海,全階層,0,2017/11/09,14.2,10650,1,750,750,750,0000402,0004
塩釜市,めばち,生鮮,まぐろ延縄･近海,全階層,0,2017/11/09,11814,20113440,1,3000,500,1702.5,0000501,0004
塩釜市,めばち,生鮮,その他漁業種,全階層,0,2017/11/09,78.4,78400,1,1000,1000,1000,0000501,0052
塩釜市,めばち,生鮮,まぐろ延縄･近海,全階層,0,2017/11/09,3071.8,3397640,1,1800,300,1106.1,0000502,0004
塩釜市,めばち,生鮮,その他漁業種,全階層,0,2017/11/09,59,70600,1,1400,1000,1196.6,0000502,0053
塩釜市,めばち,生鮮,まぐろ延縄･近海,全階層,0,2017/11/09,738.4,561170,1,1200,300,760,0000503,0004
塩釜市,めばち,生鮮,その他漁業種,全階層,0,2017/11/09,49.4,35620,1,800,500,721.1,0000503,0053
塩釜市,きはだ,生鮮,まぐろ延縄･近海,全階層,0,2017/11/09,28.4,42600,1,1500,1500,1500,0000601,0004
塩釜市,マトウダイ,生鮮,大中型まき網・１そうまき,全階層,0,2017/11/11,4.6,620,1,200,100,134.8,0003812,0013
塩釜市,シロサケ,生鮮,その他漁業種,全階層,0,2017/11/11,31.3,50080,1,1600,1600,1600,0003921,0053
塩釜市,アンコウ,生鮮,大中型まき網・１そうまき,全階層,0,2017/11/11,24.8,23055,1,1300,500,929.6,0004201,0013
塩釜市,マアナゴ(はも),活魚,沿岸小漁,不明,0,2017/11/11,63.7,82810,1,1300,1300,1300,0004203,0011
塩釜市,マアナゴ(はも),活魚,大中型まき網・１そうまき,全階層,0,2017/11/11,83.6,75080,1,1000,600,898.1,0004203,0013
塩釜市,マアナゴ(はも),生鮮,大中型まき網・１そうまき,全階層,0,2017/11/11,3.5,1470,1,600,300,420,0004203,0013
塩釜市,にべ・ぐち(いしもち),生鮮,大中型まき網・１そうまき,全階層,0,2017/11/11,3.5,141,1,50,30,40.3,0004251,0013
塩釜市,かます類,生鮮,大中型まき網・１そうまき,全階層,0,2017/11/11,4,4400,1,1300,500,1100,0004303,0013
塩釜市,カンパチ,生鮮,その他漁業種,全階層,0,2017/11/11,3.9,5070,1,1300,1300,1300,0004306,0053
塩釜市,カンパチ,生鮮,その他漁業種,不明,0,2017/11/11,7.1,9017,1,1270,1270,1270,0004306,0053
塩釜市,カナガシラ,生鮮,大中型まき網・１そうまき,全階層,0,2017/11/11,1.1,660,1,600,600,600,0004331,0013
塩釜市,すずき,活魚,大中型まき網・１そうまき,全階層,0,2017/11/11,3.8,3040,1,800,800,800,0004463,0013
塩釜市,すずき,生鮮,大中型まき網・１そうまき,全階層,0,2017/11/11,6.8,2680,1,500,300,394.1,0004463,0013
