市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
塩釜市,カツオ,生鮮,大中型まき網・１そう鰹鮪,不明,0,2007/06/23,32482,10431120,1,700,400,321.1,,
塩釜市,カツオ,生鮮,その他漁業種,不明,0,2007/06/23,570.7,213362,1,560,400,373.9,,
塩釜市,まぐろ,生鮮,その他漁業種,全階層,0,2007/06/23,239.8,839300,1,3500,3500,3500,,
塩釜市,めばち,生鮮,その他漁業種,不明,0,2007/06/23,326,728240,1,3500,3500,2233.9,,
塩釜市,ビンナガ,生鮮,大中型まき網・１そう鰹鮪,不明,0,2007/06/23,6674,1065970,1,170,170,159.7,,
塩釜市,マサバ,活魚,刺網全漁法,不明,0,2007/06/23,14.1,1980,1,300,150,140.4,,
塩釜市,マサバ,生鮮,その他漁業種,不明,0,2007/06/23,77.2,4636,1,80,80,60.1,,
塩釜市,ぶり,生鮮,その他漁業種,不明,0,2007/06/23,5.8,5800,1,1000,1000,1000,,
塩釜市,ひらめ,活魚,刺網全漁法,不明,0,2007/06/23,151.6,158025,1,2000,1700,1042.4,,
塩釜市,ひらめ,活魚,その他漁業種,不明,0,2007/06/23,6.9,15750,1,2300,2300,2282.6,,
塩釜市,ババガレイ,生鮮,その他漁業種,不明,0,2007/06/23,4.9,4080,1,900,900,832.7,,
塩釜市,アカガレイ,生鮮,その他漁業種,不明,0,2007/06/23,11.6,488,1,100,100,42.1,,
塩釜市,イシガレイ,活魚,刺網全漁法,不明,0,2007/06/23,64,62840,1,1400,800,981.9,,
塩釜市,メイタガレイ,活魚,刺網全漁法,不明,0,2007/06/23,1.4,1680,1,1200,1200,1200,,
塩釜市,そげ,活魚,刺網全漁法,不明,0,2007/06/23,2,300,1,150,150,150,,
塩釜市,マガレイ,活魚,刺網全漁法,不明,0,2007/06/23,136.8,62360,1,730,730,455.8,,
塩釜市,マコガレイ,活魚,刺網全漁法,不明,0,2007/06/23,24.7,34070,1,3000,1500,1379.4,,
塩釜市,ヤナギムシガレイ,生鮮,その他漁業種,不明,0,2007/06/23,1,100,1,100,100,100,,
塩釜市,ミギガレイ,生鮮,その他漁業種,不明,0,2007/06/23,9.3,2900,1,400,50,311.8,,
塩釜市,ニシン,生鮮,その他漁業種,不明,0,2007/06/23,11.5,4965,1,600,600,431.7,,
塩釜市,その他のめぬけ類,生鮮,その他漁業種,不明,0,2007/06/23,3.8,9500,1,2500,2500,2500,,
塩釜市,スルメイカ,生鮮,その他漁業種,不明,0,2007/06/23,165,37020,1,660,660,224.4,,
塩釜市,たこ類,生鮮,その他漁業種,不明,0,2007/06/23,216.5,72965,1,530,330,337,,
塩釜市,ケガニ,生鮮,その他漁業種,不明,0,2007/06/23,75,73800,1,1900,1900,984,,
塩釜市,マダイ,生鮮,その他漁業種,全階層,0,2007/06/23,17.1,17245,1,1050,1050,1008.5,,
塩釜市,マダイ,生鮮,その他漁業種,不明,0,2007/06/23,9,8300,1,1500,1500,922.2,,
塩釜市,クロダイ,生鮮,その他漁業種,不明,0,2007/06/23,3.2,1280,1,400,400,400,,
塩釜市,シャコ,生鮮,その他漁業種,不明,0,2007/06/23,25,7500,1,300,300,300,,
塩釜市,アンコウ,活魚,刺網全漁法,不明,0,2007/06/23,11.4,1810,1,200,200,158.8,,
塩釜市,ウスメバル,生鮮,その他漁業種,不明,0,2007/06/23,0.3,500,1,1667,1667,1666.7,,
塩釜市,かます類,生鮮,その他漁業種,不明,0,2007/06/23,6,1200,1,200,200,200,,
塩釜市,カンパチ,生鮮,その他漁業種,不明,0,2007/06/23,14.5,18850,1,1300,1300,1300,,
塩釜市,カナガシラ,活魚,刺網全漁法,不明,0,2007/06/23,17.9,2708,1,300,300,151.3,,
塩釜市,サワラ,生鮮,その他漁業種,不明,0,2007/06/23,6.7,4020,1,600,600,600,,
塩釜市,エゾイソアイナメ,生鮮,その他漁業種,不明,0,2007/06/23,8.2,134,1,30,30,16.3,,
塩釜市,アイナメ,活魚,刺網全漁法,不明,0,2007/06/23,1.6,1120,1,700,700,700,,
塩釜市,マアナゴ(はも),生鮮,その他漁業種,不明,0,2007/06/23,9.6,3840,1,400,400,400,,
塩釜市,ケムシカジカ,活魚,刺網全漁法,不明,0,2007/06/23,12.4,2710,1,300,150,218.5,,
塩釜市,ケムシカジカ,生鮮,その他漁業種,不明,0,2007/06/23,2,50,1,25,25,25,,
塩釜市,カナガシラ,活魚,刺網全漁法,不明,0,2007/06/23,16,5650,1,1300,1300,353.1,,
塩釜市,アオメエソ,生鮮,その他漁業種,不明,0,2007/06/23,8,6800,1,850,850,850,,
塩釜市,全魚種,生鮮,その他漁業種,全階層,0,2007/06/23,19.1,87680,1,4800,4800,4590.6,,
塩釜市,ホッキガイ,生鮮,その他漁業種,不明,0,2007/06/23,80,49500,1,750,400,618.8,,
塩釜市,アカガイ,生鮮,その他漁業種,全階層,0,2007/06/23,8,2500,1,313,313,312.5,,
塩釜市,モスソガイ,生鮮,その他漁業種,不明,0,2007/06/23,12.8,6360,1,700,700,496.9,,
塩釜市,モズク,生鮮,その他漁業種,不明,0,2007/06/23,10,3250,1,350,350,325,,
塩釜市,全魚種,生鮮,その他漁業種,不明,0,2007/06/23,28,65200,1,2600,2400,2328.6,,
塩釜市,全魚種,生鮮,その他漁業種,全階層,0,2007/06/23,12.3,10000,1,813,813,813,,
塩釜市,めばち,生鮮,その他漁業種,全階層,0,2007/01/05,2181.6,2560530,1,2300,1500,1173.7,,
塩釜市,めばち,生鮮,その他漁業種,不明,0,2007/01/05,2521.8,3517540,1,2500,2000,1394.9,,
塩釜市,きはだ,生鮮,その他漁業種,不明,0,2007/01/05,466.4,377700,1,1200,800,809.8,,
塩釜市,ビンナガ,生鮮,まぐろ延縄･近海,全階層,0,2007/01/05,36191.8,12190265,1,600,200,336.8,,
塩釜市,メカジキ,生鮮,まぐろ延縄･近海,全階層,0,2007/01/05,365,208480,1,1000,100,571.2,,
塩釜市,マカジキ,生鮮,まぐろ延縄･近海,全階層,0,2007/01/05,533,280650,1,1300,50,526.5,,
塩釜市,クロカジキ(くろかわ),生鮮,まぐろ延縄･近海,全階層,0,2007/01/05,607,282100,1,1200,1200,464.7,,
塩釜市,ぶり,生鮮,その他漁業種,不明,0,2007/01/05,4,4120,1,1030,1030,1030,,
塩釜市,アブラツノザメ(油ざめ),生鮮,その他漁業種,不明,0,2007/01/05,10684,1602600,1,150,150,150,,
塩釜市,ひらめ,活魚,その他漁業種,不明,0,2007/01/05,46.9,103525,1,2250,2250,2207.4,,
塩釜市,マアジ,生鮮,その他漁業種,不明,0,2007/01/05,6,6600,1,1100,1100,1100,,
塩釜市,たこ類,生鮮,その他漁業種,全階層,0,2007/01/05,248.9,178720,1,800,800,718,,
