市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
志津川,その他のかれい,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2010/01/18,3,1300,3,500,300,433.3,,
志津川,その他のかれい,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2010/01/18,4,3600,4,2000,300,900,,
志津川,その他のかれい,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2010/01/18,4,3400,3,1200,600,850,,
志津川,その他のかれい,生鮮,刺網全漁法,動力船１トン未満,0,2010/01/18,2,900,2,500,400,450,,
志津川,マコガレイ,活魚,刺網全漁法,不明,0,2010/01/18,14.2,4965,2,400,300,349.6,,
志津川,マコガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2010/01/18,43.7,18085,2,460,350,413.8,,
志津川,すけとうだら,生鮮,刺網全漁法,不明,0,2010/01/18,1,600,1,600,600,600,,
志津川,すけとうだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2010/01/18,15.8,4840,2,333,300,306.3,,
志津川,すけとうだら,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2010/01/18,8.5,2450,2,333,100,288.2,,
志津川,まだら,生鮮,刺網全漁法,不明,0,2010/01/18,33.8,4834,4,200,30,143,,
志津川,まだら,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2010/01/18,12,1200,1,100,100,100,,
志津川,まだら,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2010/01/18,140.5,33275,5,400,120,236.8,,
志津川,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2010/01/18,113.7,22044,5,500,80,193.9,,
志津川,まだら,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2010/01/18,84.2,12397,2,450,60,147.2,,
志津川,まだら,生鮮,刺網全漁法,動力船１トン未満,0,2010/01/18,10.6,4360,2,450,250,411.3,,
志津川,すけとうだら,生鮮,刺網全漁法,不明,0,2010/01/18,25,8200,2,360,240,328,,
志津川,すけとうだら,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2010/01/18,10,3000,2,360,240,300,,
志津川,すけとうだら,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2010/01/18,80,26000,6,520,200,325,,
志津川,すけとうだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2010/01/18,15,5100,2,360,300,340,,
志津川,すけとうだら,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2010/01/18,75,27800,3,500,240,370.7,,
志津川,すけとうだら,生鮮,刺網全漁法,動力船１トン未満,0,2010/01/18,5,800,1,160,160,160,,
志津川,まだら,生鮮,刺網全漁法,不明,0,2010/01/18,1085,432300,10,760,140,398.4,,
志津川,まだら,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2010/01/18,750,305900,4,660,160,407.9,,
志津川,まだら,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2010/01/18,3955,1558700,18,700,140,394.1,,
志津川,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2010/01/18,2035,807500,11,780,160,396.8,,
志津川,まだら,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2010/01/18,860,328500,6,700,120,382,,
志津川,まだら,生鮮,刺網全漁法,動力船１トン未満,0,2010/01/18,635,238200,6,600,200,375.1,,
志津川,シロサケ,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2010/01/18,4,200,1,50,50,50,,
志津川,シロサケ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2010/01/18,5.5,825,1,150,150,150,,
志津川,シロサケ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2010/01/18,13.7,2005,2,260,30,146.4,,
志津川,シロサケ,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2010/01/18,6,480,1,80,80,80,,
志津川,シロサケ,生鮮,刺網全漁法,動力船１トン未満,0,2010/01/18,2.8,280,1,100,100,100,,
志津川,ババガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2010/01/18,1.5,1050,1,700,700,700,,
志津川,ババガレイ,活魚,せん漁業,不明,0,2010/01/18,1.5,3000,1,2000,2000,2000,,
志津川,ババガレイ,活魚,せん漁業,不明,0,2010/01/18,1.8,2880,1,1600,1600,1600,,
志津川,ババガレイ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2010/01/18,0.7,980,1,1400,1400,1400,,
志津川,ババガレイ,生鮮,刺網全漁法,動力船１トン未満,0,2010/01/18,5.2,2860,1,550,550,550,,
志津川,ババガレイ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2010/01/18,5,2000,1,400,400,400,,
志津川,ババガレイ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2010/01/18,5,3800,1,760,760,760,,
志津川,ババガレイ,生鮮,刺網全漁法,動力船１トン未満,0,2010/01/18,5,3500,1,700,700,700,,
