市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
牡鹿,その他のそい類,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/12,5.6,2688,1,480,480,480,,
牡鹿,その他のそい類,活魚,刺網全漁法,不明,0,2011/01/12,35.6,17088,2,480,480,480,,
牡鹿,その他のそい類,活魚,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2011/01/12,1.8,864,1,480,480,480,,
牡鹿,ケムシカジカ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/12,10,100,1,10,10,10,,
牡鹿,その他のそい類,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/12,2.2,880,1,400,400,400,,
牡鹿,すけとうだら,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2011/01/12,2.2,264,1,120,120,120,,
牡鹿,エゾイソアイナメ,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2011/01/12,2.6,260,1,100,100,100,,
牡鹿,アイナメ,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2011/01/12,5.6,560,1,100,100,100,,
牡鹿,アイナメ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/12,1.4,140,1,100,100,100,,
牡鹿,その他のさかな,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2011/01/12,1,100,1,100,100,100,,
牡鹿,まだら,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2011/01/12,8.2,2802,4,600,100,341.7,,
牡鹿,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/12,22.8,3940,4,260,100,172.8,,
牡鹿,まだら,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2011/01/12,19.6,5642,4,660,100,287.9,,
牡鹿,ひらめ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2011/01/12,5.2,12844,2,2470,2470,2470,,
牡鹿,ひらめ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/12,1.2,2964,1,2470,2470,2470,,
牡鹿,はが,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2011/01/12,1.9,3040,1,1600,1600,1600,,
牡鹿,そげ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2011/01/12,1.6,1408,1,880,880,880,,
牡鹿,そげ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/12,2.1,1848,1,880,880,880,,
牡鹿,そげ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2011/01/12,7.3,2920,1,400,400,400,,
牡鹿,そげ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/12,2.1,840,1,400,400,400,,
牡鹿,ひらめ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2011/01/12,1.2,780,1,650,650,650,,
牡鹿,ひらめ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2011/01/12,0.6,180,1,300,300,300,,
牡鹿,ホシガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/12,2.4,4320,1,1800,1800,1800,,
牡鹿,ホシガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2011/01/12,0.8,1216,1,1520,1520,1520,,
牡鹿,ホシガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/12,1.8,2736,1,1520,1520,1520,,
牡鹿,マツカワ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/12,0.4,280,1,700,700,700,,
牡鹿,アイナメ,活魚,せん漁業,動力船３トン以上５トン未満,0,2011/01/06,2,1000,2,500,500,500,,
牡鹿,その他のそい類,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/06,1.1,1903,1,1730,1730,1730,,
牡鹿,その他のそい類,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/06,0.9,1314,1,1460,1460,1460,,
牡鹿,その他のそい類,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/06,6.4,4160,1,650,650,650,,
牡鹿,その他のそい類,活魚,刺網全漁法,不明,0,2011/01/06,1.5,975,1,650,650,650,,
牡鹿,その他のそい類,活魚,せん漁業,動力船３トン以上５トン未満,0,2011/01/06,0.4,260,1,650,650,650,,
牡鹿,その他のそい類,活魚,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2011/01/06,1,650,1,650,650,650,,
牡鹿,タケノコメバル,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/06,0.7,490,1,700,700,700,,
牡鹿,ミズダコ,活魚,せん漁業,動力船１トン以上３トン未満,0,2011/01/06,15.2,9880,1,650,650,650,,
牡鹿,ミズダコ,活魚,せん漁業,動力船５トン以上１０トン未満,0,2011/01/06,18,11700,1,650,650,650,,
牡鹿,ミズダコ,活魚,せん漁業,動力船１トン以上３トン未満,0,2011/01/06,26,16900,1,650,650,650,,
牡鹿,ミズダコ,活魚,せん漁業,動力船３トン以上５トン未満,0,2011/01/06,11.6,7540,1,650,650,650,,
牡鹿,ミズダコ,活魚,せん漁業,動力船５トン以上１０トン未満,0,2011/01/06,9.6,6240,1,650,650,650,,
牡鹿,ミズダコ,活魚,せん漁業,動力船３トン以上５トン未満,0,2011/01/06,4.4,1804,1,410,410,410,,
牡鹿,ミズダコ,活魚,せん漁業,動力船５トン以上１０トン未満,0,2011/01/06,8,3280,1,410,410,410,,
牡鹿,マダコ,活魚,せん漁業,動力船３トン以上５トン未満,0,2011/01/06,12,6000,1,500,500,500,,
牡鹿,マダコ,活魚,せん漁業,動力船５トン以上１０トン未満,0,2011/01/06,46,23000,1,500,500,500,,
牡鹿,メバル,活魚,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2011/01/06,0.7,700,1,1000,1000,1000,,
