市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
女川,マガレイ,活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2006/01/07,13.8,9980,1,900,500,723.1,,
女川,マガレイ,活魚,刺網全漁法,動力船１０トン以上２０トン未満,0,2006/01/07,5.5,2700,1,600,300,490.9,,
女川,マガレイ,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2006/01/07,1,1200,1,1200,1200,1200,,
女川,マガレイ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2006/01/07,5.3,2440,1,1000,300,460.3,,
女川,イシガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2006/01/07,1,200,1,200,200,200,,
女川,ムシガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2006/01/07,1,1000,1,1000,1000,1000,,
女川,ムシガレイ,活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2006/01/07,1,600,1,600,600,600,,
女川,ムシガレイ,活魚,刺網全漁法,動力船１０トン以上２０トン未満,0,2006/01/07,0.5,600,1,1200,1200,1200,,
女川,ババガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2006/01/07,3.5,6590,1,2500,1600,1882.8,,
女川,マサバ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2006/01/21,854,4270,1,5,5,5,,
女川,マサバ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2006/01/17,110.8,2581,2,200,5,23.2,,
女川,まだら,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2006/01/17,208.8,59050,2,385,85,282.8,,
女川,ぽんたら,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2006/01/17,54,3350,2,150,50,62,,
