市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
牡鹿,その他のそい類,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2006/01/10,3.4,4250,2,1250,1250,1250,,
牡鹿,その他のそい類,活魚,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2006/01/10,1.8,2250,1,1250,1250,1250,,
牡鹿,その他のそい類,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2006/01/10,0.4,80,1,200,200,200,,
牡鹿,その他のそい類,活魚,せん漁業,動力船１トン以上３トン未満,0,2006/01/10,0.5,100,1,200,200,200,,
牡鹿,タケノコメバル,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2006/01/10,5.9,3540,1,600,600,600,,
牡鹿,ムシガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2006/01/10,0.3,195,1,650,650,650,,
牡鹿,ムシガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2006/01/10,1.6,1040,1,650,650,650,,
牡鹿,ミズダコ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2006/01/10,11.4,3990,1,350,350,350,,
牡鹿,ミズダコ,活魚,せん漁業,動力船１トン以上３トン未満,0,2006/01/10,74,41440,1,560,560,560,,
牡鹿,ミズダコ,活魚,せん漁業,動力船３トン以上５トン未満,0,2006/01/10,23,12880,1,560,560,560,,
牡鹿,ミズダコ,活魚,せん漁業,不明,0,2006/01/10,5.8,3190,1,550,550,550,,
牡鹿,ミズダコ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2006/01/10,2.6,780,1,300,300,300,,
牡鹿,マダコ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2006/01/10,1.8,1224,1,680,680,680,,
牡鹿,マダコ,活魚,せん漁業,動力船１トン以上３トン未満,0,2006/01/10,6.6,4488,1,680,680,680,,
牡鹿,マダコ,活魚,せん漁業,動力船３トン以上５トン未満,0,2006/01/10,1.2,816,1,680,680,680,,
牡鹿,ケムシカジカ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2006/01/10,32.2,9660,1,300,300,300,,
牡鹿,ケムシカジカ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2006/01/10,7.8,2340,1,300,300,300,,
牡鹿,ケムシカジカ,活魚,せん漁業,動力船３トン以上５トン未満,0,2006/01/10,3,900,1,300,300,300,,
牡鹿,ババガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2006/01/10,8.8,13640,1,1550,1550,1550,,
牡鹿,ババガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2006/01/10,1,1550,1,1550,1550,1550,,
牡鹿,ババガレイ,活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2006/01/10,1.2,1860,1,1550,1550,1550,,
牡鹿,まだら,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2006/01/10,3.4,3808,1,1120,1120,1120,,
牡鹿,ウマヅラハギ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2006/01/10,0.3,390,1,1300,1300,1300,,
牡鹿,イシガレイ,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2006/01/10,3.2,320,1,100,100,100,,
牡鹿,その他のそい類,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2006/01/10,3,732,1,260,230,244,,
牡鹿,ウミタナゴ,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2006/01/10,1.8,216,1,120,120,120,,
牡鹿,その他のそい類,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2006/01/17,1.6,960,1,600,600,600,,
牡鹿,その他のそい類,活魚,刺網全漁法,不明,0,2006/01/17,0.5,300,1,600,600,600,,
