市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
塩釜市,タラバガニ,生鮮,その他漁業種,不明,0,2000/01/11,109.2,115425,1,1800,500,1057,,
塩釜市,ズワイガニ,生鮮,その他漁業種,不明,0,2000/01/11,24,24000,1,1100,1100,1000,,
塩釜市,ケガニ,生鮮,その他漁業種,不明,0,2000/01/11,55,95000,1,4000,4000,1727.2,,
塩釜市,ヤリイカ,生鮮,その他漁業種,不明,0,2000/01/11,530.6,132760,1,800,800,250.2,,
塩釜市,ジンドウイカ(ヒイカ､小イカ),生鮮,その他漁業種,不明,0,2000/01/11,10,2000,1,200,200,200,,
塩釜市,たこ類,生鮮,その他漁業種,不明,0,2000/01/11,228,62985,1,550,300,276.2,,
塩釜市,マダコ,生鮮,その他漁業種,不明,0,2000/01/11,48,9730,1,350,200,202.7,,
塩釜市,モスソガイ,生鮮,その他漁業種,不明,0,2000/01/11,55,29600,1,1300,400,538.1,,
塩釜市,ホタテガイ,生鮮,その他漁業種,不明,0,2000/01/11,56,28000,1,500,500,500,,
塩釜市,ヤマトシジミ,生鮮,その他漁業種,不明,0,2000/01/11,60,27600,1,500,400,460,,
塩釜市,アサリ,生鮮,その他漁業種,不明,0,2000/01/11,40,18000,1,450,450,450,,
塩釜市,ホッキガイ,生鮮,その他漁業種,不明,0,2000/01/18,65,42480,1,736,736,653.5,,
塩釜市,ヤマトシジミ,生鮮,その他漁業種,不明,0,2000/01/18,36,18000,1,500,500,500,,
塩釜市,アサリ,生鮮,その他漁業種,不明,0,2000/01/18,40,15200,1,380,380,380,,
塩釜市,うに類,生鮮,その他漁業種,不明,0,2000/01/18,12.8,137600,1,14286,8000,10750,,
塩釜市,ワカメ,生鮮,その他漁業種,全階層,0,2000/01/18,30,4800,1,160,160,160,,
塩釜市,ワカメ,生鮮,その他漁業種,不明,0,2000/01/18,8,7200,1,900,900,900,,
塩釜市,アブラツノザメ(油ざめ),生鮮,その他漁業種,不明,0,2000/01/05,27,6110,1,280,280,226.2,,
塩釜市,その他のさけ・ます類,生鮮,その他漁業種,不明,0,2000/01/05,44.5,31150,1,700,700,700,,
塩釜市,サンマ,生鮮,その他漁業種,不明,0,2000/01/05,16,10720,1,670,670,670,,
塩釜市,ぶり,生鮮,その他漁業種,不明,0,2000/01/05,120.5,114500,2,1150,1000,950.2,,
塩釜市,ブリ累計,生鮮,その他漁業種,不明,0,2000/01/05,120.5,114500,2,1150,1000,950.2,,
塩釜市,カンパチ,活魚,その他漁業種,不明,0,2000/01/05,384.5,730550,1,1900,1900,1900,,
塩釜市,カンパチ,生鮮,その他漁業種,不明,0,2000/01/05,192.1,238381,1,1500,1180,1240.9,,
塩釜市,マダイ,生鮮,その他漁業種,全階層,0,2000/01/05,38,34230,1,930,930,900.7,,
塩釜市,マダイ,生鮮,その他漁業種,不明,0,2000/01/05,8.3,7885,1,950,950,949.9,,
塩釜市,メカジキ,生鮮,その他漁業種,不明,0,2000/01/05,943,728200,1,1500,700,772.2,,
塩釜市,まぐろ,生鮮,その他漁業種,不明,0,2000/01/05,98.6,443700,1,4500,4500,4500,,
塩釜市,クロマグロ累計,生鮮,その他漁業種,不明,0,2000/01/05,98.6,443700,1,4500,4500,4500,,
塩釜市,ビンナガ,生鮮,その他漁業種,不明,0,2000/01/05,43.4,39060,1,900,900,900,,
塩釜市,めばち,生鮮,その他漁業種,不明,0,2000/01/05,6228.8,7432664,1,3800,2000,1193.2,,
塩釜市,メバチ累計,生鮮,その他漁業種,不明,0,2000/01/05,6228.8,7432664,1,3800,2000,1193.2,,
塩釜市,その他のまぐろ,生鮮,その他漁業種,不明,0,2000/01/05,153.6,276480,1,1800,1800,1800,,
塩釜市,ホッケ,冷凍,その他漁業種,全階層,0,2000/01/05,600,66000,1,110,110,110,,
塩釜市,そげ,生鮮,その他漁業種,不明,0,2000/01/05,8.3,3550,1,500,500,427.7,,
塩釜市,ヒラメ累計,生鮮,その他漁業種,不明,0,2000/01/05,8.3,3550,1,500,500,427.7,,
塩釜市,ババガレイ,生鮮,その他漁業種,不明,0,2000/01/05,189.5,313540,1,2700,2700,1654.5,,
塩釜市,マコガレイ,生鮮,その他漁業種,不明,0,2000/01/05,25.3,19225,1,800,800,759.8,,
塩釜市,マガレイ,生鮮,その他漁業種,不明,0,2000/01/05,30,20000,1,800,800,666.6,,
塩釜市,ソウハチ,冷凍,その他漁業種,全階層,0,2000/01/05,400,86000,1,215,215,215,,
塩釜市,タラバガニ,生鮮,その他漁業種,不明,0,2000/01/05,12,24000,1,2000,2000,2000,,
塩釜市,ケガニ,生鮮,その他漁業種,不明,0,2000/01/05,15,78000,1,6000,4800,5200,,
塩釜市,たこ類,生鮮,その他漁業種,不明,0,2000/01/05,242.5,106630,1,950,950,439.7,,
塩釜市,マダコ,生鮮,その他漁業種,不明,0,2000/01/05,125.5,29575,1,330,330,235.6,,
塩釜市,ホタテガイ,生鮮,その他漁業種,不明,0,2000/01/05,36,18650,1,650,650,518,,
塩釜市,ヤマトシジミ,生鮮,その他漁業種,不明,0,2000/01/05,48,23700,1,500,500,493.7,,
塩釜市,アサリ,生鮮,その他漁業種,不明,0,2000/01/05,24,10000,1,450,450,416.6,,
塩釜市,うに類,生鮮,その他漁業種,全階層,0,2000/01/05,12,48000,1,4500,4500,4000,,
塩釜市,うに類,生鮮,その他漁業種,不明,0,2000/01/05,36.5,453000,1,17857,17857,12410.9,,
塩釜市,ヤナギムシガレイ,生鮮,その他漁業種,全階層,0,2000/01/18,4.8,6940,1,2000,2000,1445.8,,
塩釜市,ヤナギムシガレイ,生鮮,その他漁業種,不明,0,2000/01/18,1.6,6400,1,4000,4000,4000,,
塩釜市,ミギガレイ,生鮮,その他漁業種,不明,0,2000/01/18,39.4,16950,1,500,500,430.2,,
塩釜市,アカガレイ,生鮮,その他漁業種,不明,0,2000/01/18,62,49840,1,900,900,803.8,,
塩釜市,ふぐ類,活魚,刺網全漁法,不明,0,2000/01/18,1.6,8800,1,5500,5500,5500,,
塩釜市,ふぐ類,生鮮,その他漁業種,不明,0,2000/01/18,11.9,21500,1,5000,1200,1806.7,,
塩釜市,タラバガニ,生鮮,その他漁業種,不明,0,2000/01/18,51,28220,1,1300,1300,553.3,,
塩釜市,ハナサキガニ,生鮮,その他漁業種,不明,0,2000/01/18,36,10500,1,300,300,291.6,,
塩釜市,ズワイガニ,生鮮,その他漁業種,不明,0,2000/01/18,9,9000,1,1000,1000,1000,,
塩釜市,ケガニ,生鮮,その他漁業種,不明,0,2000/01/18,145,242400,1,3400,3200,1671.7,,
塩釜市,ヤリイカ,生鮮,その他漁業種,不明,0,2000/01/18,175,65600,1,720,700,374.8,,
塩釜市,ジンドウイカ(ヒイカ､小イカ),生鮮,その他漁業種,不明,0,2000/01/18,5,500,1,100,100,100,,
塩釜市,たこ類,活魚,刺網全漁法,不明,0,2000/01/18,23,17295,1,950,200,751.9,,
塩釜市,うに類,生鮮,その他漁業種,全階層,0,2000/01/11,12,48000,1,4500,4500,4000,,
塩釜市,うに類,生鮮,その他漁業種,不明,0,2000/01/11,23.4,270000,1,17857,8500,11538.4,,
塩釜市,なまこ類,生鮮,その他漁業種,不明,0,2000/01/11,1.5,1500,1,1000,1000,1000,,
塩釜市,まぐろ,生鮮,その他漁業種,不明,0,2000/01/12,141.2,639960,1,5000,5000,4532.2,,
塩釜市,クロマグロ累計,生鮮,その他漁業種,不明,0,2000/01/12,141.2,639960,1,5000,5000,4532.2,,
塩釜市,ビンナガ,生鮮,まぐろ延縄･近海,不明,0,2000/01/12,14515,8137596,1,800,800,560.6,,
塩釜市,めばち,生鮮,まぐろ延縄･近海,不明,0,2000/01/12,1357.8,1902180,3,3300,1600,1400.9,,
塩釜市,めばち,生鮮,その他漁業種,不明,0,2000/01/12,1862.8,3740880,1,3500,2200,2008.2,,
塩釜市,メバチ累計,生鮮,まぐろ延縄･近海,不明,0,2000/01/12,1357.8,1902180,3,3300,1600,1400.9,,
塩釜市,メバチ累計,生鮮,その他漁業種,不明,0,2000/01/12,1862.8,3740880,1,3500,2200,2008.2,,
塩釜市,きはだ,生鮮,まぐろ延縄･近海,不明,0,2000/01/12,2005.6,2308850,2,2200,800,1151.2,,
塩釜市,キハダ累計,生鮮,まぐろ延縄･近海,不明,0,2000/01/12,2005.6,2308850,2,2200,800,1151.2,,
塩釜市,その他のめぬけ類,生鮮,その他漁業種,不明,0,2000/01/12,10.3,11330,1,1100,1100,1100,,
塩釜市,ババガレイ,生鮮,その他漁業種,不明,0,2000/01/12,30,29400,1,1000,1000,980,,
塩釜市,マコガレイ,生鮮,その他漁業種,不明,0,2000/01/12,80,17400,1,450,450,217.5,,
塩釜市,ムシガレイ,生鮮,その他漁業種,不明,0,2000/01/12,3,3000,1,1000,1000,1000,,
塩釜市,タラバガニ,生鮮,その他漁業種,不明,0,2000/01/12,86.2,61060,1,1600,500,708.3,,
塩釜市,ズワイガニ,生鮮,その他漁業種,不明,0,2000/01/12,6,1800,1,300,300,300,,
塩釜市,ケガニ,生鮮,その他漁業種,不明,0,2000/01/12,15,61000,1,4800,4800,4066.6,,
塩釜市,アオリイカ,生鮮,その他漁業種,不明,0,2000/01/12,14.4,6770,1,500,500,470.1,,
塩釜市,たこ類,生鮮,その他漁業種,不明,0,2000/01/12,411.5,109425,1,550,300,265.9,,
塩釜市,マダコ,生鮮,その他漁業種,不明,0,2000/01/12,131,29050,1,480,480,221.7,,
塩釜市,その他の巻き貝,生鮮,その他漁業種,不明,0,2000/01/12,5,6000,1,1200,1200,1200,,
塩釜市,ホタテガイ,生鮮,その他漁業種,不明,0,2000/01/12,24,12000,1,500,500,500,,
塩釜市,ホッキガイ,生鮮,その他漁業種,不明,0,2000/01/12,100,61240,1,648,640,612.4,,
塩釜市,アサリ,生鮮,その他漁業種,不明,0,2000/01/12,40,18000,1,450,450,450,,
塩釜市,うに類,生鮮,その他漁業種,不明,0,2000/01/12,5.6,94000,1,16786,16786,16785.7,,
塩釜市,アブラツノザメ(油ざめ),生鮮,その他漁業種,不明,0,2000/01/27,3050.5,479910,1,420,420,157.3,,
塩釜市,ニシン,生鮮,その他漁業種,不明,0,2000/01/27,10,5000,1,500,500,500,,
塩釜市,マアナゴ(はも),生鮮,その他漁業種,不明,0,2000/01/27,31,14300,2,800,300,461.2,,
塩釜市,アオメエソ,生鮮,その他漁業種,不明,0,2000/01/27,70,22200,1,320,320,317.1,,
塩釜市,サンマ,生鮮,その他漁業種,不明,0,2000/01/27,40,26320,1,750,750,658,,
塩釜市,エゾイソアイナメ,生鮮,その他漁業種,不明,0,2000/01/27,15,8220,1,800,800,548,,
塩釜市,まだら,生鮮,その他漁業種,不明,0,2000/01/27,201.6,77640,1,800,800,385.1,,
塩釜市,マダラ累計,生鮮,その他漁業種,不明,0,2000/01/27,201.6,77640,1,800,800,385.1,,
塩釜市,すけとうだら,生鮮,その他漁業種,不明,0,2000/01/27,196,39366,1,300,300,200.8,,
塩釜市,スケトウダラ累計,生鮮,その他漁業種,不明,0,2000/01/27,196,39366,1,300,300,200.8,,
塩釜市,アンコウ,生鮮,その他漁業種,不明,0,2000/01/27,56,80400,1,1800,1800,1435.7,,
塩釜市,ぶり,生鮮,その他漁業種,不明,0,2000/01/27,6.5,6500,1,1000,1000,1000,,
塩釜市,ブリ累計,生鮮,その他漁業種,不明,0,2000/01/27,6.5,6500,1,1000,1000,1000,,
塩釜市,カンパチ,活魚,その他漁業種,不明,0,2000/01/27,31.8,60420,1,1900,1900,1900,,
塩釜市,カンパチ,生鮮,その他漁業種,不明,0,2000/01/27,128.2,176600,1,1650,1350,1377.5,,
塩釜市,マダイ,生鮮,その他漁業種,全階層,0,2000/01/27,71.6,65028,1,930,930,908.2,,
塩釜市,マダイ,生鮮,その他漁業種,不明,0,2000/01/27,7.3,6935,1,950,950,950,,
塩釜市,メカジキ,生鮮,まぐろ延縄･近海,不明,0,2000/01/27,448,230100,1,800,550,513.6,,
塩釜市,メカジキ,生鮮,その他漁業種,不明,0,2000/01/27,1654,1493600,1,1300,1300,903,,
塩釜市,マカジキ,生鮮,まぐろ延縄･近海,不明,0,2000/01/27,652,236800,1,600,100,363.1,,
塩釜市,クロカジキ(くろかわ),生鮮,まぐろ延縄･近海,不明,0,2000/01/27,418,110000,1,350,200,263.1,,
塩釜市,カツオ,生鮮,その他漁業種,不明,0,2000/01/27,164.6,81750,1,500,500,496.6,,
塩釜市,カツオ累計,生鮮,その他漁業種,不明,0,2000/01/27,164.6,81750,1,500,500,496.6,,
塩釜市,まぐろ,生鮮,その他漁業種,不明,0,2000/01/27,297,1340750,1,5000,4200,4514.3,,
塩釜市,クロマグロ累計,生鮮,その他漁業種,不明,0,2000/01/27,297,1340750,1,5000,4200,4514.3,,
塩釜市,ビンナガ,生鮮,まぐろ延縄･近海,不明,0,2000/01/27,15831.2,5269668,1,600,150,332.8,,
塩釜市,ビンナガ,生鮮,その他漁業種,不明,0,2000/01/27,2993.6,1030684,1,700,370,344.2,,
塩釜市,めばち,生鮮,まぐろ延縄･近海,不明,0,2000/01/27,992,1478100,3,2300,500,1490,,
塩釜市,めばち,生鮮,その他漁業種,不明,0,2000/01/27,6828.4,7531510,1,2700,1600,1102.9,,
塩釜市,メバチ累計,生鮮,まぐろ延縄･近海,不明,0,2000/01/27,992,1478100,3,2300,500,1490,,
塩釜市,メバチ累計,生鮮,その他漁業種,不明,0,2000/01/27,6828.4,7531510,1,2700,1600,1102.9,,
塩釜市,きはだ,生鮮,まぐろ延縄･近海,不明,0,2000/01/27,2755.8,1683138,2,1500,200,610.7,,
塩釜市,キハダ累計,生鮮,まぐろ延縄･近海,不明,0,2000/01/27,2755.8,1683138,2,1500,200,610.7,,
塩釜市,その他のまぐろ,生鮮,その他漁業種,不明,0,2000/01/27,449,570700,1,2000,2000,1271,,
塩釜市,メダイ,生鮮,その他漁業種,不明,0,2000/01/27,5.2,3120,1,600,600,600,,
塩釜市,マガレイ,生鮮,その他漁業種,不明,0,2000/01/27,40.5,20375,1,700,700,503,,
塩釜市,サメガレイ,生鮮,その他漁業種,不明,0,2000/01/27,5,4500,1,900,900,900,,
塩釜市,ヤナギムシガレイ,生鮮,その他漁業種,不明,0,2000/01/27,1042,236620,1,380,250,227,,
塩釜市,ヤナギムシガレイ,冷凍,その他漁業種,全階層,0,2000/01/27,600,168000,1,280,280,280,,
塩釜市,ミギガレイ,生鮮,その他漁業種,不明,0,2000/01/27,33.6,17500,1,650,650,520.8,,
塩釜市,アカガレイ,生鮮,その他漁業種,不明,0,2000/01/27,63.2,48090,1,1000,1000,760.9,,
塩釜市,タラバガニ,生鮮,その他漁業種,不明,0,2000/01/27,50.3,41980,1,1100,1100,834.5,,
塩釜市,ケガニ,生鮮,その他漁業種,不明,0,2000/01/27,90,114700,1,4800,4400,1274.4,,
塩釜市,ヤリイカ,生鮮,その他漁業種,不明,0,2000/01/27,50,25000,1,760,760,500,,
塩釜市,たこ類,生鮮,その他漁業種,不明,0,2000/01/27,207.5,46520,1,250,250,224.1,,
塩釜市,マダコ,生鮮,その他漁業種,不明,0,2000/01/27,142,23760,1,350,350,167.3,,
塩釜市,モスソガイ,生鮮,その他漁業種,不明,0,2000/01/27,5,2500,1,500,500,500,,
塩釜市,その他の巻き貝,生鮮,その他漁業種,不明,0,2000/01/27,5,3750,1,750,750,750,,
塩釜市,ホタテガイ,生鮮,その他漁業種,不明,0,2000/01/27,92,29950,2,625,260,325.5,,
塩釜市,ホッキガイ,生鮮,その他漁業種,不明,0,2000/01/27,212,65060,1,1000,182,306.8,,
塩釜市,ヤマトシジミ,生鮮,その他漁業種,不明,0,2000/01/27,36,18000,1,500,500,500,,
塩釜市,アサリ,生鮮,その他漁業種,不明,0,2000/01/27,40,16000,1,400,400,400,,
塩釜市,うに類,生鮮,その他漁業種,全階層,0,2000/01/27,11.6,41900,1,4000,4000,3612,,
塩釜市,うに類,生鮮,その他漁業種,不明,0,2000/01/27,35.3,306450,1,15000,8500,8681.3,,
塩釜市,その他のさけ・ます類,生鮮,その他漁業種,不明,0,2000/01/22,41.8,36315,1,1050,700,868.7,,
塩釜市,サンマ,生鮮,その他漁業種,不明,0,2000/01/22,8,5360,1,670,670,670,,
塩釜市,エゾイソアイナメ,生鮮,その他漁業種,不明,0,2000/01/22,160,57440,1,450,450,359,,
塩釜市,アブラツノザメ(油ざめ),生鮮,その他漁業種,不明,0,2000/01/17,394,124010,1,400,400,314.7,,
塩釜市,ニシン,生鮮,その他漁業種,不明,0,2000/01/17,110,31300,1,350,230,284.5,,
塩釜市,チカ,生鮮,その他漁業種,不明,0,2000/01/17,100,10000,1,100,100,100,,
塩釜市,サンマ,生鮮,その他漁業種,不明,0,2000/01/17,16,9600,1,600,600,600,,
塩釜市,サヨリ,生鮮,沿岸小漁,不明,0,2000/01/17,27,21600,1,800,800,800,,
塩釜市,まだら,活魚,刺網全漁法,不明,0,2000/01/17,869.8,168040,1,550,500,193.1,,
塩釜市,まだら,生鮮,その他漁業種,全階層,0,2000/01/17,34.8,4250,1,150,150,122.1,,
塩釜市,まだら,生鮮,その他漁業種,不明,0,2000/01/17,1.3,1560,1,1200,1200,1200,,
塩釜市,マダラ累計,活魚,刺網全漁法,不明,0,2000/01/17,869.8,168040,1,550,500,193.1,,
塩釜市,マダラ累計,生鮮,その他漁業種,全階層,0,2000/01/17,34.8,4250,1,150,150,122.1,,
塩釜市,マダラ累計,生鮮,その他漁業種,不明,0,2000/01/17,1.3,1560,1,1200,1200,1200,,
塩釜市,すずき,生鮮,その他漁業種,不明,0,2000/01/17,18,5985,1,350,350,332.5,,
塩釜市,スズキ累計,生鮮,その他漁業種,不明,0,2000/01/17,18,5985,1,350,350,332.5,,
塩釜市,ぶり,生鮮,その他漁業種,不明,0,2000/01/17,16.2,17160,1,1200,1000,1059.2,,
塩釜市,ブリ累計,生鮮,その他漁業種,不明,0,2000/01/17,16.2,17160,1,1200,1000,1059.2,,
