市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
志津川,まだら,生鮮,定置網・落網(大型定置),不明,0,2011/01/04,2.7,2160,1,800,800,800,,
志津川,まだら,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2011/01/04,12.5,5995,1,550,470,479.6,,
志津川,まだら,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2011/01/04,20.2,15020,3,1500,600,743.6,,
志津川,まだら,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2011/01/04,38,32535,2,1800,400,856.2,,
志津川,まだら,生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2011/01/04,5.2,2340,1,450,450,450,,
志津川,すけとうだら,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2011/01/04,1055,488700,4,560,160,463.2,,
志津川,すけとうだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/04,320,144400,2,660,300,451.3,,
志津川,すけとうだら,生鮮,その他漁業種,不明,0,2011/01/04,15,5400,1,360,360,360,,
志津川,まだら,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2011/01/04,45,49500,3,1800,600,1100,,
志津川,ババガレイ,生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2011/01/04,0.8,1440,1,1800,1800,1800,,
志津川,ババガレイ,生鮮,その他漁業種,不明,0,2011/01/04,49.9,104565,1,2850,1300,2095.5,,
志津川,イシガレイ,生鮮,定置網・落網(大型定置),不明,0,2011/01/04,0.8,480,1,600,600,600,,
志津川,イシガレイ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2011/01/04,2.8,1120,1,400,400,400,,
志津川,イシガレイ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2011/01/04,5,2200,2,500,300,440,,
志津川,イシガレイ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2011/01/04,2,600,1,300,300,300,,
志津川,その他のかれい,生鮮,定置網・落網(大型定置),不明,0,2011/01/04,1,800,1,800,800,800,,
志津川,その他のかれい,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2011/01/04,1,1000,1,1000,1000,1000,,
志津川,その他のかれい,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2011/01/04,3,5800,2,3000,800,1933.3,,
志津川,その他のかれい,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2011/01/04,1,800,1,800,800,800,,
志津川,その他のかれい,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2011/01/04,1,700,1,700,700,700,,
志津川,その他のかれい,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン未満,0,2011/01/04,1,800,1,800,800,800,,
志津川,ホシガレイ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2011/01/04,10.4,26230,2,3000,2300,2522.1,,
志津川,ホシガレイ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2011/01/04,8.2,18800,3,2500,2000,2292.7,,
志津川,ホシガレイ,生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2011/01/04,1.1,3080,1,2800,2800,2800,,
志津川,ホシガレイ,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン未満,0,2011/01/04,1.1,2070,1,2200,1500,1881.8,,
志津川,マコガレイ,生鮮,定置網・落網(大型定置),不明,0,2011/01/04,4.3,3870,1,900,900,900,,
志津川,マコガレイ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2011/01/04,35.3,23405,1,800,350,663,,
志津川,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2011/01/04,25,27800,2,1700,600,1112,,
志津川,シロサケ,生鮮,定置網・落網(大型定置),不明,0,2011/01/04,127,39775,1,500,20,313.2,,
志津川,シロサケ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2011/01/04,28,5360,1,400,20,191.4,,
志津川,シロサケ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2011/01/04,537.3,180005,4,550,50,335,,
志津川,シロサケ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2011/01/04,236,73775,2,630,30,312.6,,
志津川,シロサケ,生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2011/01/04,24.5,7230,1,450,120,295.1,,
志津川,シロサケ,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2011/01/04,15.3,6943,1,460,450,453.8,,
志津川,シロサケ,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン未満,0,2011/01/04,6,480,1,80,80,80,,
志津川,シロサケ,生鮮,定置網・落網(大型定置),不明,0,2011/01/04,1,500,1,500,500,500,,
志津川,ババガレイ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2011/01/04,0.6,900,1,1500,1500,1500,,
志津川,ババガレイ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2011/01/04,4.6,7590,1,2000,1300,1650,,
志津川,マコガレイ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2011/01/04,14.5,12690,3,1500,600,875.2,,
志津川,マコガレイ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2011/01/04,41.2,40600,3,1400,600,985.4,,
志津川,マコガレイ,生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2011/01/04,3,3780,1,1300,1100,1260,,
志津川,その他のかれい,活魚,せん漁業,動力船３トン以上５トン未満,0,2011/01/04,2.3,2070,1,900,900,900,,
志津川,その他のかれい,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2011/01/04,4,2200,1,550,550,550,,
志津川,その他のかれい,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン未満,0,2011/01/04,4.3,5160,1,1200,1200,1200,,
志津川,マダコ,活魚,せん漁業,動力船１０００トン以上,0,2011/01/04,53,49600,1,1100,900,935.8,,
志津川,マダコ,活魚,せん漁業,動力船３トン以上５トン未満,0,2011/01/04,6.7,6614,2,1100,920,987.2,,
志津川,マダコ,活魚,せん漁業,動力船１トン以上３トン未満,0,2011/01/04,6.8,6800,1,1000,1000,1000,,
志津川,マダコ,活魚,せん漁業,動力船１トン未満,0,2011/01/04,2.7,2700,1,1000,1000,1000,,
志津川,マダコ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2011/01/04,3.2,2880,1,900,900,900,,
志津川,マダコ,生鮮,その他漁業種,不明,0,2011/01/04,111.5,144950,1,1300,1300,1300,,
志津川,ミズダコ,活魚,せん漁業,不明,0,2011/01/04,33.8,21070,3,650,600,623.4,,
志津川,ミズダコ,活魚,せん漁業,動力船１０００トン以上,0,2011/01/04,51,29350,1,650,550,575.5,,
志津川,ミズダコ,活魚,せん漁業,動力船３トン以上５トン未満,0,2011/01/04,1.6,560,1,350,350,350,,
志津川,ミズダコ,活魚,せん漁業,動力船１トン以上３トン未満,0,2011/01/04,24.8,14870,3,650,550,599.6,,
志津川,ミズダコ,活魚,せん漁業,動力船１トン未満,0,2011/01/04,31.8,18210,1,600,450,572.6,,
志津川,ミズダコ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2011/01/04,2.2,660,1,300,300,300,,
志津川,ミズダコ,生鮮,その他漁業種,不明,0,2011/01/04,52,33800,1,650,650,650,,
志津川,ミズダコ,生鮮,せん漁業,不明,0,2011/01/04,45.7,23720,1,600,350,519,,
志津川,その他の巻き貝,生鮮,せん漁業,動力船３トン以上５トン未満,0,2011/01/04,2.1,3150,1,1500,1500,1500,,
志津川,その他の巻き貝,活魚,刺網全漁法,不明,0,2011/01/04,5.5,2475,1,450,450,450,,
志津川,その他の巻き貝,生鮮,せん漁業,不明,0,2011/01/04,5,2100,1,420,420,420,,
志津川,その他の巻き貝,生鮮,せん漁業,動力船１トン未満,0,2011/01/04,5.3,2226,1,420,420,420,,
志津川,ホタテガイ,生鮮,養殖全魚種,不明,0,2011/01/04,5,13200,1,3600,1600,2640,,
志津川,ホタテガイ,生鮮,養殖全魚種,動力船３トン以上５トン未満,0,2011/01/04,254,96500,2,5100,340,379.9,,
志津川,ホタテガイ,生鮮,養殖全魚種,動力船１トン以上３トン未満,0,2011/01/04,100,34000,1,340,340,340,,
志津川,ホタテガイ,生鮮,養殖全魚種,動力船１トン未満,0,2011/01/04,10,17900,2,3000,800,1790,,
志津川,ホッキガイ,生鮮,その他漁業種,不明,0,2011/01/04,17,4335,1,255,255,255,,
志津川,アイナメ,活魚,刺網全漁法,不明,0,2011/01/04,8.9,5065,1,650,450,569.1,,
志津川,アイナメ,活魚,せん漁業,動力船３トン以上５トン未満,0,2011/01/04,4.5,3150,1,700,700,700,,
志津川,アイナメ,生鮮,定置網・落網(大型定置),不明,0,2011/01/04,3.7,2960,1,800,800,800,,
志津川,アイナメ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2011/01/04,4.8,3360,1,700,700,700,,
志津川,アイナメ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2011/01/04,5.2,4600,2,1000,850,884.6,,
志津川,アイナメ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2011/01/04,8.8,8080,2,1200,600,918.2,,
志津川,アイナメ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2011/01/04,1,1300,1,1300,1300,1300,,
志津川,アイナメ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2011/01/04,1,600,1,600,600,600,,
志津川,アイナメ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2011/01/04,1,3000,1,3000,3000,3000,,
志津川,アイナメ,生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2011/01/04,1,1000,1,1000,1000,1000,,
志津川,アイナメ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2011/01/04,1,1500,1,1500,1500,1500,,
志津川,マアナゴ(はも),活魚,せん漁業,不明,0,2011/01/04,28.8,18194,4,720,600,631.7,,
志津川,マアナゴ(はも),活魚,せん漁業,不明,0,2011/01/04,1.2,720,1,600,600,600,,
志津川,マアナゴ(はも),活魚,せん漁業,動力船３トン以上５トン未満,0,2011/01/04,1.5,750,1,500,500,500,,
志津川,マアナゴ(はも),生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2011/01/04,1,1500,1,1500,1500,1500,,
志津川,マアナゴ(はも),生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2011/01/04,14.1,7365,2,550,400,522.3,,
志津川,マアナゴ(はも),生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2011/01/04,1,300,1,300,300,300,,
志津川,マアナゴ(はも),生鮮,せん漁業,不明,0,2011/01/04,13.6,8095,1,650,550,595.2,,
志津川,あんこう類,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2011/01/04,1,1800,1,1800,1800,1800,,
志津川,ジンドウイカ(ヒイカ､小イカ),生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2011/01/04,8,4000,1,500,500,500,,
志津川,ジンドウイカ(ヒイカ､小イカ),生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2011/01/04,23,12650,1,550,550,550,,
