市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
渡波,えい類,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2002/01/08,7.6,500,2,100,50,65.7,,
渡波,ニシン,生鮮,小型底曳網・板曳,動力船１０トン以上２０トン未満,0,2002/01/08,0.4,680,1,1700,1700,1700,,
渡波,マアナゴ(はも),活魚,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2002/01/08,73.2,51240,6,700,700,700,,
渡波,マアナゴ(はも),生鮮,小型底曳網・板曳,動力船１０トン以上２０トン未満,0,2002/01/08,60.2,30960,7,600,100,514.2,,
渡波,エゾイソアイナメ,生鮮,小型底曳網・板曳,動力船１０トン以上２０トン未満,0,2002/01/08,44,880,8,20,20,20,,
渡波,エゾイソアイナメ,生鮮,沿岸小漁,動力船１０トン以上２０トン未満,0,2002/01/08,45,27200,2,640,600,604.4,,
渡波,あんこう類,活魚,沿岸小漁,不明,0,2002/01/08,4,4000,1,1000,1000,1000,,
渡波,マダイ,活魚,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2002/01/08,1.4,3500,1,2500,2500,2499.9,,
渡波,ウミタナゴ,生鮮,その他漁業種,不明,0,2002/01/08,8,6800,2,600,600,850,,
渡波,マハゼ,活魚,沿岸小漁,不明,0,2002/01/08,84.8,69000,4,1000,400,813.6,,
渡波,メバル,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2002/01/08,2,460,2,250,200,230,,
渡波,アイナメ,活魚,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2002/01/08,5.2,3140,3,1200,500,603.8,,
渡波,アイナメ,活魚,沿岸小漁,不明,0,2002/01/08,1,380,1,500,200,380,,
渡波,ケムシカジカ,活魚,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2002/01/08,4,1610,3,500,50,402.5,,
渡波,ヒラメ,活魚,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2002/01/08,49,37064,4,4000,400,756.4,,
