市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
亘理,シロサケ,生鮮,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2017/11/12,174.9,279840,1,1600,1600,1600,0005102,0013
亘理,シロサケ,生鮮,川鮭,不明,0,2017/11/12,347.5,273400,4,800,400,786.8,0005102,0031
亘理,シロサケ,生鮮,刺網全漁法,不明,0,2017/11/12,4.8,1440,1,300,300,300,0005103,0008
亘理,シロサケ,生鮮,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2017/11/12,64,38400,1,600,600,600,0005103,0013
亘理,シロサケ,生鮮,川鮭,不明,0,2017/11/12,363.5,129090,4,400,50,355.1,0005103,0031
亘理,イシガレイ,活魚,刺網全漁法,不明,0,2017/11/12,23.3,10910,1,500,300,468.2,0005306,0008
亘理,ヌマガレイ(カワガレイ),生鮮,刺網全漁法,不明,0,2017/11/12,44.9,1685,1,50,30,37.5,0005314,0008
亘理,マコガレイ,活魚,刺網全漁法,不明,0,2017/11/12,3.8,2280,1,600,600,600,0005331,0008
亘理,マコガレイ,生鮮,刺網全漁法,不明,0,2017/11/12,2.4,480,1,200,200,200,0005331,0008
亘理,すずき,生鮮,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2017/11/12,63.9,26045,1,450,150,407.6,0005401,0013
亘理,すずき,生鮮,船曳網・２そう曳,不明,0,2017/11/12,24.5,7350,3,300,300,300,0005401,0099
亘理,えい類,生鮮,刺網全漁法,不明,0,2017/11/12,9.5,190,1,20,20,20,0005918,0008
亘理,ケムシカジカ,活魚,刺網全漁法,不明,0,2017/11/12,2.4,1200,1,500,500,500,0006009,0008
亘理,ケムシカジカ,生鮮,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2017/11/12,5,500,1,100,100,100,0006009,0013
亘理,ガザミ,生鮮,刺網全漁法,不明,0,2017/11/12,308.2,142475,2,600,100,462.3,0006046,0008
亘理,ガザミ,生鮮,刺網全漁法,動力船１０００トン以上,0,2017/11/12,49.4,25250,1,600,500,511.1,0006046,0008
亘理,ガザミ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2017/11/12,92.2,23050,1,250,250,250,0006046,0008
亘理,ヒラツメガニ,生鮮,刺網全漁法,不明,0,2017/11/12,13.3,2660,1,200,200,200,0006052,0008
亘理,ひらめ,活魚,刺網全漁法,不明,0,2017/11/12,141.5,151900,3,1400,300,1073.5,0006224,0008
亘理,ひらめ,活魚,刺網全漁法,動力船１０００トン以上,0,2017/11/12,6.4,7680,1,1200,1200,1200,0006224,0008
亘理,ひらめ,活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2017/11/12,302.7,331730,5,1300,300,1095.9,0006224,0008
亘理,ひらめ,活魚,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2017/11/12,77,86010,2,1300,600,1117,0006224,0013
亘理,ひらめ,生鮮,刺網全漁法,不明,0,2017/11/12,2.5,500,1,200,200,200,0006224,0008
亘理,ブリ,生鮮,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2017/11/12,126.5,15340,1,150,50,121.3,0006241,0013
亘理,その他のさかな,生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2017/11/12,15.5,12400,1,800,800,800,0006399,0013
亘理,その他のさかな,生鮮,その他漁業種,不明,0,2017/11/12,152,7600,1,50,50,50,0006399,0085
亘理,シロサケ,活魚,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2017/11/10,3.7,5920,1,1600,1600,1600,0005102,0013
亘理,シロサケ,生鮮,川鮭,不明,0,2017/11/10,116.7,91120,3,1000,400,780.8,0005102,0031
亘理,シロサケ,生鮮,刺網全漁法,不明,0,2017/11/10,3.6,1080,1,300,300,300,0005103,0008
亘理,シロサケ,生鮮,川鮭,不明,0,2017/11/10,159.8,71090,3,500,50,444.9,0005103,0031
亘理,イシガレイ,活魚,刺網全漁法,不明,0,2017/11/10,1.1,550,1,500,500,500,0005306,0008
亘理,イシガレイ,活魚,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2017/11/10,1.6,2400,1,1500,1500,1500,0005306,0013
亘理,マコガレイ,活魚,刺網全漁法,不明,0,2017/11/10,6,4460,2,900,700,743.3,0005331,0008
亘理,すずき,活魚,刺網全漁法,不明,0,2017/11/10,4.9,1960,2,400,400,400,0005401,0008
亘理,すずき,活魚,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2017/11/10,22.9,9440,1,500,200,412.2,0005401,0013
亘理,マダコ,活魚,小型底曳網・板曳,動力船１０００トン以上,0,2017/11/10,0,0,1,800,800,0,0005502,0004
亘理,マダコ,活魚,刺網全漁法,不明,0,2017/11/10,69,43495,1,750,300,630.4,0005502,0008
亘理,マダコ,活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2017/11/10,24.4,14570,2,750,300,597.1,0005502,0008
亘理,その他の巻き貝,生鮮,刺網全漁法,不明,0,2017/11/10,15.8,1905,1,150,100,120.6,0005815,0008
亘理,マアナゴ(はも),活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2017/11/10,3.2,2560,1,800,800,800,0005928,0008
亘理,にべ・ぐち(いしもち),生鮮,刺網全漁法,不明,0,2017/11/10,35.8,7160,2,200,200,200,0005966,0008
亘理,いなだ,活魚,刺網全漁法,不明,0,2017/11/10,9.3,930,1,100,100,100,0005968,0008
亘理,ケムシカジカ,活魚,刺網全漁法,不明,0,2017/11/10,1.6,320,1,200,200,200,0006009,0008
亘理,ケムシカジカ,活魚,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2017/11/10,1.8,360,1,200,200,200,0006009,0013
亘理,えい類,生鮮,刺網全漁法,不明,0,2017/11/10,13.8,276,2,20,20,20,0006031,0008
亘理,ガザミ,活魚,刺網全漁法,不明,0,2017/11/10,168.9,87570,3,600,400,518.5,0006046,0008
