市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
閖上,すけとうだら,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/22,4,700,1,250,100,175,,
閖上,まだら,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/22,10,2600,1,300,250,260,,
閖上,ヒレグロ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/22,4,1000,1,300,200,250,,
閖上,ミギガレイ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/22,6,300,1,50,50,50,,
閖上,マガレイ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/22,96,11000,1,400,25,114.6,,
閖上,ヤナギムシガレイ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/22,14,1300,1,100,75,92.9,,
閖上,ミズダコ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/22,21,4600,1,333,167,219,,
閖上,コタマガイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2010/01/22,335,39520,3,122,116,118,,
閖上,アカイカ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/22,2,700,1,350,350,350,,
閖上,ヤリイカ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/22,18,3900,1,300,150,216.7,,
閖上,ズワイガニ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/22,15,2500,1,200,100,166.7,,
閖上,サワラ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/22,6,1000,1,200,150,166.7,,
閖上,ひらめ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/22,2,800,1,400,400,400,,
閖上,すけとうだら,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,2,600,1,300,300,300,,
閖上,まだら,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,18,3700,1,250,150,205.6,,
閖上,イシガレイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2010/01/20,2,300,1,150,150,150,,
閖上,ヌマガレイ(カワガレイ),生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2010/01/20,8,650,3,100,25,81.3,,
閖上,ヒレグロ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,4,1300,1,350,300,325,,
閖上,ミギガレイ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,12,800,1,100,50,66.7,,
閖上,マガレイ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,22,6000,1,400,100,272.7,,
閖上,マコガレイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2010/01/20,4,400,2,150,50,100,,
閖上,ヤナギムシガレイ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,18,3500,1,250,150,194.4,,
閖上,アカシタビラメ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2010/01/20,4,900,2,300,150,225,,
閖上,その他のかれい,生鮮,小型底曳網・桁あみ,動力船５トン以上１０トン未満,0,2010/01/20,2,100,1,50,50,50,,
閖上,その他のかれい,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,4,300,1,100,50,75,,
閖上,アカガイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2010/01/20,126.1,202130,10,4169,201,1602.9,,
閖上,アカガイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2010/01/20,13.3,4644,7,600,210,349.2,,
閖上,その他の巻き貝,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2010/01/20,111.9,19060,9,300,165,170.3,,
閖上,コタマガイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2010/01/20,414,75426,4,210,152,182.2,,
閖上,アカイカ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,6,740,1,250,20,123.3,,
閖上,スルメイカ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,8,1300,1,200,150,162.5,,
閖上,ヤリイカ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,16,4100,1,300,150,256.3,,
閖上,甘エビ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,16,5100,1,400,250,318.8,,
閖上,ボタンエビ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,1,2500,1,2500,2500,2500,,
閖上,カナガシラ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,12,1500,1,150,100,125,,
閖上,ズワイガニ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,35,4800,1,400,40,137.1,,
閖上,その他のさかな,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,8,1700,1,250,175,212.5,,
閖上,その他のさめ,生鮮,その他漁業種,動力船１０００トン以上,0,2010/01/20,8,1000,1,150,100,125,,
