市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
女川,カナガシラ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2014/02/04,3,740,1,700,20,246.7,,
女川,アイナメ,活魚,刺網全漁法,不明,0,2014/02/04,0.5,275,1,550,550,550,,
女川,アイナメ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2014/02/04,0.9,760,1,1000,300,844.4,,
女川,アイナメ,活魚,沿岸小漁,不明,0,2014/02/04,3.3,1655,1,600,350,501.5,,
女川,アイナメ,活魚,沿岸小漁,動力船３トン以上５トン未満,0,2014/02/04,1.4,1075,1,1000,350,767.9,,
女川,あんこう類,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2014/02/04,5.5,3355,1,700,550,610,,
女川,あんこう類,生鮮,定置網・落網(大型定置),不明,0,2014/02/04,36.7,24223,2,959,139,660,,
女川,ケムシカジカ,活魚,刺網全漁法,不明,0,2014/02/04,0.2,20,1,100,100,100,,
女川,ケムシカジカ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2014/02/04,0.6,90,1,150,150,150,,
女川,ケムシカジカ,活魚,沿岸小漁,動力船３トン以上５トン未満,0,2014/02/04,2,300,1,150,150,150,,
女川,ユメカサゴ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2014/02/04,2.9,2730,1,1300,500,941.4,,
女川,ウマヅラハギ,生鮮,定置網・落網(大型定置),不明,0,2014/02/04,37.8,7078,1,800,174,187.2,,
女川,その他のフグ,生鮮,定置網・落網(大型定置),不明,0,2014/02/04,35,3500,2,100,100,100,,
女川,その他のフグ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2014/02/04,2,200,1,100,100,100,,
女川,えい類,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2014/02/04,16,800,1,50,50,50,,
女川,えい類,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2014/02/04,1,50,1,50,50,50,,
女川,えい類,生鮮,定置網・落網(大型定置),不明,0,2014/02/04,1,50,1,50,50,50,,
女川,えい類,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2014/02/04,6,300,1,50,50,50,,
女川,エゾイソアイナメ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2014/02/04,2,600,1,300,300,300,,
女川,エゾイソアイナメ,生鮮,定置網・落網(大型定置),不明,0,2014/02/04,12,2951,2,438,50,245.9,,
女川,エゾイソアイナメ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2014/02/04,1.7,476,1,280,280,280,,
女川,ムシガレイ,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2014/02/04,3,1000,1,350,300,333.3,,
女川,ムシガレイ,生鮮,定置網・落網(大型定置),不明,0,2014/02/04,2.7,1161,1,430,430,430,,
女川,ヤナギムシガレイ,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2014/02/04,1,300,1,300,300,300,,
女川,ヤナギムシガレイ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2014/02/04,1,500,1,500,500,500,,
女川,ババガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2014/02/04,0.9,600,1,800,500,666.7,,
女川,ババガレイ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2014/02/04,38.5,26540,1,1200,300,689.4,,
女川,ババガレイ,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2014/02/04,0.6,420,1,700,700,700,,
女川,ババガレイ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2014/02/04,1.1,550,1,500,500,500,,
女川,ババガレイ,生鮮,定置網・落網(大型定置),不明,0,2014/02/04,1.2,720,1,600,600,600,,
女川,ミギガレイ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2014/02/04,4.7,1980,1,450,400,421.3,,
女川,アカガレイ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2014/02/04,8.7,3790,1,550,200,435.6,,
女川,アカガレイ,生鮮,刺網全漁法,動力船１０００トン以上,0,2014/02/04,2.2,1100,1,500,500,500,,
女川,アカガレイ,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2014/02/04,8.6,3220,2,500,200,374.4,,
女川,アカガレイ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2014/02/04,1.8,510,1,500,200,283.3,,
女川,マアナゴ(はも),活魚,沿岸小漁,不明,0,2014/02/04,27.6,25480,1,1200,450,923.2,,
女川,ヒラメ累計,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2014/01/07,59.1,73855,2,1600,850,1069,,
女川,ヒラメ累計,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2014/01/07,25,500,1,20,20,20,,
女川,ヒラメ累計,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2014/01/07,1,800,1,800,800,800,,
女川,ヒラメ累計,生鮮,定置網・落網(大型定置),不明,0,2014/01/07,39.4,31810,2,1030,578,807,,
女川,ヤナギムシガレイ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2014/02/07,1.6,1600,1,1000,1000,1000,,
女川,ババガレイ,活魚,刺網全漁法,動力船１０トン以上２０トン未満,0,2014/02/07,3,1770,1,800,450,590,,
女川,ババガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2014/02/07,9,7595,1,1200,600,843.9,,
女川,ババガレイ,活魚,刺網全漁法,動力船１トン未満,0,2014/02/07,0.5,200,1,400,400,400,,
女川,ババガレイ,活魚,沿岸小漁,動力船１０００トン以上,0,2014/02/07,5.7,4070,2,1000,450,714,,
