市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
塩釜Ｋ,クロカジキ(くろかわ),生鮮,まぐろ延縄･近海,全階層,0,2000/01/04,248,193500,3,1400,280,780.2,,
塩釜Ｋ,ビンナガ,生鮮,まぐろ延縄･近海,全階層,0,2000/01/04,13246.8,3824198,33,1000,150,288.6,,
塩釜Ｋ,めばち,生鮮,まぐろ延縄･近海,全階層,0,2000/01/04,550.2,521400,16,2000,200,947.6,,
塩釜Ｋ,メバチ累計,生鮮,まぐろ延縄･近海,全階層,0,2000/01/04,550.2,521400,16,2000,200,947.6,,
塩釜Ｋ,きはだ,生鮮,まぐろ延縄･近海,全階層,0,2000/01/04,6341.8,3516420,65,2000,100,554.4,,
塩釜Ｋ,キハダ累計,生鮮,まぐろ延縄･近海,全階層,0,2000/01/04,6341.8,3516420,65,2000,100,554.4,,
塩釜Ｋ,たこ類,生鮮,その他漁業種,全階層,0,2000/01/27,649,233500,19,830,140,359.7,,
塩釜Ｋ,モスソガイ,生鮮,沖合底曳網・板曳,全階層,0,2000/01/27,1,500,1,0,0,500,,
塩釜Ｋ,いなだ,生鮮,その他漁業種,全階層,0,2000/01/14,148,37000,6,250,250,250,,
塩釜Ｋ,いなだ,生鮮,その他漁業種,全階層,0,2000/01/17,172,79120,9,460,460,460,,
塩釜Ｋ,いなだ,生鮮,その他漁業種,全階層,0,2000/01/18,232.5,94695,11,420,350,407.2,,
塩釜Ｋ,ぶり,生鮮,その他漁業種,全階層,0,2000/01/14,84,74600,5,1100,750,888,,
塩釜Ｋ,ぶり,生鮮,その他漁業種,全階層,0,2000/01/17,117.8,110880,8,1100,900,941.2,,
塩釜Ｋ,ぶり,生鮮,その他漁業種,全階層,0,2000/01/18,4.9,5390,1,1100,1100,1100,,
塩釜Ｋ,ブリ累計,生鮮,その他漁業種,全階層,0,2000/01/14,232,111600,11,1100,250,481,,
塩釜Ｋ,ブリ累計,生鮮,その他漁業種,全階層,0,2000/01/17,289.8,190000,17,1100,460,655.6,,
塩釜Ｋ,ブリ累計,生鮮,その他漁業種,全階層,0,2000/01/18,237.4,100085,12,1100,350,421.5,,
塩釜Ｋ,カンパチ,生鮮,その他漁業種,全階層,0,2000/01/14,19.2,24960,3,1300,1300,1300,,
塩釜Ｋ,カンパチ,生鮮,その他漁業種,全階層,0,2000/01/17,33.3,43290,5,1300,1300,1300,,
塩釜Ｋ,カンパチ,生鮮,その他漁業種,全階層,0,2000/01/18,21.6,28080,3,1300,1300,1300,,
塩釜Ｋ,マアジ,生鮮,その他漁業種,全階層,0,2000/01/14,100,71800,10,730,700,718,,
塩釜Ｋ,マアジ,生鮮,その他漁業種,全階層,0,2000/01/17,193,107700,22,900,350,558,,
塩釜Ｋ,マアジ,生鮮,その他漁業種,全階層,0,2000/01/18,195,81900,15,460,400,420,,
塩釜Ｋ,にべ・ぐち(いしもち),生鮮,沖合底曳網・板曳,全階層,0,2000/01/17,3.5,525,2,150,150,150,,
塩釜Ｋ,マダイ,生鮮,刺網全漁法,全階層,0,2000/01/17,1,1300,1,0,0,1300,,
塩釜Ｋ,マダイ,生鮮,その他漁業種,全階層,0,2000/01/14,47.6,41272,10,880,800,867,,
塩釜Ｋ,マダイ,生鮮,その他漁業種,全階層,0,2000/01/17,141.5,96940,13,850,650,685,,
塩釜Ｋ,マダイ,生鮮,その他漁業種,全階層,0,2000/01/18,79.8,54482,17,800,450,682.7,,
塩釜Ｋ,メカジキ,生鮮,まぐろ延縄･近海,全階層,0,2000/01/17,131,60700,3,600,300,463.3,,
塩釜Ｋ,メカジキ,生鮮,輸入魚,全階層,0,2000/01/17,135,202500,1,1500,1500,1500,,
塩釜Ｋ,メカジキ,生鮮,輸入魚,全階層,0,2000/01/18,155,175100,2,1500,800,1129.6,,
塩釜Ｋ,マカジキ,生鮮,まぐろ延縄･近海,全階層,0,2000/01/17,317,154750,3,550,400,488.1,,
塩釜Ｋ,カツオ,生鮮,その他漁業種,全階層,0,2000/01/18,279.5,103442,11,380,330,370,,
塩釜Ｋ,カツオ累計,生鮮,その他漁業種,全階層,0,2000/01/18,279.5,103442,11,380,330,370,,
塩釜Ｋ,マサバ,生鮮,沖合底曳網・板曳,全階層,0,2000/01/14,2.5,250,1,100,100,100,,
塩釜Ｋ,マサバ,生鮮,沖合底曳網・板曳,全階層,0,2000/01/17,1,100,1,0,0,100,,
塩釜Ｋ,マサバ,生鮮,小型底曳網・板曳,全階層,0,2000/01/14,15.8,3330,3,300,50,210.7,,
塩釜Ｋ,マサバ,生鮮,刺網全漁法,全階層,0,2000/01/17,1,1000,1,0,0,1000,,
塩釜Ｋ,マサバ,生鮮,その他漁業種,全階層,0,2000/01/14,157.8,98027,12,650,600,621.2,,
塩釜Ｋ,マサバ,生鮮,その他漁業種,全階層,0,2000/01/17,301.5,89140,16,1000,760,295.6,,
塩釜Ｋ,マサバ,生鮮,その他漁業種,全階層,0,2000/01/18,1002.8,157720,36,2200,400,157.2,,
塩釜Ｋ,マサバ累計,生鮮,沖合底曳網・板曳,全階層,0,2000/01/14,2.5,250,1,100,100,100,,
塩釜Ｋ,マサバ累計,生鮮,沖合底曳網・板曳,全階層,0,2000/01/17,1,100,1,0,0,100,,
塩釜Ｋ,マサバ累計,生鮮,小型底曳網・板曳,全階層,0,2000/01/14,15.8,3330,3,300,50,210.7,,
塩釜Ｋ,マサバ累計,生鮮,刺網全漁法,全階層,0,2000/01/17,1,1000,1,0,0,1000,,
塩釜Ｋ,マサバ累計,生鮮,その他漁業種,全階層,0,2000/01/14,157.8,98027,12,650,600,621.2,,
塩釜Ｋ,マサバ累計,生鮮,その他漁業種,全階層,0,2000/01/17,301.5,89140,16,1000,760,295.6,,
塩釜Ｋ,マサバ累計,生鮮,その他漁業種,全階層,0,2000/01/18,1002.8,157720,36,2200,400,157.2,,
塩釜Ｋ,サワラ,生鮮,その他漁業種,全階層,0,2000/01/14,13,3300,2,300,200,253.8,,
塩釜Ｋ,まぐろ,生鮮,輸入魚,全階層,0,2000/01/14,236.6,738860,9,3600,2000,3122.8,,
塩釜Ｋ,まぐろ,生鮮,輸入魚,全階層,0,2000/01/17,799,2448720,19,4500,600,3064.7,,
塩釜Ｋ,まぐろ,生鮮,その他漁業種,全階層,0,2000/01/14,68,272000,1,4000,4000,4000,,
塩釜Ｋ,まぐろ,生鮮,その他漁業種,全階層,0,2000/01/17,65,260000,1,4000,4000,4000,,
塩釜Ｋ,クロマグロ累計,生鮮,輸入魚,全階層,0,2000/01/14,236.6,738860,9,3600,2000,3122.8,,
塩釜Ｋ,クロマグロ累計,生鮮,輸入魚,全階層,0,2000/01/17,799,2448720,19,4500,600,3064.7,,
塩釜Ｋ,クロマグロ累計,生鮮,その他漁業種,全階層,0,2000/01/14,68,272000,1,4000,4000,4000,,
塩釜Ｋ,クロマグロ累計,生鮮,その他漁業種,全階層,0,2000/01/17,65,260000,1,4000,4000,4000,,
塩釜Ｋ,ビンナガ,生鮮,まぐろ延縄･近海,全階層,0,2000/01/17,27760,11850268,74,800,210,426.8,,
塩釜Ｋ,めばち,生鮮,まぐろ延縄･近海,全階層,0,2000/01/17,2084,3460140,44,3500,300,1660.3,,
塩釜Ｋ,めばち,生鮮,輸入魚,全階層,0,2000/01/14,2018.2,2134370,38,4000,130,1057.5,,
塩釜Ｋ,めばち,生鮮,輸入魚,全階層,0,2000/01/17,2775.2,3061750,48,2500,150,1103.2,,
塩釜Ｋ,めばち,生鮮,輸入魚,全階層,0,2000/01/18,447.4,373900,9,1500,300,835.7,,
