市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
塩釜Ｋ,ヒラメ累計,生鮮,小型底曳網・板曳,全階層,0,2014/01/07,0.7,1000,1,0,0,1429,,
塩釜Ｋ,メバチ累計,生鮮,輸入魚,全階層,0,2014/01/07,512.8,688240,16,2300,500,1342,,
塩釜Ｋ,キチジ累計,生鮮,その他漁業種,全階層,0,2014/01/07,8,8200,2,2100,2000,1025,,
塩釜Ｋ,マイワシ累計,生鮮,その他漁業種,全階層,0,2014/01/09,14,6800,4,1000,950,486,,
塩釜Ｋ,マダラ累計,生鮮,小型底曳網・板曳,全階層,0,2014/01/09,246.8,25131,14,300,50,102,,
塩釜Ｋ,マダラ累計,生鮮,刺網全漁法,全階層,0,2014/01/09,3046.5,301757,154,300,20,99,,
塩釜Ｋ,マダラ累計,生鮮,刺網全漁法,全階層,0,2014/01/11,230.2,23945,10,220,50,104,,
塩釜Ｋ,スケトウダラ累計,生鮮,刺網全漁法,全階層,0,2014/01/11,27,450,3,20,10,17,,
塩釜Ｋ,キチジ累計,生鮮,その他漁業種,全階層,0,2014/01/11,20,21000,3,2100,2100,1050,,
塩釜Ｋ,ヒラメ累計,生鮮,小型底曳網・板曳,全階層,0,2014/01/11,13.8,24770,6,3100,300,1795,,
塩釜Ｋ,マダラ累計,生鮮,小型底曳網・板曳,全階層,0,2014/01/10,85.6,13786,10,250,100,161,,
塩釜Ｋ,クロマグロ累計,生鮮,輸入魚,全階層,0,2014/01/10,82.2,145080,3,1800,1700,1765,,
塩釜Ｋ,マダラ累計,生鮮,刺網全漁法,全階層,0,2014/01/10,1871.1,257553,125,450,30,138,,
塩釜Ｋ,スケトウダラ累計,生鮮,小型底曳網・板曳,全階層,0,2014/01/10,18.6,780,3,100,10,42,,
塩釜Ｋ,スケトウダラ累計,生鮮,刺網全漁法,全階層,0,2014/01/10,11,300,2,20,20,27,,
塩釜Ｋ,メバチ累計,生鮮,まぐろ延縄･近海,全階層,0,2014/01/10,3357.8,5959140,76,4000,150,1554,,
塩釜Ｋ,メバチ累計,生鮮,輸入魚,全階層,0,2014/01/10,404.8,413600,9,1300,700,1022,,
塩釜Ｋ,キハダ累計,生鮮,まぐろ延縄･近海,全階層,0,2014/01/10,660.6,972250,19,2200,100,869,,
塩釜Ｋ,キチジ累計,生鮮,その他漁業種,全階層,0,2014/01/10,18,18500,2,2100,2000,1028,,
塩釜Ｋ,ヒラメ累計,生鮮,小型底曳網・板曳,全階層,0,2014/01/10,8.8,13340,3,3300,1000,1516,,
塩釜Ｋ,ヒラメ累計,生鮮,刺網全漁法,全階層,0,2014/01/10,150,325320,59,3500,500,2169,,
塩釜Ｋ,マイワシ累計,生鮮,その他漁業種,全階層,0,2014/01/06,14,7000,2,1000,1000,500,,
塩釜Ｋ,スケトウダラ累計,生鮮,刺網全漁法,全階層,0,2014/01/09,85.7,2671,6,100,20,31,,
塩釜Ｋ,マダラ累計,生鮮,その他漁業種,全階層,0,2014/01/09,44,8800,2,800,800,200,,
塩釜Ｋ,スケトウダラ累計,生鮮,小型底曳網・板曳,全階層,0,2014/01/09,2,500,1,0,0,250,,
塩釜Ｋ,クロマグロ累計,生鮮,輸入魚,全階層,0,2014/01/09,134,294980,3,2300,2000,2201,,
塩釜Ｋ,メバチ累計,生鮮,まぐろ延縄･近海,全階層,0,2014/01/09,3662.4,3646438,86,3800,150,1248,,
塩釜Ｋ,キハダ累計,生鮮,まぐろ延縄･近海,全階層,0,2014/01/09,806.4,825030,23,3000,250,642,,
塩釜Ｋ,キチジ累計,生鮮,その他漁業種,全階層,0,2014/01/09,26,26700,4,2100,2000,1027,,
塩釜Ｋ,ヒラメ累計,生鮮,小型底曳網・板曳,全階層,0,2014/01/09,19.6,50120,3,3700,1700,2557,,
塩釜Ｋ,ヒラメ累計,生鮮,刺網全漁法,全階層,0,2014/01/09,210.5,558190,79,4000,1500,2652,,
塩釜Ｋ,クロマグロ累計,生鮮,輸入魚,全階層,0,2014/01/05,62.2,143060,2,2300,2300,2300,,
塩釜Ｋ,メバチ累計,生鮮,まぐろ延縄･近海,全階層,0,2014/01/05,5828.4,5771668,128,3800,150,1488,,
塩釜Ｋ,メバチ累計,生鮮,輸入魚,全階層,0,2014/01/05,102.2,160840,3,1800,1400,1574,,
塩釜Ｋ,キハダ累計,生鮮,まぐろ延縄･近海,全階層,0,2014/01/05,1613.2,1248182,37,1900,130,546,,
塩釜Ｋ,ヒラメ累計,生鮮,小型底曳網・板曳,全階層,0,2014/01/05,6.8,18450,4,3500,1000,2713,,
塩釜Ｋ,マイワシ累計,生鮮,その他漁業種,全階層,0,2014/01/05,14,7000,4,1000,1000,500,,
塩釜Ｋ,メバチ累計,生鮮,まぐろ延縄･近海,全階層,0,2014/01/04,4141.4,5955580,94,4000,150,1468,,
塩釜Ｋ,キハダ累計,生鮮,まぐろ延縄･近海,全階層,0,2014/01/04,2198.8,2587220,55,2600,150,751,,
塩釜Ｋ,キチジ累計,生鮮,その他漁業種,全階層,0,2014/01/04,96,100000,5,2100,2000,1042,,
塩釜Ｋ,まだら,生鮮,刺網全漁法,全階層,0,2014/01/21,1862.6,102400,59,350,30,55,,
塩釜Ｋ,ヤナギムシガレイ,生鮮,刺網全漁法,全階層,0,2014/01/21,2,2300,2,0,0,1150,,
塩釜Ｋ,マガレイ,生鮮,刺網全漁法,全階層,0,2014/01/21,327.5,120051,17,750,280,366.6,,
塩釜Ｋ,ホシガレイ,生鮮,刺網全漁法,全階層,0,2014/01/21,0.9,1350,1,1500,1500,1500,,
塩釜Ｋ,ヒラメ,生鮮,刺網全漁法,全階層,0,2014/01/21,33.6,57810,17,2500,1200,1720.5,,
塩釜Ｋ,イシガレイ,生鮮,刺網全漁法,全階層,0,2014/01/21,154.8,59220,12,450,200,382.6,,
塩釜Ｋ,ババガレイ,生鮮,刺網全漁法,全階層,0,2014/01/21,1.5,1550,2,1500,800,1033.3,,
塩釜Ｋ,ケムシカジカ,生鮮,刺網全漁法,全階層,0,2014/01/21,7.8,2340,3,300,300,300,,
塩釜Ｋ,マコガレイ,生鮮,刺網全漁法,全階層,0,2014/01/21,74.9,11395,7,200,100,152.1,,
塩釜Ｋ,あんこう類,生鮮,刺網全漁法,全階層,0,2014/01/21,2.8,3640,1,1300,1300,1300,,
塩釜Ｋ,すけとうだら,生鮮,刺網全漁法,全階層,0,2014/01/21,7.5,75,1,10,10,10,,
塩釜Ｋ,マコガレイ,生鮮,小型底曳網・板曳,全階層,0,2014/01/21,7.1,1730,2,300,200,243.7,,
塩釜Ｋ,イシガレイ,生鮮,小型底曳網・板曳,全階層,0,2014/01/21,4.5,1125,1,250,250,250,,
塩釜Ｋ,ヌマガレイ(カワガレイ),生鮮,小型底曳網・板曳,全階層,0,2014/01/21,40.3,2015,1,50,50,50,,
塩釜Ｋ,まだら,生鮮,小型底曳網・板曳,全階層,0,2014/01/21,52.7,2806,4,350,20,53.2,,
塩釜Ｋ,メバル,生鮮,小型底曳網・板曳,全階層,0,2014/01/21,1.3,1950,1,1500,1500,1500,,
塩釜Ｋ,そい類,生鮮,小型底曳網・板曳,全階層,0,2014/01/21,2,1000,1,500,500,500,,
塩釜Ｋ,すけとうだら,生鮮,小型底曳網・板曳,全階層,0,2014/01/21,5.4,270,1,50,50,50,,
塩釜Ｋ,なまこ類,生鮮,定置網・ます網つぼ網(小型定置),全階層,0,2014/01/21,19.5,13650,3,700,700,700,,
塩釜Ｋ,アイナメ,生鮮,定置網・ます網つぼ網(小型定置),全階層,0,2014/01/21,20.5,8970,4,700,250,437.6,,
塩釜Ｋ,マコガレイ,生鮮,定置網・ます網つぼ網(小型定置),全階層,0,2014/01/21,1,150,1,150,150,150,,
塩釜Ｋ,そい類,生鮮,定置網・ます網つぼ網(小型定置),全階層,0,2014/01/21,3.4,1020,1,300,300,300,,
塩釜Ｋ,ケムシカジカ,生鮮,定置網・ます網つぼ網(小型定置),全階層,0,2014/01/21,4.5,450,1,100,100,100,,
塩釜Ｋ,モスソガイ,生鮮,小型底曳網・板曳,全階層,0,2014/01/21,225.5,37100,6,300,100,164.5,,
塩釜Ｋ,こういか類,生鮮,その他漁業種,全階層,0,2014/01/21,100,54000,4,2700,2700,540,,
塩釜Ｋ,たこ類,生鮮,その他漁業種,全階層,0,2014/01/21,12.7,5740,3,500,400,452,,
塩釜Ｋ,サンマ,生鮮,その他漁業種,全階層,0,2014/01/21,10,8000,1,800,800,800,,
塩釜Ｋ,全魚種,生鮮,その他漁業種,全階層,0,2014/01/21,10,3500,1,350,350,350,,
塩釜Ｋ,カサゴ,生鮮,その他漁業種,全階層,0,2014/01/21,6,1500,1,250,250,250,,
塩釜Ｋ,まだら,生鮮,その他漁業種,全階層,0,2014/01/21,6,1200,1,200,200,200,,
塩釜Ｋ,全魚種,生鮮,その他漁業種,全階層,0,2014/01/21,28.6,12870,1,450,450,450,,
塩釜Ｋ,ヤリイカ,生鮮,その他漁業種,全階層,0,2014/01/21,27,24300,4,900,900,900,,
塩釜Ｋ,ホッキガイ,生鮮,その他漁業種,全階層,0,2014/01/21,30,8600,3,3000,2800,286.7,,
塩釜Ｋ,マガキ,生鮮,その他漁業種,全階層,0,2014/01/21,12,4800,1,80,80,400,,
塩釜Ｋ,めばち,生鮮,輸入魚,全階層,0,2014/01/21,548.6,586080,10,2000,300,1068.3,,
塩釜Ｋ,ヨシキリザメ,生鮮,まぐろ延縄･近海,全階層,0,2014/01/21,3810,304800,2,80,80,80,,
塩釜Ｋ,まだら,生鮮,刺網全漁法,全階層,0,2014/01/22,1085.5,71830,54,450,30,66.2,,
塩釜Ｋ,マガレイ,生鮮,刺網全漁法,全階層,0,2014/01/22,121.7,55650,8,850,350,457.3,,
塩釜Ｋ,マコガレイ,生鮮,刺網全漁法,全階層,0,2014/01/22,23.5,3760,5,200,100,160,,
塩釜Ｋ,ホシガレイ,生鮮,刺網全漁法,全階層,0,2014/01/22,3.5,9250,2,3000,2500,2642.9,,
塩釜Ｋ,ヒラメ,生鮮,刺網全漁法,全階層,0,2014/01/22,38,94830,14,3100,1500,2495.5,,
塩釜Ｋ,イシガレイ,生鮮,刺網全漁法,全階層,0,2014/01/22,111.7,48910,10,500,300,437.9,,
塩釜Ｋ,ケガニ,生鮮,刺網全漁法,全階層,0,2014/01/22,1,1500,1,0,0,1500,,
塩釜Ｋ,ヤナギムシガレイ,生鮮,刺網全漁法,全階層,0,2014/01/22,2,600,2,0,0,300,,
塩釜Ｋ,ケムシカジカ,生鮮,刺網全漁法,全階層,0,2014/01/22,3.5,1050,2,300,300,300,,
塩釜Ｋ,ヨシキリザメ,生鮮,まぐろ延縄･近海,全階層,0,2014/01/22,6530,513400,3,80,30,78.6,,
塩釜Ｋ,めばち,生鮮,まぐろ延縄･近海,全階層,0,2014/01/22,2827.4,1865338,99,2400,150,659.7,,
塩釜Ｋ,きはだ,生鮮,まぐろ延縄･近海,全階層,0,2014/01/22,119.2,11232,3,150,80,94.2,,
塩釜Ｋ,ビンナガ,生鮮,まぐろ延縄･近海,全階層,0,2014/01/22,20242.6,6624180,146,700,100,327.2,,
塩釜Ｋ,アカマンボウ,生鮮,まぐろ延縄･近海,全階層,0,2014/01/22,176,16610,3,100,70,94.4,,
塩釜Ｋ,めばち,生鮮,まぐろ延縄･近海,全階層,0,2014/01/22,2781.2,3536524,50,4500,200,1271.6,,
塩釜Ｋ,きはだ,生鮮,まぐろ延縄･近海,全階層,0,2014/01/22,1671.6,913890,37,1800,150,546.7,,
塩釜Ｋ,マカジキ,生鮮,まぐろ延縄･近海,全階層,0,2014/01/22,430,248600,9,1600,250,578.1,,
塩釜Ｋ,メカジキ,生鮮,まぐろ延縄･近海,全階層,0,2014/01/22,440,295700,6,1000,200,672,,
塩釜Ｋ,クロカジキ(くろかわ),生鮮,まぐろ延縄･近海,全階層,0,2014/01/22,501,70030,4,400,80,139.8,,
塩釜Ｋ,その他のさめ,生鮮,まぐろ延縄･近海,全階層,0,2014/01/22,195,1560,1,8,8,8,,
塩釜Ｋ,まだら,生鮮,刺網全漁法,全階層,0,2014/01/24,1221.5,78145,63,200,30,64,,
塩釜Ｋ,マガレイ,生鮮,刺網全漁法,全階層,0,2014/01/24,226.3,66139,14,780,150,292.3,,
塩釜Ｋ,マコガレイ,生鮮,刺網全漁法,全階層,0,2014/01/24,18.5,2890,4,200,150,156.2,,
塩釜Ｋ,ヒラメ,生鮮,刺網全漁法,全階層,0,2014/01/24,38.1,90010,22,3300,1500,2362.5,,
塩釜Ｋ,イシガレイ,生鮮,刺網全漁法,全階層,0,2014/01/24,160.7,71260,12,500,150,443.4,,
塩釜Ｋ,ケムシカジカ,生鮮,刺網全漁法,全階層,0,2014/01/24,6.7,2010,2,300,300,300,,
塩釜Ｋ,ババガレイ,生鮮,刺網全漁法,全階層,0,2014/01/24,1,500,1,0,0,500,,
塩釜Ｋ,ケガニ,生鮮,刺網全漁法,全階層,0,2014/01/24,1,1500,1,0,0,1500,,
塩釜Ｋ,ヤナギムシガレイ,生鮮,刺網全漁法,全階層,0,2014/01/24,1,100,1,0,0,100,,
塩釜Ｋ,すけとうだら,生鮮,刺網全漁法,全階層,0,2014/01/24,6,60,1,10,10,10,,
塩釜Ｋ,きちじ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,124.3,276660,15,20000,400,2225.7,,
塩釜Ｋ,その他のえび類,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,17.6,158640,7,13000,3000,9013.6,,
塩釜Ｋ,ケガニ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,1,1000,1,0,0,1000,,
塩釜Ｋ,アブラボウズ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,12,18480,2,1700,1500,1540,,
塩釜Ｋ,ババガレイ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,7,6800,3,1200,300,971.4,,
塩釜Ｋ,ヒラメ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,2.1,630,1,300,300,300,,
塩釜Ｋ,ミギガレイ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,5.2,1560,2,300,300,300,,
塩釜Ｋ,ヒレグロ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,8.7,4710,2,600,500,541.4,,
塩釜Ｋ,マツカワ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,3,6000,2,2000,2000,2000,,
塩釜Ｋ,アカガレイ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,11.2,3091,4,400,180,276,,
塩釜Ｋ,たこ類,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,102,30600,1,300,300,300,,
塩釜Ｋ,マアナゴ(はも),生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,4.3,4300,1,1000,1000,1000,,
塩釜Ｋ,あんこう類,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,2.2,1100,1,500,500,500,,
塩釜Ｋ,ホッケ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,1,500,1,0,0,500,,
塩釜Ｋ,モスソガイ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,2.7,2160,1,800,800,800,,
塩釜Ｋ,エゾイソアイナメ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,99.6,46185,9,700,200,463.7,,
塩釜Ｋ,ドスイカ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,56,1680,1,30,30,30,,
塩釜Ｋ,サメガレイ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,23,8915,5,500,300,387.6,,
塩釜Ｋ,アブラガレイ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,17.8,2560,2,200,100,143.8,,
塩釜Ｋ,すけとうだら,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,42.6,2270,3,150,30,53.3,,
塩釜Ｋ,まだら,生鮮,沖合底曳網・板曳,全階層,0,2014/01/24,526.8,40006,14,120,50,75.9,,
塩釜Ｋ,ヤリイカ,生鮮,その他漁業種,全階層,0,2014/01/24,9,8100,3,900,900,900,,
塩釜Ｋ,たこ類,生鮮,その他漁業種,全階層,0,2014/01/24,41.5,18675,5,450,450,450,,
塩釜Ｋ,こういか類,生鮮,その他漁業種,全階層,0,2014/01/24,100,58000,6,3200,2800,580,,
塩釜Ｋ,サンマ,生鮮,その他漁業種,全階層,0,2014/01/24,10,8000,6,800,800,800,,
塩釜Ｋ,全魚種,生鮮,その他漁業種,全階層,0,2014/01/24,9.1,11030,3,1800,500,1212.1,,
塩釜Ｋ,きちじ,生鮮,その他漁業種,全階層,0,2014/01/24,22,22000,5,2000,2000,1000,,
塩釜Ｋ,まだら,生鮮,その他漁業種,全階層,0,2014/01/24,18,3300,2,500,200,183.3,,
塩釜Ｋ,全魚種,生鮮,その他漁業種,全階層,0,2014/01/24,35.8,9850,2,400,250,275.1,,
塩釜Ｋ,マガキ,生鮮,その他漁業種,全階層,0,2014/01/24,24,9600,1,80,80,400,,
塩釜Ｋ,ホッキガイ,生鮮,その他漁業種,全階層,0,2014/01/24,50,14600,4,3000,2800,292,,
塩釜Ｋ,ワカメ,生鮮,小型底曳網・板曳,全階層,0,2014/01/24,30,13620,9,250,220,454,,
塩釜Ｋ,めばち,生鮮,輸入魚,全階層,0,2014/01/24,174,414640,4,2800,2000,2383,,
塩釜Ｋ,まだら,生鮮,刺網全漁法,全階層,0,2014/01/25,889.5,44145,51,200,10,49.6,,
塩釜Ｋ,マガレイ,生鮮,刺網全漁法,全階層,0,2014/01/25,328.6,112695,25,850,150,343,,
塩釜Ｋ,マコガレイ,生鮮,刺網全漁法,全階層,0,2014/01/25,57.4,8610,5,150,150,150,,
塩釜Ｋ,ヒラメ,生鮮,刺網全漁法,全階層,0,2014/01/25,103.8,216710,42,3400,1000,2087.8,,
塩釜Ｋ,イシガレイ,生鮮,刺網全漁法,全階層,0,2014/01/25,254.2,105770,24,450,200,416.1,,
塩釜Ｋ,ケムシカジカ,生鮮,刺網全漁法,全階層,0,2014/01/25,5.2,1515,3,250,200,291.3,,
塩釜Ｋ,ババガレイ,生鮮,刺網全漁法,全階層,0,2014/01/25,2,1500,2,0,0,750,,
塩釜Ｋ,ケガニ,生鮮,刺網全漁法,全階層,0,2014/01/25,1,100,1,0,0,100,,
塩釜Ｋ,ホシガレイ,生鮮,刺網全漁法,全階層,0,2014/01/25,3.6,9300,2,2800,2500,2583.3,,
塩釜Ｋ,きちじ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/25,483.5,963495,31,25000,200,1992.8,,
塩釜Ｋ,その他のえび類,生鮮,沖合底曳網・板曳,全階層,0,2014/01/25,11.2,116300,7,13500,5000,10383.9,,
塩釜Ｋ,たこ類,生鮮,沖合底曳網・板曳,全階層,0,2014/01/25,55,21300,2,400,200,387.3,,
塩釜Ｋ,マツカワ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/25,0.5,1800,1,0,0,3600,,
塩釜Ｋ,ヒレグロ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/25,11.8,6920,4,600,500,586.4,,
塩釜Ｋ,アカガレイ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/25,22.8,5778,4,300,180,253.4,,
塩釜Ｋ,モスソガイ,生鮮,沖合底曳網・板曳,全階層,0,2014/01/25,2.5,1750,1,700,700,700,,
