市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
女川,ヒラメ累計,活魚,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2003/09/19,1.3,4940,1,3800,3800,3800,,
女川,ヒラメ累計,生鮮,刺網全漁法,不明,0,2003/09/19,0.9,1620,1,1800,1800,1800,,
女川,エゾイソアイナメ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2003/09/19,10.8,1280,2,800,15,118.5,,
女川,ぽんたら,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2003/09/19,1531,69508,2,45,45,45.4,,
女川,まだら,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2003/09/19,4.2,1050,1,250,250,250,,
女川,マダラ累計,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2003/09/19,1535.2,70558,3,250,45,45.9,,
女川,こすけ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2003/09/19,43,860,1,20,20,20,,
女川,すけとうだら,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2003/09/19,81.5,3780,2,120,40,46.3,,
女川,スケトウダラ累計,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2003/09/19,124.5,4640,3,120,20,37.2,,
女川,せいご,生鮮,刺網全漁法,不明,0,2003/09/19,1,1200,1,1200,1200,1200,,
女川,スズキ累計,生鮮,刺網全漁法,不明,0,2003/09/19,1,1200,1,1200,1200,1200,,
女川,あお,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2003/09/19,2.3,230,1,100,100,99.9,,
女川,あお,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2003/09/19,2,1400,2,1200,200,700,,
女川,ブリ累計,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2003/09/19,2.3,230,1,100,100,99.9,,
女川,ブリ累計,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2003/09/19,2,1400,2,1200,200,700,,
女川,カンパチ,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2003/09/19,3,1650,1,550,550,550,,
女川,マアジ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2003/09/19,95,1870,2,50,5,19.6,,
女川,マアジ,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2003/09/19,82.3,8805,4,500,5,106.9,,
女川,マアジ,生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2003/09/19,21,1050,1,50,50,50,,
女川,クロダイ,活魚,刺網全漁法,不明,0,2003/09/19,0.7,700,1,1000,1000,999.9,,
女川,イシガキダイ,生鮮,刺網全漁法,不明,0,2003/09/19,1,500,1,500,500,500,,
女川,ウミタナゴ,生鮮,刺網全漁法,不明,0,2003/09/19,12.8,6465,6,650,350,505,,
女川,オキタナゴ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2003/09/19,1,100,1,100,100,100,,
女川,マサバ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2003/09/19,4,40,1,10,10,10,,
女川,シロサケ,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン未満,0,2003/10/02,67,11030,1,350,40,164.6,,
女川,シロサケ,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2003/10/02,540,83615,4,320,40,154.8,,
女川,シロサケ,生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2003/10/02,59.5,8220,2,300,40,138.1,,
女川,シロサケ,生鮮,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2003/10/02,18,990,1,55,55,55,,
女川,シロサケ累計,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2003/10/02,1242,159725,2,250,30,128.6,,
女川,シロサケ累計,生鮮,刺網全漁法,不明,0,2003/10/02,82,9070,2,200,15,110.6,,
女川,シロサケ累計,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2003/10/02,52,7030,1,300,55,135.1,,
女川,シロサケ累計,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン未満,0,2003/10/02,67,11030,1,350,40,164.6,,
女川,ヤリイカ,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2003/10/02,1,500,1,500,500,500,,
女川,ミズダコ,活魚,沿岸小漁,不明,0,2003/10/02,32.6,13214,1,450,370,405.3,,
女川,ミズダコ,生鮮,沿岸小漁,不明,0,2003/10/02,1,400,1,400,400,400,,
女川,ヤマトシジミ,生鮮,沿岸小漁,不明,0,2003/10/02,50,5100,1,110,100,102,,
女川,アサリ,生鮮,養殖全魚種,不明,0,2003/10/02,75,29800,1,500,360,397.3,,
