市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
女川,シロサケ累計,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/10,21.5,12360,1,615,269,575,,
女川,シロサケ累計,生鮮,定置網・落網(大型定置),不明,0,2008/10/10,830,358293,2,615,269,432,,
女川,カタクチイワシ累計,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2008/09/15,20,300,1,15,15,15,,
女川,シロサケ累計,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/09/15,17.5,5185,1,400,235,296,,
女川,シロサケ累計,生鮮,定置網・落網(大型定置),不明,0,2008/09/15,63.7,20306,2,433,240,319,,
女川,あお,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,1102,150022,4,400,134,136.1,,
女川,いなだ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,556,172110,2,317,279,309.5,,
女川,いなだ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,1989.7,593442,4,304,200,298.2,,
女川,ぶり,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,50,16665,2,334,329,333.3,,
女川,ぶり,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,112,37248,3,334,329,332.5,,
女川,カンパチ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,2,400,1,200,200,200,,
女川,その他のさめ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,1,1500,1,1500,1500,1500,,
女川,マダイ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,18.4,28084,3,1850,357,1526.3,,
女川,カガミダイ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,35,1400,2,40,40,40,,
女川,マトウダイ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,0.8,160,1,200,200,200,,
女川,マトウダイ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,13,1125,3,100,50,86.5,,
女川,チダイ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,1,600,1,600,600,600,,
女川,チダイ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,67.3,21651,3,551,280,321.7,,
女川,ひらめ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,1.5,3000,1,2000,2000,2000,,
女川,ひらめ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,31.6,48590,3,2200,820,1537.6,,
女川,はが,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,7.2,4480,3,800,600,622.2,,
女川,マガレイ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,12.8,3740,3,300,200,292.1,,
女川,シロサケ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,530,232988,2,715,255,439.6,,
女川,シロサケ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,3715,1727959,4,715,255,465.1,,
女川,すずき,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,5.8,3824,2,720,400,659.3,,
女川,スルメイカ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,163,11530,1,150,65,70.7,,
女川,スルメイカ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,44,2860,3,65,65,65,,
女川,ヤリイカ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,68.5,4810,2,100,40,70.2,,
女川,ヤリイカ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,13,1120,2,100,40,86.1,,
女川,サルエビ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,6.5,4550,1,700,700,700,,
女川,クルマエビ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,0.3,1350,1,4500,4500,4500,,
女川,マアジ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,38,8401,2,280,153,221,,
女川,マアジ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,5864,868809,4,186,15,148.1,,
女川,メバル,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,1,200,1,200,200,200,,
女川,メバル,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,4,3200,2,800,800,800,,
女川,カナガシラ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,228,15250,2,800,30,66.8,,
女川,カナガシラ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,218.5,17585,3,800,30,80.4,,
女川,アイナメ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,1,400,1,400,400,400,,
女川,にべ・ぐち(いしもち),生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,3,750,1,250,250,250,,
女川,にべ・ぐち(いしもち),生鮮,定置網・落網(大型定置),不明,0,2008/10/22,51,1530,1,30,30,30,,
女川,ケムシカジカ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,12,1200,2,100,100,100,,
女川,かます類,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,540,16200,2,30,30,30,,
女川,ウマヅラハギ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,9,700,1,300,50,77.7,,
女川,マンボウ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,30,5400,1,500,100,180,,
女川,サワラ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2008/10/22,74,54600,2,800,200,737.8,,
女川,サワラ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,943,733143,4,851,200,777.4,,
女川,えい類,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,51,1530,2,30,30,30,,
女川,エゾイソアイナメ,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,3,560,2,500,30,186.6,,
女川,その他のさかな,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,86,86,1,1,1,1,,
女川,その他の水産動物類,生鮮,定置網・落網(大型定置),不明,0,2008/10/22,0.3,180,1,600,600,600,,
女川,マサバ,生鮮,沿岸小漁,不明,0,2008/10/22,3000,155900,2,55,50,51.9,,
