市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
志津川,ブリ累計,生鮮,刺網全漁法,動力船１トン未満,0,2014/01/11,5,260,2,80,30,52,,
志津川,ブリ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2014/01/11,28.9,1258,3,80,30,44,,
志津川,ブリ累計,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2014/01/11,25.4,924,1,60,30,36,,
志津川,ブリ累計,生鮮,刺網全漁法,不明,0,2014/01/11,10.2,486,3,60,30,48,,
志津川,マダラ累計,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2014/01/11,11064.8,938894,21,300,30,67,,
志津川,マダラ累計,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2014/01/11,680,70500,2,300,80,104,,
志津川,マダラ累計,生鮮,刺網全漁法,不明,0,2014/01/11,2986.7,311521,9,600,30,71,,
志津川,マダラ累計,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2014/01/11,6,480,1,80,80,80,,
志津川,マダラ累計,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2014/01/11,12,560,1,50,40,47,,
志津川,スケトウダラ累計,生鮮,刺網全漁法,動力船１トン未満,0,2014/01/11,25,1040,2,80,20,42,,
志津川,スケトウダラ累計,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2014/01/11,3,150,1,50,50,50,,
志津川,スケトウダラ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2014/01/11,84,6940,5,160,20,84,,
志津川,スケトウダラ累計,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2014/01/11,188,16250,9,200,20,72,,
志津川,スケトウダラ累計,生鮮,刺網全漁法,不明,0,2014/01/11,6.5,130,1,20,20,20,,
志津川,シロサケ累計,生鮮,刺網全漁法,動力船１トン未満,0,2014/01/11,1,400,1,400,400,400,,
志津川,シロサケ累計,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2014/01/11,6.2,1550,1,250,250,250,,
志津川,ミズダコ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2014/01/10,14.5,4930,2,500,230,340,,
志津川,ミズダコ,生鮮,刺網全漁法,動力船１トン未満,0,2014/01/10,3,1050,1,350,350,350,,
志津川,ミズダコ,生鮮,せん漁業,不明,0,2014/01/10,10.6,3550,2,350,250,334.9,,
志津川,ミズダコ,生鮮,せん漁業,動力船１トン以上３トン未満,0,2014/01/10,48.5,18345,3,550,250,378.2,,
志津川,ミズダコ,生鮮,せん漁業,動力船１トン未満,0,2014/01/10,85.5,36770,2,650,200,430.1,,
志津川,その他の巻き貝,生鮮,せん漁業,不明,0,2014/01/10,4,4800,1,1200,1200,1200,,
志津川,その他の巻き貝,生鮮,せん漁業,不明,0,2014/01/10,5.5,2200,1,400,400,400,,
