市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
牡鹿,ヒラメ累計,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/10,9.1,8468,2,1540,600,1070,,
牡鹿,ヒラメ累計,活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2008/10/10,1.5,4680,1,3120,3120,3120,,
牡鹿,ヒラメ累計,活魚,刺網全漁法,不明,0,2008/10/10,3.8,8696,2,3120,1540,2330,,
牡鹿,シロサケ累計,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2008/09/15,7.2,720,1,100,100,100,,
牡鹿,シロサケ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/09/15,2.8,140,1,50,50,50,,
牡鹿,マコガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2008/10/22,20.8,30784,1,1480,1480,1480,,
牡鹿,マコガレイ,活魚,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2008/10/22,0.5,380,1,760,760,760,,
牡鹿,イシガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2008/10/22,1,850,1,850,850,850,,
牡鹿,アイナメ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2008/10/22,1.1,1650,1,1500,1500,1500,,
牡鹿,アイナメ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/22,1.6,2208,1,1380,1380,1380,,
牡鹿,アイナメ,活魚,せん漁業,動力船１トン以上３トン未満,0,2008/10/22,2.4,3312,1,1380,1380,1380,,
牡鹿,その他のそい類,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2008/10/22,2,600,1,300,300,300,,
牡鹿,スズキ累計,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2008/09/15,6.8,9384,1,1380,1380,1380,,
牡鹿,ブリ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/09/15,1.8,180,1,100,100,100,,
牡鹿,マサバ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/09/16,2.8,140,1,50,50,50,,
牡鹿,その他のそい類,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/22,0.2,60,1,300,300,300,,
牡鹿,マトウダイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2008/10/22,0.5,25,1,50,50,50,,
牡鹿,ミズダコ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2008/10/22,4,2120,1,530,530,530,,
牡鹿,シロサケ累計,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2008/10/10,3.2,640,1,200,200,200,,
