市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
志津川,シロサケ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2006/01/07,13,1450,1,250,50,111.5,,
志津川,シロサケ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2006/01/07,2.5,500,1,200,200,200,,
志津川,シロサケ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2006/01/07,27.5,3440,1,250,20,125,,
志津川,イシガレイ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2006/01/07,1.7,680,1,400,400,400,,
志津川,ひらめ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2006/01/07,1.2,4800,1,4000,4000,4000,,
志津川,ひらめ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2006/01/07,1.5,8250,1,5500,5500,5500,,
志津川,はが,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2006/01/07,2.2,4400,1,2000,2000,2000,,
志津川,クロソイ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2006/01/07,3,1950,1,650,650,650,,
志津川,クロソイ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2006/01/07,6.8,4760,1,700,700,700,,
志津川,クロソイ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2006/01/07,1,1200,1,1200,1200,1200,,
志津川,カタクチイワシ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2006/01/07,348,5220,1,15,15,15,,
志津川,マサバ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2006/01/07,76.5,36950,1,750,250,483,,
志津川,マサバ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2006/01/07,27,4350,1,300,50,161.1,,
志津川,マサバ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2006/01/07,33,8190,1,500,50,248.1,,
志津川,ゴマサバ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2006/01/07,32,2560,1,80,80,80,,
志津川,ゴマサバ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2006/01/07,72,1680,1,250,10,23.3,,
志津川,むぎさば,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2006/01/07,74,370,1,5,5,5,,
志津川,むぎさば,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2006/01/07,354,1770,1,5,5,5,,
志津川,まだら,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2006/01/07,4.5,2700,1,600,600,600,,
志津川,まだら,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2006/01/07,5,1125,1,250,200,225,,
志津川,ウミタナゴ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2006/01/07,34,5940,1,600,10,174.7,,
志津川,ウミタナゴ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2006/01/07,1,500,1,500,500,500,,
志津川,ウミタナゴ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2006/01/07,3,1440,1,480,480,480,,
志津川,いなだ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2006/01/07,2,1100,1,550,550,550,,
志津川,いなだ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2006/01/07,2.4,1200,1,500,500,500,,
志津川,わかな,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2006/01/07,7,1750,1,250,250,250,,
志津川,その他のフグ,生鮮,いか釣漁業(沿岸小型),動力船５トン以上１０トン未満,0,2006/01/07,1,100,1,100,100,100,,
志津川,サヨリ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2006/01/07,1,2000,1,2000,2000,2000,,
志津川,スルメイカ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2006/01/07,14,8120,1,580,580,580,,
志津川,スルメイカ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2006/01/07,10,5000,1,500,500,500,,
志津川,ヤリイカ,生鮮,定置網・落網(大型定置),動力船１トン以上３トン未満,0,2006/01/07,34,37600,1,2000,800,1105.8,,
志津川,ヤリイカ,生鮮,定置網・落網(大型定置),動力船５トン以上１０トン未満,0,2006/01/07,56,58700,1,1200,700,1048.2,,
志津川,ヤリイカ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2006/01/07,21,29800,1,1800,1300,1419,,
志津川,マダコ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2006/01/07,2,2200,1,1100,1100,1100,,
志津川,シロサケ,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2006/01/07,16.2,3035,3,300,30,187.3,,
志津川,シロサケ,生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2006/01/07,8,2480,1,310,310,310,,
志津川,マコガレイ,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2006/01/07,0.8,640,1,800,800,800,,
志津川,すずき,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2006/01/07,1.2,1680,1,1400,1400,1400,,
志津川,まだら,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2006/01/07,28.3,13300,2,1000,400,469.9,,
志津川,ヤリイカ,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2006/01/07,9,9900,1,1100,1100,1100,,
志津川,マダコ,生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2006/01/07,1.3,1950,1,1500,1500,1500,,
志津川,マダコ,生鮮,せん漁業,不明,0,2006/01/07,2.7,3240,1,1200,1200,1200,,
志津川,ミズダコ,生鮮,せん漁業,不明,0,2006/01/07,30.2,14760,1,500,450,488.7,,
志津川,その他の巻き貝,生鮮,せん漁業,動力船１トン未満,0,2006/01/07,4.2,3150,1,750,750,750,,
志津川,その他の巻き貝,生鮮,せん漁業,不明,0,2006/01/07,3.4,3060,1,900,900,900,,
志津川,マボヤ,生鮮,養殖全魚種,動力船１トン以上３トン未満,0,2006/01/07,15.6,12480,1,800,800,800,,
志津川,マボヤ,生鮮,養殖全魚種,動力船３トン以上５トン未満,0,2006/01/07,10.6,8520,1,900,800,803.7,,
志津川,全魚種,生鮮,養殖全魚種,動力船１トン以上３トン未満,0,2006/01/07,2.4,3480,1,1450,1450,1450,,
志津川,全魚種,生鮮,養殖全魚種,不明,0,2006/01/07,3.2,4400,1,1500,1000,1375,,
志津川,ホタテガイ,生鮮,養殖全魚種,動力船１トン以上３トン未満,0,2006/01/07,20,8900,1,575,300,445,,
志津川,ホタテガイ,生鮮,養殖全魚種,不明,0,2006/01/07,48,21900,1,575,325,456.2,,
志津川,ワカメ,生鮮,養殖全魚種,動力船１トン未満,0,2006/01/07,315.5,54155,3,180,160,171.6,,
志津川,ワカメ,生鮮,養殖全魚種,動力船１トン以上３トン未満,0,2006/01/07,493.5,87830,3,190,170,177.9,,
志津川,ワカメ,生鮮,養殖全魚種,不明,0,2006/01/07,175,30000,2,180,170,171.4,,
志津川,しらうお類,生鮮,沿岸小漁,不明,0,2006/01/07,5.7,9120,1,1600,1600,1600,,
志津川,ババガレイ,生鮮,その他漁業種,不明,0,2006/01/07,21,26800,1,1300,1250,1276.1,,
志津川,エゾイソアイナメ,生鮮,その他漁業種,不明,0,2006/01/07,25,15400,1,720,360,616,,
志津川,すずき,生鮮,その他漁業種,不明,0,2006/01/07,20,4500,1,250,200,225,,
志津川,まだら,生鮮,その他漁業種,不明,0,2006/01/07,5,4600,1,920,920,920,,
志津川,すけとうだら,生鮮,その他漁業種,不明,0,2006/01/07,15,8700,1,580,580,580,,
志津川,マダイ,生鮮,その他漁業種,不明,0,2006/01/07,13.8,10810,1,850,750,783.3,,
志津川,まぐろ,生鮮,その他漁業種,不明,0,2006/01/07,291.8,558759,1,2160,1570,1914.8,,
志津川,ビンナガ,生鮮,その他漁業種,不明,0,2006/01/07,561.2,575515,1,1450,900,1025.5,,
