市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
閖上,イシガレイ,生鮮,刺網全漁法,不明,0,2001/01/05,22.5,8800,1,1533,200,391.1,,
閖上,ヌマガレイ(カワガレイ),生鮮,小型底曳網・板曳,動力船３トン以上５トン未満,0,2001/01/05,1.5,600,1,400,400,400,,
閖上,ヌマガレイ(カワガレイ),生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/05,9,4200,5,666,200,466.6,,
閖上,サメガレイ,生鮮,その他漁業種,不明,0,2001/01/05,7.5,7300,1,1200,666,973.3,,
閖上,ヤナギムシガレイ,生鮮,沖合底曳網・板曳,動力船３０トン以上５０トン未満,0,2001/01/05,2.4,4000,1,2083,1250,1666.6,,
閖上,ヤナギムシガレイ,生鮮,その他漁業種,不明,0,2001/01/05,1.2,1500,1,1250,1250,1250,,
閖上,メイタガレイ,生鮮,刺網全漁法,不明,0,2001/01/05,1,800,1,800,800,800,,
閖上,メイタガレイ,生鮮,その他漁業種,不明,0,2001/01/05,13,9200,1,1000,400,707.6,,
閖上,アカガレイ,生鮮,その他漁業種,不明,0,2001/01/05,3.6,1600,1,666,166,444.4,,
閖上,アカシタビラメ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/05,9,4100,2,500,100,455.5,,
閖上,その他のさかな,生鮮,沖合底曳網・板曳,動力船３０トン以上５０トン未満,0,2001/01/05,30,9500,1,1800,100,316.6,,
閖上,その他のさかな,生鮮,その他漁業種,不明,0,2001/01/05,0,-1000,1,0,0,0,,
閖上,サルエビ,生鮮,その他漁業種,不明,0,2001/01/05,14,23000,1,2000,1300,1642.8,,
閖上,ケガニ,生鮮,沖合底曳網・板曳,動力船３０トン以上５０トン未満,0,2001/01/05,4,1200,1,300,300,300,,
閖上,スルメイカ,生鮮,沖合底曳網・板曳,動力船３０トン以上５０トン未満,0,2001/01/05,22,8900,1,800,100,404.5,,
閖上,ヤリイカ,生鮮,沖合底曳網・板曳,動力船３０トン以上５０トン未満,0,2001/01/05,286.5,57530,1,640,80,200.8,,
閖上,ヤリイカ,生鮮,その他漁業種,不明,0,2001/01/05,30,6400,1,240,200,213.3,,
閖上,マダコ,生鮮,沖合底曳網・板曳,動力船３０トン以上５０トン未満,0,2001/01/05,6,4000,1,1000,333,666.6,,
閖上,マダコ,生鮮,小型底曳網・板曳,動力船３トン以上５トン未満,0,2001/01/05,13.5,2800,1,400,66,207.4,,
閖上,マダコ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/05,100.5,20900,6,533,66,207.9,,
閖上,ミズダコ,生鮮,沖合底曳網・板曳,動力船３０トン以上５０トン未満,0,2001/01/05,24,10900,1,1500,50,454.1,,
閖上,ミズダコ,生鮮,その他漁業種,不明,0,2001/01/05,54,15600,1,500,75,288.8,,
閖上,その他の巻き貝,生鮮,小型底曳網・板曳,動力船３トン以上５トン未満,0,2001/01/05,198.2,21219,1,107,106,107,,
閖上,その他の巻き貝,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/05,480.5,52668,4,141,91,109.6,,
閖上,アカガイ,生鮮,小型底曳網・板曳,動力船３トン以上５トン未満,0,2001/01/05,256.1,422360,4,2398,433,1649.1,,
閖上,アカガイ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/05,614.4,1076202,18,2922,166,1751.6,,
閖上,アカガイ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/06,130,283750,1,2182,2182,2182.6,,
閖上,アカガイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2001/01/06,163,317145,2,2040,1798,1945.6,,
閖上,アカガイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2001/01/09,353.4,656296,46,2739,368,1857,,
閖上,ホッキガイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2001/01/06,266,86950,3,363,285,326.8,,
閖上,コタマガイ,生鮮,小型底曳網・桁あみ,動力船１トン以上３トン未満,0,2001/01/06,37,18500,1,500,500,500,,
閖上,コタマガイ,生鮮,小型底曳網・桁あみ,動力船１トン以上３トン未満,0,2001/01/09,51,15300,1,300,300,300,,
閖上,コタマガイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2001/01/06,194,97000,4,500,500,500,,
閖上,コタマガイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2001/01/09,426,127800,8,300,300,300,,
閖上,コタマガイ,生鮮,小型底曳網・桁あみ,動力船５トン以上１０トン未満,0,2001/01/06,150,75000,1,500,500,500,,
閖上,コタマガイ,生鮮,小型底曳網・桁あみ,動力船５トン以上１０トン未満,0,2001/01/09,60,18000,1,300,300,300,,
閖上,エゾイソアイナメ,生鮮,沖合底曳網・板曳,動力船３０トン以上５０トン未満,0,2001/01/18,4,800,1,350,50,200,,
閖上,まだら,生鮮,沖合底曳網・板曳,動力船３０トン以上５０トン未満,0,2001/01/18,115,17400,1,260,60,151.3,,
閖上,まだら,生鮮,その他漁業種,不明,0,2001/01/18,20,1500,1,80,60,75,,
閖上,マダラ累計,生鮮,沖合底曳網・板曳,動力船３０トン以上５０トン未満,0,2001/01/18,115,17400,1,260,60,151.3,,
閖上,マダラ累計,生鮮,その他漁業種,不明,0,2001/01/18,20,1500,1,80,60,75,,
閖上,すけとうだら,生鮮,沖合底曳網・板曳,動力船３０トン以上５０トン未満,0,2001/01/18,112,14500,1,250,50,129.4,,
閖上,アカガイ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/17,72,102420,2,1430,1385,1422.5,,
閖上,アカガイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2001/01/17,12,16500,1,1375,1375,1375,,
閖上,ホッキガイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2001/01/17,485,182975,4,441,295,377.2,,
閖上,コタマガイ,生鮮,小型底曳網・桁あみ,動力船１トン以上３トン未満,0,2001/01/17,66,16500,1,250,250,250,,
閖上,コタマガイ,生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2001/01/17,565,127520,6,250,200,225.6,,
閖上,コタマガイ,生鮮,小型底曳網・桁あみ,動力船５トン以上１０トン未満,0,2001/01/17,486,126380,1,300,220,260,,
閖上,ひらめ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/24,1.5,1200,1,800,800,800,,
閖上,ヒラメ累計,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/24,1.5,1200,1,800,800,800,,
閖上,ホシガレイ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/24,1.2,1000,1,833,833,833.3,,
閖上,マコガレイ,生鮮,小型底曳網・板曳,動力船３トン以上５トン未満,0,2001/01/24,4,3500,2,1200,500,875,,
閖上,マコガレイ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/24,17,18900,5,1700,400,1111.7,,
閖上,マガレイ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/24,2,1100,2,600,500,550,,
閖上,イシガレイ,生鮮,小型底曳網・板曳,動力船３トン以上５トン未満,0,2001/01/24,1.5,400,1,266,266,266.6,,
閖上,イシガレイ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/24,16.5,3900,5,400,133,236.3,,
閖上,ヌマガレイ(カワガレイ),生鮮,小型底曳網・板曳,動力船３トン以上５トン未満,0,2001/01/24,6,2400,3,533,333,400,,
閖上,ヌマガレイ(カワガレイ),生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2001/01/24,9,2500,5,533,133,277.7,,
閖上,ヌマガレイ(カワガレイ),生鮮,小型底曳網・桁あみ,動力船３トン以上５トン未満,0,2001/01/24,1.5,500,1,333,333,333.3,,
