市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
塩釜市,カツオ,生鮮,まぐろ延縄･近海,全階層,0,2006/01/04,5,500,1,100,100,100,,
塩釜市,きはだ,生鮮,まぐろ延縄･近海,全階層,0,2006/01/04,51.6,13394,1,500,300,259.6,,
塩釜市,めばち,生鮮,まぐろ延縄･近海,全階層,0,2006/01/04,1632.6,5575600,1,6000,4000,3415.2,,
塩釜市,めばち,生鮮,その他漁業種,全階層,0,2006/01/04,1440.8,1671880,1,2500,2500,1160.4,,
塩釜市,めばち,生鮮,その他漁業種,不明,0,2006/01/04,3228,4477100,1,3000,3000,1387,,
塩釜市,きはだ,生鮮,その他漁業種,不明,0,2006/01/04,1151.2,1151800,1,1600,1600,1000.5,,
塩釜市,ビンナガ,生鮮,まぐろ延縄･近海,全階層,0,2006/01/04,30257.8,14299596,1,1200,750,472.6,,
塩釜市,メカジキ,生鮮,まぐろ延縄･近海,全階層,0,2006/01/04,985,696050,1,1000,400,706.6,,
塩釜市,マカジキ,生鮮,まぐろ延縄･近海,全階層,0,2006/01/04,102,204600,1,2200,2000,2005.9,,
塩釜市,クロカジキ(くろかわ),生鮮,まぐろ延縄･近海,全階層,0,2006/01/04,641,727000,1,1400,200,1134.2,,
塩釜市,マサバ,活魚,刺網全漁法,不明,0,2006/01/04,1,500,1,500,500,500,,
塩釜市,まだら,活魚,刺網全漁法,不明,0,2006/01/04,2.6,5200,1,2000,2000,2000,,
塩釜市,ひらめ,活魚,刺網全漁法,不明,0,2006/01/04,18.7,27620,1,3000,1500,1477,,
塩釜市,ひらめ,活魚,その他漁業種,不明,0,2006/01/04,76.4,152800,1,2000,2000,2000,,
塩釜市,ババガレイ,活魚,刺網全漁法,不明,0,2006/01/04,4.5,11640,1,2600,2600,2586.7,,
塩釜市,ババガレイ,生鮮,その他漁業種,不明,0,2006/01/04,97.6,169830,1,2800,2500,1740.1,,
塩釜市,イシガレイ,活魚,刺網全漁法,不明,0,2006/01/04,75.8,23900,1,600,100,315.3,,
塩釜市,イシガレイ,生鮮,その他漁業種,全階層,0,2006/01/04,30.2,9345,1,500,500,309.4,,
