市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
亘理,ブリ累計,生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2008/10/10,4595.5,596054,5,500,92,130,,
亘理,ブリ累計,生鮮,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2008/10/10,12.1,1210,1,100,100,100,,
亘理,シロサケ累計,活魚,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2008/09/15,3.2,2880,1,900,900,900,,
亘理,スズキ累計,活魚,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2008/09/15,37.9,42130,1,1300,100,1112,,
亘理,ブリ累計,活魚,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2008/09/15,4.6,920,1,200,200,200,,
亘理,マサバ累計,生鮮,刺網全漁法,不明,0,2008/10/11,66.5,39176,1,589,589,589,,
亘理,シロサケ累計,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/10,7.5,3580,1,500,450,477,,
亘理,シロサケ累計,生鮮,川鮭,不明,0,2008/10/10,97.1,49815,3,1000,300,513,,
亘理,ヒラメ累計,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/09/16,8.4,16246,3,2500,100,2128,,
亘理,サワラ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,2.8,1120,1,400,400,400,,
亘理,マサバ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2008/10/23,233.4,97404,1,417,417,417.3,,
亘理,マサバ,生鮮,刺網全漁法,不明,0,2008/10/23,137.4,69062,1,502,502,502.6,,
亘理,いなだ,生鮮,刺網全漁法,不明,0,2008/10/23,21.1,4220,1,200,200,200,,
亘理,ひらめ,活魚,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2008/10/23,3.6,12600,2,3500,3500,3500,,
亘理,ひらめ,活魚,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2008/10/23,4,12660,1,3300,3000,3165,,
亘理,はが,活魚,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2008/10/23,7.5,9330,2,2300,500,1244,,
亘理,はが,活魚,定置網・ます網つぼ網(小型定置),動力船５トン以上１０トン未満,0,2008/10/23,12.8,9020,1,1000,300,704.6,,
