市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
気仙沼,マナマコ,生鮮,その他漁業種・全漁法,動力船５トン以上１０トン未満,0,2011/01/12,15,13475,1,1100,822,898.3,,
気仙沼,マナマコ,生鮮,その他漁業種・全漁法,動力船３トン以上５トン未満,0,2011/01/12,12.5,14991,1,1346,900,1199.3,,
気仙沼,マナマコ,生鮮,その他漁業種・全漁法,動力船１トン未満,0,2011/01/12,15,13793,2,1278,822,919.5,,
気仙沼,ワカメ,生鮮,その他漁業種・全漁法,動力船１トン未満,0,2011/01/12,744.5,139587,10,220,174,187.5,,
気仙沼,ワカメ,生鮮,その他漁業種・全漁法,動力船１トン未満,0,2011/01/12,51,48845,4,989,955,957.7,,
気仙沼,その他のさかな,生鮮,その他漁業種・全漁法,動力船５トン以上１０トン未満,0,2011/01/12,0,437,2,99999,99999,0,,
気仙沼,その他のさかな,生鮮,定置網・全漁法,動力船１０トン以上２０トン未満,0,2011/01/12,0,339,1,99999,99999,0,,
気仙沼,その他のさかな,生鮮,定置網・全漁法,動力船５トン以上１０トン未満,0,2011/01/12,0,850,1,99999,99999,0,,
気仙沼,その他のさかな,生鮮,その他漁業種,不明,0,2011/01/12,0,1390,1,99999,99999,0,,
気仙沼,その他のさかな,生鮮,その他漁業種・全漁法,動力船１０トン以上２０トン未満,0,2011/01/12,0,850,1,99999,99999,0,,
気仙沼,その他のさかな,生鮮,その他漁業種・全漁法,動力船５トン以上１０トン未満,0,2011/01/12,0,854,2,99999,99999,0,,
気仙沼,その他のさかな,生鮮,その他漁業種・全漁法,動力船３トン以上５トン未満,0,2011/01/12,0,1500,2,99999,99999,0,,
気仙沼,だるま,生鮮,輸入魚,不明,0,2011/01/08,142.2,288574,2,2440,1510,2029.4,,
気仙沼,メカジキ,生鮮,その他漁業種,不明,0,2011/01/08,20.1,15016,3,1400,350,747.1,,
気仙沼,メカジキ,生鮮,輸入魚,不明,0,2011/01/08,784.6,890446,2,1490,738,1134.9,,
気仙沼,アブラツノザメ(油ざめ),生鮮,その他漁業種,不明,0,2011/01/08,40.5,5718,2,163,107,141.2,,
気仙沼,アブラツノザメ(油ざめ),生鮮,その他漁業種・全漁法,動力船１０トン以上２０トン未満,0,2011/01/08,5,690,1,138,138,138,,
気仙沼,アブラツノザメ(油ざめ),生鮮,その他漁業種・全漁法,動力船５トン以上１０トン未満,0,2011/01/08,143,22743,2,169,137,159,,
気仙沼,アブラツノザメ(油ざめ),生鮮,その他漁業種・全漁法,動力船３トン以上５トン未満,0,2011/01/08,5,695,1,139,139,139,,
気仙沼,ネズミザメ(もうかざめ),生鮮,その他漁業種,不明,0,2011/01/08,24,5760,1,240,240,240,,
気仙沼,その他のたい,生鮮,その他漁業種,不明,0,2011/01/08,1.6,1920,1,1200,1200,1200,,
気仙沼,その他のたい,生鮮,その他漁業種・全漁法,動力船１トン以上３トン未満,0,2011/01/08,0,1380,1,99999,99999,0,,
気仙沼,マトウダイ,生鮮,その他漁業種,不明,0,2011/01/08,13.5,2552,1,189,189,189,,
気仙沼,マトウダイ,生鮮,その他漁業種・全漁法,動力船５トン以上１０トン未満,0,2011/01/08,36.1,7313,3,244,159,202.6,,
気仙沼,マトウダイ,生鮮,その他漁業種・全漁法,動力船１トン以上３トン未満,0,2011/01/08,4.2,781,1,186,186,186,,
気仙沼,メダイ,生鮮,その他漁業種,不明,0,2011/01/08,1,777,1,777,777,777,,
気仙沼,メダイ,生鮮,その他漁業種・全漁法,動力船５トン以上１０トン未満,0,2011/01/08,8.3,4241,2,911,351,511,,
気仙沼,マサバ,生鮮,定置網・全漁法,動力船５トン以上１０トン未満,0,2011/01/08,30,150,1,5,5,5,,
