市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
志津川,マナマコ,生鮮,その他漁業種,動力船１トン未満,0,2015/01/09,5,2500,1,500,500,500,,
志津川,ひらめ,生鮮,刺網全漁法,動力船１０００トン以上,0,2015/01/09,5,11700,1,2900,1500,2340,,
志津川,ひらめ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2015/01/09,10.9,11695,3,1350,600,1072.9,,
志津川,ひらめ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2015/01/09,11.8,19100,3,2000,900,1618.6,,
志津川,ひらめ,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2015/01/09,21.4,22500,3,1300,600,1051.4,,
志津川,ひらめ,生鮮,刺網全漁法,動力船１トン未満,0,2015/01/09,2.2,1320,1,600,600,600,,
志津川,はが,生鮮,刺網全漁法,動力船１０００トン以上,0,2015/01/09,2.3,690,1,300,300,300,,
志津川,はが,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2015/01/09,1.6,1120,1,700,700,700,,
志津川,ホウボウ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2015/01/09,10.8,9990,4,1300,500,925,,
志津川,ホウボウ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2015/01/09,20,7410,4,1200,30,370.5,,
志津川,ホウボウ,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2015/01/09,1.3,1300,1,1000,1000,1000,,
志津川,ホウボウ,生鮮,刺網全漁法,動力船１トン未満,0,2015/01/09,1.7,1870,1,1100,1100,1100,,
志津川,マボヤ,生鮮,養殖全魚種,動力船１トン以上３トン未満,0,2015/01/09,52.8,42210,2,866,700,799.4,,
志津川,ワカメ,生鮮,養殖全魚種,不明,0,2015/01/09,102.5,30750,1,300,300,300,,
志津川,ワカメ,生鮮,養殖全魚種,動力船３トン以上５トン未満,0,2015/01/09,72,16680,2,260,200,231.7,,
志津川,ワカメ,生鮮,養殖全魚種,動力船１トン以上３トン未満,0,2015/01/09,81.5,15610,1,240,140,191.5,,
志津川,全魚種,生鮮,沿岸小漁,不明,0,2015/01/09,4,5500,2,1500,1200,1375,,
志津川,すけとうだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2015/01/10,2,400,1,200,200,200,,
志津川,すけとうだら,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2015/01/10,3.8,950,1,250,250,250,,
志津川,すけとうだら,生鮮,刺網全漁法,動力船１トン未満,0,2015/01/10,10,2400,1,240,240,240,,
