市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
女川,ケムシカジカ,活魚,刺網全漁法,動力船１トン未満,0,2016/01/14,3.5,175,1,50,50,50,0099017,0028
女川,ウマヅラハギ,生鮮,定置網・落網(大型定置),不明,0,2016/01/14,6.2,1200,3,300,150,193.5,0099023,0030
女川,サワラ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2016/01/14,1.7,850,1,500,500,500,0099025,0028
女川,その他のフグ,生鮮,定置網・落網(大型定置),不明,0,2016/01/14,20,6000,1,300,300,300,0099028,0030
女川,えい類,活魚,刺網全漁法,動力船１トン未満,0,2016/01/14,2.5,125,1,50,50,50,0099030,0028
女川,エゾイソアイナメ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2016/01/14,1,1100,1,1100,1100,1100,0099036,0020
女川,エゾイソアイナメ,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/14,12,360,1,30,30,30,0099036,0028
女川,ニジカジカ,活魚,沿岸小漁,不明,0,2016/01/14,1,300,1,300,300,300,0099044,0060
女川,ウスメバル,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2016/01/14,1,1100,1,1100,1100,1100,0099316,0028
女川,マイワシ,生鮮,定置網・ます網つぼ網(小型定置),動力船１０００トン以上,0,2016/01/15,2191,89831,1,41,41,41,0001001,0023
女川,マイワシ,生鮮,定置網・落網(大型定置),不明,0,2016/01/15,81784,4747686,4,335,44,58.1,0001001,0030
女川,マイワシ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2016/01/15,176,8445,1,70,45,48,0001001,0030
女川,マサバ,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2016/01/15,5,100,1,20,20,20,0005001,0028
女川,マサバ,生鮮,定置網・落網(大型定置),不明,0,2016/01/15,49842,10172684,4,770,30,204.1,0005001,0030
女川,マサバ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2016/01/15,2628,558310,1,325,56,212.4,0005001,0030
女川,むぎさば,生鮮,刺網全漁法,動力船１０００トン以上,0,2016/01/15,7,140,1,20,20,20,0005002,0028
女川,むぎさば,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2016/01/15,23,460,1,20,20,20,0005002,0028
女川,むぎさば,生鮮,定置網・落網(大型定置),不明,0,2016/01/15,2053,61590,2,30,30,30,0005002,0030
女川,じゃみさば,生鮮,定置網・落網(大型定置),不明,0,2016/01/15,2147,64410,1,30,30,30,0005004,0030
女川,あお,生鮮,定置網・落網(大型定置),不明,0,2016/01/15,77,11959,1,159,155,155.3,0006003,0030
女川,いなだ,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2016/01/15,4,600,1,150,150,150,0006004,0028
女川,いなだ,生鮮,定置網・落網(大型定置),不明,0,2016/01/15,104.8,30766,3,308,200,293.6,0006004,0030
女川,いなだ,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2016/01/15,45,13410,1,298,298,298,0006004,0030
女川,ぶり,生鮮,定置網・落網(大型定置),不明,0,2016/01/15,8,2288,1,360,200,286,0006005,0030
女川,まだら,生鮮,刺網全漁法,動力船１０００トン以上,0,2016/01/15,229,98980,1,600,270,432.2,0007001,0028
女川,まだら,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2016/01/15,677,195520,2,600,50,288.8,0007001,0028
女川,まだら,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2016/01/15,855,358375,2,750,220,419.2,0007001,0028
女川,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2016/01/15,119,44000,1,600,220,369.7,0007001,0028
女川,まだら,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/15,238,96760,1,600,270,406.6,0007001,0028
女川,まだら,生鮮,定置網・落網(大型定置),不明,0,2016/01/15,506,191854,4,389,369,379.2,0007001,0030
女川,まだら,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2016/01/15,195,75855,1,389,389,389,0007001,0030
女川,すけとうだら,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2016/01/15,3.7,740,1,200,200,200,0008001,0028
女川,すけとうだら,生鮮,定置網・落網(大型定置),動力船１０トン以上２０トン未満,0,2016/01/15,1,800,1,800,800,800,0008001,0030
女川,マダイ,生鮮,定置網・落網(大型定置),不明,0,2016/01/15,4.9,5016,3,1280,700,1023.7,0010001,0030
