市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
亘理,ホッキガイ,生鮮,小型底曳網・桁あみ,不明,0,2007/01/10,60.7,28825,1,550,450,474.8,,
亘理,マコガレイ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/10,33.1,20200,1,1000,200,610.2,,
亘理,マコガレイ,生鮮,刺網全漁法,不明,0,2007/01/10,20.2,10170,1,1000,300,503.4,,
亘理,マガレイ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/10,5.6,5630,1,1300,500,1005.3,,
亘理,マガレイ,生鮮,刺網全漁法,不明,0,2007/01/10,6.3,1930,1,300,200,306.3,,
亘理,イシガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/10,5.5,2340,1,500,200,425.4,,
亘理,イシガレイ,活魚,刺網全漁法,不明,0,2007/01/10,1.9,950,1,500,500,500,,
亘理,ヒラツメガニ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/10,14.9,7060,1,500,350,473.8,,
亘理,まだら,活魚,刺網全漁法,不明,0,2007/01/10,6.3,4350,1,1000,500,690.4,,
亘理,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/10,4,1680,1,600,300,420,,
亘理,ひらめ,活魚,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,26.9,50480,7,2500,1000,1876.5,,
亘理,ひらめ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,1.4,1680,1,1200,1200,1200,,
亘理,はが,活魚,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,727.3,183380,9,2500,30,252.1,,
亘理,はが,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,140.3,19635,10,400,20,139.9,,
亘理,マコガレイ,活魚,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,694.8,68079,9,400,50,97.9,,
亘理,マコガレイ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,117.9,11051,10,400,30,93.7,,
亘理,マガレイ,活魚,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,12.4,3810,1,350,300,307.2,,
亘理,マガレイ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,448.2,142139,9,650,50,317.1,,
亘理,イシガレイ,活魚,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,482.9,168080,10,800,100,348,,
亘理,イシガレイ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,42.5,9200,8,250,50,216.4,,
亘理,ホシガレイ,活魚,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,1.6,6900,2,4000,4000,4312.5,,
亘理,ヤナギムシガレイ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,17,22010,7,1800,400,1294.7,,
亘理,メイタガレイ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,21.8,1531,10,300,20,70.2,,
亘理,その他のかれい,活魚,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,0.7,1350,2,500,500,1928.5,,
亘理,その他のかれい,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,0.4,740,3,100,100,1850,,
亘理,サルエビ,生鮮,小型底曳網・板曳,動力船５トン以上１０トン未満,0,2007/01/11,0,300,1,0,0,0,,
亘理,アカガイ,生鮮,小型底曳網・桁あみ,動力船５トン以上１０トン未満,0,2007/01/11,10.4,20410,1,2800,800,1962.5,,
亘理,はが,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/11,1.2,300,1,250,250,250,,
亘理,マコガレイ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/11,270.9,67180,5,600,50,247.9,,
亘理,マガレイ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/11,25.8,12100,4,550,350,468.9,,
亘理,イシガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/11,17.6,9090,1,600,500,516.4,,
亘理,ヒラツメガニ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/11,26.2,7830,1,400,200,298.8,,
亘理,すずき,活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2007/01/11,161,87680,1,800,300,544.5,,
亘理,すずき,活魚,刺網全漁法,不明,0,2007/01/11,71.4,46575,1,750,400,652.3,,
亘理,まだら,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/11,5.1,3060,1,600,600,600,,
亘理,まだら,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/11,2.4,600,1,250,250,250,,
亘理,メバル,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/11,9.4,9070,1,1300,400,964.8,,
亘理,ノリ,生鮮,船曳網・２そう曳,不明,0,2007/01/11,23,9200,1,400,400,400,,
亘理,ホッキガイ,生鮮,小型底曳網・桁あみ,不明,0,2007/01/12,78.8,30730,1,500,300,389.9,,
亘理,はが,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/12,1.2,800,3,500,500,666.6,,
亘理,はが,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2007/01/12,2.3,2370,1,1500,150,1030.4,,
