市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
塩釜市,ヒラメ累計,活魚,その他漁業種,不明,0,2005/01/18,12.1,24930,1,2100,2100,2060,,
塩釜市,ナマコ累計,生鮮,その他漁業種,不明,0,2005/01/18,5.5,3850,1,700,700,7,,
塩釜市,ブリ累計,生鮮,その他漁業種,不明,0,2005/01/20,33.7,16850,1,500,500,500,,
塩釜市,キチジ累計,生鮮,その他漁業種,不明,0,2005/01/12,12,20400,1,1700,1700,1,,
塩釜市,まぐろ,生鮮,その他漁業種,不明,0,2005/01/13,301.4,675560,1,3300,3300,2241.4,,
塩釜市,クロマグロ累計,生鮮,まぐろ延縄･近海,全階層,0,2005/01/13,81.2,389760,1,4800,4800,4800,,
塩釜市,クロマグロ累計,生鮮,その他漁業種,全階層,0,2005/01/13,161,676200,1,4200,4200,4200,,
塩釜市,クロマグロ累計,生鮮,その他漁業種,不明,0,2005/01/13,301.4,675560,1,3300,3300,2241.4,,
塩釜市,ビンナガ,生鮮,まぐろ延縄･近海,全階層,0,2005/01/13,13990.8,5062958,1,800,150,361.8,,
塩釜市,めばち,生鮮,まぐろ延縄･近海,全階層,0,2005/01/13,641.6,799462,3,2300,180,1246,,
塩釜市,めばち,生鮮,その他漁業種,不明,0,2005/01/13,4612.2,4571690,1,3000,1000,991.2,,
塩釜市,メバチ累計,生鮮,まぐろ延縄･近海,全階層,0,2005/01/13,641.6,799462,3,2300,180,1246,,
塩釜市,メバチ累計,生鮮,その他漁業種,不明,0,2005/01/13,4612.2,4571690,1,3000,1000,991.2,,
塩釜市,きはだ,生鮮,まぐろ延縄･近海,全階層,0,2005/01/13,58,99350,2,2000,150,1712.9,,
塩釜市,キハダ累計,生鮮,まぐろ延縄･近海,全階層,0,2005/01/13,58,99350,2,2000,150,1712.9,,
塩釜市,ウスメバル,生鮮,その他漁業種,不明,0,2005/01/13,3,4500,1,1500,1500,1500,,
塩釜市,ホッケ,生鮮,その他漁業種,不明,0,2005/01/13,81,16641,1,280,280,205.4,,
塩釜市,カナガシラ,生鮮,その他漁業種,不明,0,2005/01/13,1,100,1,100,100,100,,
塩釜市,ひらめ,生鮮,その他漁業種,不明,0,2005/01/13,13.7,25020,1,3000,3000,1826.2,,
塩釜市,ヒラメ累計,生鮮,その他漁業種,不明,0,2005/01/13,13.7,25020,1,3000,3000,1826.2,,
塩釜市,ババガレイ,生鮮,その他漁業種,不明,0,2005/01/13,16.8,23790,1,2000,2000,1416,,
塩釜市,マコガレイ,生鮮,その他漁業種,不明,0,2005/01/13,125,22650,1,250,250,181.2,,
