市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
花渕浜,サワラ,生鮮,その他の釣,動力船５トン以上１０トン未満,0,2008/10/23,44.2,36805,2,850,700,832.7,,
花渕浜,サワラ,生鮮,底魚延縄,動力船５トン以上１０トン未満,0,2008/10/23,5.9,5210,2,1000,700,883.1,,
花渕浜,タチウオ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2008/10/23,4.8,4560,4,1200,700,950,,
花渕浜,スズキ累計,活魚,底魚延縄,動力船５トン以上１０トン未満,0,2008/09/15,46.3,62960,12,1600,1200,1360,,
花渕浜,マサバ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/09/16,11.5,1150,1,100,100,100,,
花渕浜,マサバ累計,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2008/09/16,1277.7,557675,12,1500,150,436,,
花渕浜,ヒラメ累計,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2008/09/16,0.3,300,1,1000,1000,1000,,
花渕浜,ヒラメ累計,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/09/16,26.5,61370,15,3300,1300,2064,,
花渕浜,ひらめ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,1.5,5550,1,3700,3700,3700,,
花渕浜,マコガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,4.2,4910,2,1300,1000,1169,,
花渕浜,ヌマガレイ(カワガレイ),活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,2.1,420,1,200,200,200,,
花渕浜,イシガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2008/10/23,3.7,3440,2,1000,800,929.7,,
花渕浜,ケムシカジカ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,3.8,1900,1,500,500,500,,
花渕浜,すずき,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,3,1800,1,600,600,600,,
花渕浜,すずき,活魚,その他の釣,動力船１トン以上３トン未満,0,2008/10/23,176.9,147020,13,1200,600,831.1,,
花渕浜,すずき,活魚,その他の釣,動力船５トン以上１０トン未満,0,2008/10/23,9.2,5960,3,800,600,647.8,,
花渕浜,すずき,活魚,その他の釣,不明,0,2008/10/23,18.2,12600,4,900,550,692.3,,
花渕浜,クロダイ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,1.8,180,1,100,100,100,,
花渕浜,メバル,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,31.1,60320,4,2000,1500,1939.5,,
花渕浜,アイナメ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2008/10/23,0.7,700,1,1000,1000,1000,,
花渕浜,アイナメ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,3,3160,2,1200,1000,1053.3,,
花渕浜,シロサケ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,2.8,1680,1,600,600,600,,
花渕浜,シロサケ,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2008/10/23,11,4530,3,600,50,411.8,,
花渕浜,ミズダコ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,5.9,3835,1,650,650,650,,
花渕浜,ガザミ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,4.8,5880,2,1300,900,1225,,
花渕浜,あお,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2008/10/23,52.4,5480,2,200,100,104.6,,
花渕浜,あお,生鮮,その他の釣,動力船１トン以上３トン未満,0,2008/10/23,6.3,1575,1,250,250,250,,
花渕浜,マアジ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2008/10/23,1.7,510,1,300,300,300,,
花渕浜,その他のさかな,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,1,700,1,700,700,700,,
花渕浜,その他のさかな,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,1.3,65,1,50,50,50,,
花渕浜,マアナゴ(はも),活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,7.4,5420,3,900,300,732.4,,
花渕浜,マアナゴ(はも),活魚,その他の釣,動力船１トン以上３トン未満,0,2008/10/23,20.3,11710,5,800,500,576.8,,
花渕浜,マアナゴ(はも),活魚,せん漁業,動力船１トン以上３トン未満,0,2008/10/23,33.1,22480,5,1000,500,679.2,,
花渕浜,マハゼ,活魚,その他の釣,動力船１トン以上３トン未満,0,2008/10/23,37.3,123980,4,3500,1200,3323.9,,
花渕浜,マハゼ,活魚,その他の釣,不明,0,2008/10/23,16.4,54720,2,3400,3000,3336.6,,
花渕浜,マサバ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2008/10/23,250.2,193910,13,1500,300,775,,
花渕浜,サワラ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/23,2.9,580,1,200,200,200,,
花渕浜,サワラ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2008/10/23,22.6,16880,3,800,700,746.9,,
花渕浜,サワラ,生鮮,その他の釣,動力船１トン以上３トン未満,0,2008/10/23,186.2,161010,12,1000,600,864.7,,
花渕浜,シロサケ累計,生鮮,底魚延縄,動力船５トン以上１０トン未満,0,2008/10/15,25.2,3305,5,250,50,131,,
花渕浜,スズキ累計,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2008/10/15,3,450,1,150,150,150,,
花渕浜,スズキ累計,活魚,その他の釣,動力船１トン以上３トン未満,0,2008/10/15,233.9,102180,18,800,150,437,,
花渕浜,ブリ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/10/13,15.5,465,1,30,30,30,,
花渕浜,ブリ累計,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2008/10/13,67.8,6724,2,200,80,99,,
花渕浜,スズキ累計,活魚,底魚延縄,動力船５トン以上１０トン未満,0,2008/09/16,11.3,16500,3,1500,1400,1460,,
花渕浜,スズキ累計,活魚,その他の釣,動力船１トン以上３トン未満,0,2008/09/16,6.5,7800,2,1200,1200,1200,,
花渕浜,そげ,活魚,刺網全漁法,動力船５トン以上１０トン未満,0,2008/10/22,0.6,480,1,800,800,800,,
花渕浜,そげ,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2008/10/22,3.3,660,1,200,200,200,,
花渕浜,ヒラメ累計,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/09/15,33.1,82330,11,3500,1300,2019,,
花渕浜,ヒラメ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/09/15,6.7,6020,3,1000,600,932,,
花渕浜,マサバ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/09/15,16.6,2170,1,200,100,131,,
花渕浜,ブリ累計,生鮮,刺網全漁法,動力船５トン以上１０トン未満,0,2008/09/16,34.1,1705,2,50,50,50,,
花渕浜,ヒラメ累計,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2008/08/25,8.9,30360,4,4000,2500,3411,,
花渕浜,ヒラメ累計,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2008/08/25,1.9,2850,1,1500,1500,1500,,
花渕浜,ヒラメ累計,活魚,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2008/08/25,3.4,12260,2,3800,3500,3606,,
花渕浜,スズキ累計,生鮮,定置網・ます網つぼ網(小型定置),動力船３トン以上５トン未満,0,2008/08/24,18.7,3740,2,200,200,200,,
花渕浜,スズキ累計,活魚,その他の釣,動力船１トン以上３トン未満,0,2008/08/24,3.9,15600,2,4000,4000,4000,,
花渕浜,ひらめ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2008/10/22,1.7,5100,1,3000,3000,3000,,
