市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
花渕浜,ババガレイ,活魚,刺網全漁法,不明,0,2018/05/07,4.8,2400,1,500,500,500,0005302,0008
花渕浜,ババガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2018/05/07,2.3,1150,2,500,500,500,0005302,0008
花渕浜,ババガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2018/05/07,3.6,1660,2,500,400,461.1,0005302,0008
花渕浜,イシガレイ,活魚,刺網全漁法,不明,0,2018/05/07,52.7,31130,2,700,500,590.7,0005306,0008
花渕浜,イシガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2018/05/07,15.8,6300,2,500,300,398.7,0005306,0008
花渕浜,イシガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2018/05/07,37.1,17720,2,700,300,477.6,0005306,0008
花渕浜,イシガレイ,活魚,刺網全漁法,動力船１トン未満,0,2018/05/07,3.7,1850,1,500,500,500,0005306,0008
花渕浜,ホシガレイ,活魚,刺網全漁法,不明,0,2018/05/07,4.8,18900,1,6000,800,3937.5,0005324,0008
花渕浜,ホシガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2018/05/07,13,40450,2,5000,800,3111.5,0005324,0008
花渕浜,ホシガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2018/05/07,4.2,14650,2,4000,2000,3488.1,0005324,0008
花渕浜,ホシガレイ,活魚,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2018/05/07,1.2,6000,1,5000,5000,5000,0005324,0013
花渕浜,マガレイ,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2018/05/07,123.7,26490,3,400,150,214.1,0005329,0008
花渕浜,マガレイ,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2018/05/07,29.8,5120,2,200,150,171.8,0005329,0008
花渕浜,マコガレイ,活魚,刺網全漁法,不明,0,2018/05/07,60.3,46690,2,2000,200,774.3,0005331,0008
花渕浜,マコガレイ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2018/05/07,142.8,83010,4,2000,150,581.3,0005331,0008
花渕浜,マコガレイ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2018/05/07,221.2,131830,5,2500,150,596,0005331,0008
花渕浜,マコガレイ,活魚,刺網全漁法,動力船１トン未満,0,2018/05/07,14.3,6360,1,600,300,444.8,0005331,0008
花渕浜,すずき,活魚,刺網全漁法,不明,0,2018/05/07,15.3,4040,1,300,200,264.1,0005401,0008
花渕浜,すずき,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2018/05/07,17.3,8220,1,1000,150,475.1,0005401,0008
花渕浜,すずき,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2018/05/07,3.4,1360,1,400,400,400,0005401,0008
花渕浜,すずき,活魚,刺網全漁法,動力船１トン未満,0,2018/05/07,3.4,3400,1,1000,1000,1000,0005401,0008
花渕浜,ミズダコ,活魚,刺網全漁法,不明,0,2018/05/07,17.2,12040,1,700,700,700,0005503,0008
花渕浜,ミズダコ,活魚,刺網全漁法,動力船１０００トン以上,0,2018/05/07,3.5,2100,1,600,600,600,0005503,0008
花渕浜,ミズダコ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2018/05/07,6.2,4960,1,800,800,800,0005503,0008
花渕浜,シャコ,活魚,刺網全漁法,不明,0,2018/05/07,28.5,42750,3,1500,1500,1500,0005701,0008
花渕浜,シャコ,活魚,刺網全漁法,動力船１０００トン以上,0,2018/05/07,3,8400,1,2800,2800,2800,0005701,0008
花渕浜,シャコ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2018/05/07,7,12600,1,1800,1800,1800,0005701,0008
花渕浜,シャコ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2018/05/07,19,26280,2,1800,1000,1383.2,0005701,0008
花渕浜,シャコ,活魚,刺網全漁法,動力船１トン未満,0,2018/05/07,20.4,30600,1,1500,1500,1500,0005701,0008
花渕浜,エゾアワビ,活魚,採貝藻,不明,0,2018/05/07,139.6,1256180,8,9200,8530,8998.4,0005808,0091
花渕浜,エゾアワビ,活魚,採貝藻,動力船３トン以上５トン未満,0,2018/05/07,1.7,14450,1,8500,8500,8500,0005808,0091
花渕浜,エゾアワビ,活魚,採貝藻,動力船１トン以上３トン未満,0,2018/05/07,101.7,850510,8,8500,5100,8362.9,0005808,0091
花渕浜,エゾアワビ,活魚,採貝藻,動力船１トン未満,0,2018/05/07,12.2,103700,1,8500,8500,8500,0005808,0091
花渕浜,その他の巻き貝,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2018/05/07,36.1,14440,2,400,400,400,0005815,0008
花渕浜,アイナメ,活魚,刺網全漁法,不明,0,2018/05/07,5.7,3540,1,800,600,621.1,0005902,0008
花渕浜,アイナメ,活魚,刺網全漁法,動力船１０００トン以上,0,2018/05/07,15,9300,1,1000,500,620,0005902,0008
花渕浜,アイナメ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2018/05/07,1.5,2700,1,1800,1800,1800,0005902,0008
花渕浜,アイナメ,活魚,刺網全漁法,動力船１トン未満,0,2018/05/07,1.8,2340,1,1300,1300,1300,0005902,0008
花渕浜,マアナゴ(はも),活魚,刺網全漁法,動力船１トン以上３トン未満,0,2018/05/07,3.8,2700,1,1300,500,710.5,0005928,0008
花渕浜,あんこう類,生鮮,刺網全漁法,動力船１トン以上３トン未満,0,2018/05/07,8,1025,1,150,100,128.1,0005938,0008
花渕浜,カナガシラ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2018/05/07,12,600,1,50,50,50,0006043,0008
花渕浜,ガザミ,活魚,刺網全漁法,不明,0,2018/05/07,390.7,264230,2,1000,300,676.3,0006046,0008
花渕浜,ガザミ,活魚,刺網全漁法,動力船１０００トン以上,0,2018/05/07,10,7500,1,750,750,750,0006046,0008
花渕浜,ガザミ,活魚,刺網全漁法,動力船３トン以上５トン未満,0,2018/05/07,726.6,475060,5,1000,300,653.8,0006046,0008
花渕浜,ガザミ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2018/05/07,1090.5,729200,6,1000,300,668.7,0006046,0008
花渕浜,ガザミ,活魚,刺網全漁法,動力船１トン未満,0,2018/05/07,20.3,13340,1,1000,300,657.1,0006046,0008
