市場コード,魚種コード,出荷形態コード,漁業種コード,トン数階層コード,県内県外区分,年月日,日別水揚量(キロ),日別水揚金額(円),水場隻数,日別高値(円),日別安値(円),平均単価(円),市場魚種コード,市場漁業種コード
女川,マガレイ,生鮮,沿岸小漁,不明,0,2002/01/17,3.9,1435,1,400,350,367.9,,
女川,イシガレイ,活魚,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2002/01/17,0.4,160,1,400,400,400,,
女川,ヤナギムシガレイ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2002/01/17,1,700,1,700,700,700,,
女川,ミギガレイ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2002/01/17,18.7,18240,1,1200,600,975.4,,
女川,ムシガレイ,生鮮,刺網全漁法,不明,0,2002/01/17,1.5,1950,1,1300,1300,1300,,
女川,アカガレイ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2002/01/17,21.2,10040,1,850,300,473.5,,
女川,アカガレイ,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2002/01/17,4.5,2700,1,700,400,600,,
女川,ヒレグロ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2002/01/17,4,1600,1,400,400,400,,
女川,その他のさかな,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2002/01/17,3,3,1,1,1,1,,
女川,アイナメ,活魚,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2002/01/12,1.8,855,0,600,350,475,,
女川,アイナメ,活魚,定置網・ます網つぼ網(小型定置),動力船１トン未満,0,2002/01/12,0.8,280,1,350,350,350,,
女川,アイナメ,活魚,沿岸小漁,不明,0,2002/01/12,5.8,2340,2,600,200,403.4,,
女川,アイナメ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2002/01/12,1,400,1,400,400,400,,
女川,アイナメ,生鮮,刺網全漁法,動力船１トン未満,0,2002/01/12,1,400,1,400,400,400,,
女川,アイナメ,生鮮,刺網全漁法,不明,0,2002/01/12,2,1100,2,700,400,550,,
女川,アイナメ,生鮮,定置網・ます網つぼ網(小型定置),動力船１トン未満,0,2002/01/12,1,400,1,400,400,400,,
女川,ホッケ,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2002/01/12,4.7,1175,1,250,250,250,,
女川,アイナメ,生鮮,刺網全漁法,不明,0,2002/01/23,16,5911,2,1000,180,369.4,,
女川,ケムシカジカ,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2002/01/23,0.5,150,1,300,300,300,,
女川,ケムシカジカ,活魚,定置網・ます網つぼ網(小型定置),動力船１トン以上３トン未満,0,2002/01/23,0.6,180,1,300,300,300,,
女川,ニジカジカ,生鮮,刺網全漁法,不明,0,2002/01/23,1,350,1,350,350,350,,
女川,はが,活魚,刺網全漁法,動力船１トン未満,0,2002/01/23,1,700,1,700,700,700,,
女川,はが,活魚,刺網全漁法,動力船１トン以上３トン未満,0,2002/01/23,2.6,5020,1,2300,1500,1930.7,,
女川,はが,活魚,刺網全漁法,不明,0,2002/01/23,1.7,2950,1,2000,1500,1735.2,,
女川,すけとうだら,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2002/01/21,4,1320,1,330,330,330,,
女川,スケトウダラ累計,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2002/01/21,180,21680,2,250,80,120.4,,
女川,スケトウダラ累計,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2002/01/21,4,1320,1,330,330,330,,
女川,あんこう類,生鮮,沖合底曳網・板曳,動力船５０トン以上１００トン未満,0,2002/01/21,32.7,11240,1,700,150,343.7,,
女川,あんこう類,生鮮,刺網全漁法,動力船３トン以上５トン未満,0,2002/01/21,25,6600,3,1200,200,264,,
女川,あんこう類,生鮮,刺網全漁法,動力船１０トン以上２０トン未満,0,2002/01/21,3.6,3900,1,1300,1000,1083.3,,
